household_id,household_weight,household_size,number_of_vehicles,number_of_bikes,departement_id,income_class,consumption_units,commune_id,zone_fine_id
3406,105.0273,1,1,0,59,0,1.0,59350,00142014
3407,105.0273,1,1,1,59,0,1.0,59350,00142014
3408,91.76153000000001,2,2,2,59,0,1.5,59350,00143001
3409,114.6455,3,2,2,59,0,1.8,59350,00143001
3411,109.4346,4,3,4,59,0,2.5,59350,00143002
3413,91.76153000000001,2,1,0,59,0,1.5,59350,00143004
3414,114.6455,3,0,1,59,0,1.8,59350,00143006
3415,91.76153000000001,2,2,0,59,0,1.5,59350,00143006
3416,109.4346,4,2,4,59,0,2.5,59350,00143006
3417,130.8097,9,1,5,59,0,4.6,59350,00143007
3418,91.76153000000001,2,1,0,59,0,1.5,59350,00143008
3419,91.76153000000001,2,1,1,59,0,1.5,59350,00143008
3420,114.6455,3,2,1,59,0,1.8,59350,00143008
3421,240.2071,1,1,0,59,0,1.0,59350,00143008
3422,91.76153000000001,2,1,0,59,0,1.5,59350,00143008
3424,114.6455,3,2,1,59,0,1.8,59350,00143008
3425,91.76153000000001,2,1,1,59,0,1.5,59350,00143009
3426,114.6455,3,2,1,59,0,2.0,59350,00143009
3427,109.4346,4,2,2,59,0,2.3,59350,00143009
3428,91.76153000000001,2,2,2,59,0,1.5,59350,00143009
3429,91.76153000000001,2,2,2,59,0,1.5,59350,00143009
3430,130.8097,5,2,3,59,0,2.4,59350,00143010
3431,109.4346,4,2,2,59,0,2.3,59350,00143010
3432,109.4346,4,2,3,59,0,2.1,59350,00143010
3433,91.76153000000001,2,2,1,59,0,1.5,59350,00143011
3435,91.76153000000001,2,2,5,59,0,1.5,59350,00143011
3436,114.6455,3,2,0,59,0,2.0,59350,00143011
3437,91.76153000000001,2,2,0,59,0,1.5,59350,00143011
3438,240.2071,1,1,0,59,0,1.0,59350,00143012
3439,109.4346,4,3,2,59,0,2.5,59350,00143013
3441,109.4346,4,2,0,59,0,2.1,59350,00143013
3442,240.2071,1,0,0,59,0,1.0,59350,00143014
3444,109.4346,4,1,3,59,0,2.3,59350,00143014
3445,91.76153000000001,2,1,0,59,0,1.5,59350,00143015
3446,91.76153000000001,2,2,0,59,0,1.5,59350,00143015
3447,91.76153000000001,2,1,0,59,0,1.5,59350,00143016
3448,91.76153000000001,2,1,0,59,0,1.5,59350,00143016
3449,91.76153000000001,2,1,1,59,0,1.5,59350,00143016
3450,109.4346,4,5,4,59,0,2.5,59350,00143016
3451,109.4346,4,1,2,59,0,2.3,59350,00143016
3452,91.76153000000001,2,0,0,59,0,1.5,59350,00143017
3453,91.76153000000001,2,1,0,59,0,1.5,59350,00143017
3454,114.6455,3,3,2,59,0,2.0,59350,00143018
3455,91.76153000000001,2,2,2,59,0,1.5,59350,00143018
3456,240.2071,1,1,0,59,0,1.0,59350,00143018
3457,240.2071,1,0,0,59,0,1.0,59350,00143018
3458,91.76153000000001,2,2,0,59,0,1.5,59350,00143019
3459,114.6455,3,2,0,59,0,2.0,59350,00143019
3460,114.6455,3,1,0,59,0,2.0,59350,00143019
3461,130.8097,6,1,5,59,0,2.7,59350,00143019
3462,114.6455,3,1,2,59,0,1.8,59350,00143019
3463,240.2071,1,1,0,59,0,1.0,59350,00143019
3464,130.8097,5,1,3,59,0,2.4,59350,00143019
3465,91.76153000000001,2,1,0,59,0,1.5,59350,00143019
3466,240.2071,1,0,0,59,0,1.0,59350,00143020
3467,109.4346,4,1,1,59,0,2.5,59350,00143020
3468,240.2071,1,0,0,59,0,1.0,59350,00143020
3469,130.8097,5,1,0,59,0,2.6,59350,00143020
3470,109.4346,4,0,0,59,0,2.1,59350,00143020
3471,240.2071,1,1,0,59,0,1.0,59350,00143020
3472,130.8097,5,1,2,59,0,2.4,59350,00143020
3473,91.76153000000001,2,1,0,59,0,1.5,59350,00143021
3474,130.8097,5,1,1,59,0,2.8,59350,00143022
3475,114.6455,3,1,0,59,0,1.6,59350,00143022
3476,130.8097,5,2,3,59,0,2.4,59350,00143023
3477,114.6455,3,1,2,59,0,1.6,59350,00143024
3478,91.76153000000001,2,1,0,59,0,1.5,59350,00143024
3479,69.42814,2,1,6,59,0,1.5,59350,00144001
3480,69.42814,2,1,1,59,0,1.5,59350,00144001
3481,69.42814,2,2,0,59,0,1.5,59350,00144001
3482,81.89386999999999,6,1,2,59,0,2.7,59350,00144003
3483,69.42814,2,1,0,59,0,1.3,59350,00144003
3484,69.42814,2,1,0,59,0,1.5,59350,00144004
3485,76.66702,1,1,0,59,0,1.0,59350,00144004
3486,58.32199,4,2,2,59,0,2.1,59350,00144004
3487,69.42814,2,0,1,59,0,1.5,59350,00144004
3488,76.66702,1,0,0,59,0,1.0,59350,00144004
3489,58.32199,4,2,3,59,0,2.5,59350,00144004
3491,69.42814,2,1,0,59,0,1.5,59350,00144004
3493,69.42814,2,0,0,59,0,1.5,59350,00144006
3494,76.66702,1,0,0,59,0,1.0,59350,00144006
3495,76.66702,1,1,0,59,0,1.0,59350,00144006
3496,76.66702,1,1,0,59,0,1.0,59350,00144006
3497,76.66702,1,0,0,59,0,1.0,59350,00144006
3498,76.66702,1,0,0,59,0,1.0,59350,00144007
3499,69.42814,2,0,2,59,0,1.3,59350,00144008
3500,144.2026,3,2,2,59,0,1.8,59350,00144008
3501,76.66702,1,0,0,59,0,1.0,59350,00144008
3502,144.2026,3,3,2,59,0,2.0,59350,00144008
3503,144.2026,3,2,3,59,0,2.0,59350,00144008
3504,76.66702,1,1,0,59,0,1.0,59350,00144008
3505,69.42814,2,1,0,59,0,1.5,59350,00144009
3506,76.66702,1,0,0,59,0,1.0,59350,00144009
3507,69.42814,2,1,0,59,0,1.5,59350,00144009
3508,76.66702,1,1,0,59,0,1.0,59350,00144009
3509,76.66702,1,1,1,59,0,1.0,59350,00144009
3510,76.66702,1,1,1,59,0,1.0,59350,00144009
3511,144.2026,3,2,3,59,0,1.8,59350,00144009
3512,69.42814,2,2,0,59,0,1.5,59350,00144009
3513,144.2026,3,0,1,59,0,1.6,59350,00144009
3514,69.42814,2,1,0,59,0,1.3,59350,00144010
3515,76.66702,1,1,0,59,0,1.0,59350,00144010
3516,69.42814,2,1,0,59,0,1.5,59350,00144010
3517,81.89386999999999,5,2,2,59,0,2.8,59350,00144010
3518,58.32199,4,2,1,59,0,2.1,59350,00144010
3519,69.42814,2,1,1,59,0,1.5,59350,00144010
3520,81.89386999999999,5,1,0,59,0,2.4,59350,00144011
3521,144.2026,3,2,1,59,0,1.8,59350,00144011
3523,76.66702,1,0,0,59,0,1.0,59350,00144011
3524,81.89386999999999,5,1,2,59,0,2.8,59350,00144012
3525,76.66702,1,0,0,59,0,1.0,59350,00144012
3526,58.32199,4,1,5,59,0,1.9,59350,00144013
3527,76.66702,1,0,0,59,0,1.0,59350,00144013
3528,76.66702,1,0,0,59,0,1.0,59350,00144013
3529,81.89386999999999,6,1,3,59,0,2.7,59350,00144013
3530,76.66702,1,0,0,59,0,1.0,59350,00144013
3531,58.32199,4,2,2,59,0,2.1,59350,00144013
3532,81.89386999999999,6,1,2,59,0,2.7,59350,00144013
3533,58.32199,4,1,1,59,0,2.1,59350,00144014
3534,81.89386999999999,5,4,0,59,0,3.0,59350,00144014
3535,144.2026,3,2,1,59,0,1.8,59350,00144014
3536,58.32199,4,4,4,59,0,2.5,59350,00144014
3537,58.32199,4,0,1,59,0,1.9,59350,00144015
3538,58.32199,4,1,2,59,0,2.3,59350,00144016
3539,58.32199,4,2,0,59,0,2.1,59350,00144016
3540,81.89386999999999,5,1,3,59,0,2.4,59350,00144016
3541,58.32199,4,1,0,59,0,2.3,59350,00144016
3542,58.32199,4,2,2,59,0,2.1,59350,00144016
3543,69.42814,2,0,0,59,0,1.5,59350,00144017
3544,69.42814,2,2,0,59,0,1.5,59350,00144017
3545,76.66702,1,0,0,59,0,1.0,59350,00144017
3547,76.66702,1,0,0,59,0,1.0,59350,00144017
3548,69.42814,2,1,2,59,0,1.3,59350,00144017
3549,58.32199,4,2,3,59,0,2.5,59350,00144017
3550,69.42814,2,2,3,59,0,1.5,59350,00144018
3551,63.12351999999999,1,1,0,59,0,1.0,59350,00145001
3552,87.98658,3,1,2,59,0,1.6,59350,00145001
3553,87.98658,3,1,1,59,0,1.8,59350,00145001
3554,69.92886,2,1,1,59,0,1.5,59350,00145001
3555,69.92886,2,1,0,59,0,1.5,59350,00145001
3556,87.98658,3,0,0,59,0,1.6,59350,00145001
3557,87.98658,3,2,0,59,0,2.0,59350,00145001
3558,84.9544,7,1,5,59,0,3.0,59350,00145001
3559,63.12351999999999,1,0,0,59,0,1.0,59350,00145001
3560,63.12351999999999,1,0,0,59,0,1.0,59350,00145001
3561,84.9544,5,0,0,59,0,2.4,59350,00145001
3562,63.12351999999999,1,1,0,59,0,1.0,59350,00145001
3563,69.92886,2,1,0,59,0,1.5,59350,00145001
3564,99.6376,4,2,1,59,0,2.5,59350,00145001
3565,69.92886,2,1,0,59,0,1.5,59350,00145001
3567,84.9544,5,1,0,59,0,2.4,59350,00145002
3568,99.6376,4,2,4,59,0,2.1,59350,00145002
3569,63.12351999999999,1,0,0,59,0,1.0,59350,00145002
3571,63.12351999999999,1,1,1,59,0,1.0,59350,00145003
3572,63.12351999999999,1,1,0,59,0,1.0,59350,00145003
3573,63.12351999999999,1,0,0,59,0,1.0,59350,00145003
3574,69.92886,2,0,0,59,0,1.3,59350,00145003
3575,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3576,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3577,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3578,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3579,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3580,69.92886,2,2,2,59,0,1.5,59350,00145004
3581,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3582,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3583,63.12351999999999,1,0,0,59,0,1.0,59350,00145004
3584,63.12351999999999,1,0,2,59,0,1.0,59350,00145005
3585,63.12351999999999,1,0,0,59,0,1.0,59350,00145005
3586,87.98658,3,0,0,59,0,1.6,59350,00145005
3587,69.92886,2,0,0,59,0,1.3,59350,00145005
3588,84.9544,5,1,1,59,0,3.0,59350,00145005
3589,69.92886,2,1,0,59,0,1.5,59350,00145006
3590,69.92886,2,1,0,59,0,1.5,59350,00145006
3591,63.12351999999999,1,0,1,59,0,1.0,59350,00145006
3592,69.92886,2,1,0,59,0,1.5,59350,00145006
3593,84.9544,5,1,3,59,0,2.4,59350,00145006
3594,63.12351999999999,1,1,0,59,0,1.0,59350,00145006
3595,63.12351999999999,1,1,0,59,0,1.0,59350,00145006
3596,99.6376,4,0,0,59,0,2.1,59350,00145006
3597,69.92886,2,2,0,59,0,1.5,59350,00145006
3598,69.92886,2,1,0,59,0,1.5,59350,00145007
3599,84.9544,7,1,3,59,0,3.4,59350,00145007
3600,69.92886,2,0,2,59,0,1.5,59350,00145007
3601,69.92886,2,0,0,59,0,1.5,59350,00145007
3602,63.12351999999999,1,1,0,59,0,1.0,59350,00145008
3604,63.12351999999999,1,0,0,59,0,1.0,59350,00145008
3605,69.92886,2,0,0,59,0,1.5,59350,00145008
3606,63.12351999999999,1,1,0,59,0,1.0,59350,00145008
3607,99.6376,4,2,1,59,0,2.1,59350,00145009
3609,63.12351999999999,1,0,0,59,0,1.0,59350,00145009
3610,69.92886,2,1,0,59,0,1.5,59350,00145009
3611,63.12351999999999,1,0,0,59,0,1.0,59350,00145009
3612,87.98658,3,1,0,59,0,1.8,59350,00145009
3613,87.98658,3,1,0,59,0,2.0,59350,00145010
3614,63.12351999999999,1,0,0,59,0,1.0,59350,00145010
3615,99.6376,4,1,0,59,0,2.1,59350,00145010
3616,69.92886,2,0,0,59,0,1.3,59350,00145010
3617,63.12351999999999,1,1,0,59,0,1.0,59350,00145010
3618,63.12351999999999,1,0,0,59,0,1.0,59350,00145010
3619,63.12351999999999,1,1,0,59,0,1.0,59350,00145010
3620,63.12351999999999,1,0,0,59,0,1.0,59350,00145011
3622,99.6376,4,2,3,59,0,2.1,59350,00145012
3623,84.9544,5,1,2,59,0,2.6,59350,00145012
3624,69.92886,2,1,1,59,0,1.5,59350,00145013
3625,69.92886,2,0,0,59,0,1.5,59350,00145013
3626,63.12351999999999,1,1,0,59,0,1.0,59350,00145013
3627,63.12351999999999,1,1,0,59,0,1.0,59350,00145013
3628,69.92886,2,0,0,59,0,1.5,59350,00145013
3629,63.12351999999999,1,1,0,59,0,1.0,59350,00145013
3630,63.12351999999999,1,0,0,59,0,1.0,59350,00145013
3631,99.6376,4,0,1,59,0,2.3,59350,00145013
3633,69.92886,2,2,4,59,0,1.5,59350,00145016
3634,63.12351999999999,1,0,0,59,0,1.0,59350,00145016
3635,87.98658,3,1,9,59,0,1.8,59350,00145016
3636,87.98658,3,1,0,59,0,2.0,59350,00145016
3638,122.3821,5,1,4,59,0,2.4,59350,00146001
3639,122.3821,4,1,0,59,0,2.5,59350,00146002
3640,122.3821,4,1,3,59,0,2.1,59350,00146002
3641,98.5002,1,1,3,59,0,1.0,59350,00146002
3642,146.4753,3,2,4,59,0,2.0,59350,00146002
3643,122.3821,4,1,2,59,0,2.1,59350,00146002
3644,122.3821,4,2,2,59,0,2.1,59350,00146002
3645,146.4753,3,2,2,59,0,1.8,59350,00146002
3646,103.6707,2,1,2,59,0,1.5,59350,00146002
3648,103.6707,2,2,1,59,0,1.5,59350,00146003
3649,98.5002,1,1,1,59,0,1.0,59350,00146004
3650,103.6707,2,1,0,59,0,1.5,59350,00146004
3651,98.5002,1,1,0,59,0,1.0,59350,00146004
3652,146.4753,3,3,3,59,0,1.8,59350,00146004
3653,122.3821,6,0,0,59,0,2.7,59350,00146004
3654,98.5002,1,0,0,59,0,1.0,59350,00146004
3655,98.5002,1,0,0,59,0,1.0,59350,00146004
3656,98.5002,1,1,0,59,0,1.0,59350,00146004
3657,122.3821,4,2,0,59,0,2.1,59350,00146005
3658,103.6707,2,1,2,59,0,1.5,59350,00146005
3659,103.6707,2,1,1,59,0,1.5,59350,00146005
3660,103.6707,2,1,0,59,0,1.5,59350,00146005
3661,103.6707,2,1,1,59,0,1.5,59350,00146005
3662,98.5002,1,1,0,59,0,1.0,59350,00146005
3663,98.5002,1,1,1,59,0,1.0,59350,00146005
3664,98.5002,1,1,1,59,0,1.0,59350,00146005
3665,98.5002,1,1,0,59,0,1.0,59350,00146006
3666,146.4753,3,0,0,59,0,1.8,59350,00146007
3667,103.6707,2,3,0,59,0,1.5,59350,00146007
3668,122.3821,5,2,3,59,0,2.8,59350,00146007
3669,146.4753,3,1,3,59,0,2.0,59350,00146007
3670,103.6707,2,1,0,59,0,1.3,59350,00146007
3671,103.6707,2,1,1,59,0,1.5,59350,00146007
3672,122.3821,4,3,0,59,0,2.5,59350,00146007
3673,122.3821,4,2,1,59,0,2.1,59350,00146009
3674,146.4753,3,2,2,59,0,1.8,59350,00146009
3675,103.6707,2,0,0,59,0,1.5,59350,00146010
3676,103.6707,2,3,2,59,0,1.5,59350,00146011
3677,122.3821,4,2,2,59,0,2.1,59350,00146011
3678,103.6707,2,2,0,59,0,1.5,59350,00146011
3679,98.5002,1,1,1,59,0,1.0,59350,00146011
3680,98.5002,1,0,0,59,0,1.0,59350,00146011
3681,122.3821,4,2,4,59,0,2.1,59350,00146011
3682,103.6707,2,1,1,59,0,1.5,59350,00146011
3683,103.6707,2,1,0,59,0,1.5,59350,00146012
3684,103.6707,2,2,0,59,0,1.5,59350,00146012
3685,98.5002,1,1,0,59,0,1.0,59350,00146012
3686,146.4753,3,0,0,59,0,1.6,59350,00146014
3687,103.6707,2,0,0,59,0,1.5,59350,00146014
3688,98.5002,1,1,0,59,0,1.0,59350,00146015
3689,103.6707,2,1,0,59,0,1.5,59350,00146016
3690,103.6707,2,1,0,59,0,1.5,59350,00146017
3691,98.5002,1,1,1,59,0,1.0,59350,00146017
3692,98.5002,1,0,0,59,0,1.0,59350,00146017
3693,98.5002,1,1,0,59,0,1.0,59350,00146017
3694,122.3821,4,2,1,59,0,2.1,59350,00146017
3695,122.3821,4,2,3,59,0,2.1,59350,00146018
3696,103.6707,2,2,0,59,0,1.5,59350,00146018
3697,103.6707,2,3,3,59,0,1.5,59350,00146019
3698,98.5002,1,1,1,59,0,1.0,59350,00146019
3700,98.5002,1,0,0,59,0,1.0,59350,00146021
3702,122.3821,4,0,1,59,0,2.5,59350,00146021
3703,98.5002,1,0,0,59,0,1.0,59350,00146021
3704,98.5002,1,0,1,59,0,1.0,59350,00146021
3705,98.5002,1,1,1,59,0,1.0,59350,00146021
3706,103.6707,2,1,0,59,0,1.5,59350,00146022
3707,146.4753,3,0,0,59,0,1.8,59350,00146022
3708,98.5002,1,1,0,59,0,1.0,59350,00146022
3709,122.3821,5,0,0,59,0,2.4,59350,00146022
3710,98.5002,1,0,0,59,0,1.0,59350,00146022
3711,146.4753,3,1,0,59,0,2.0,59350,00146022
3712,122.3821,4,2,0,59,0,2.5,59350,00146022
3713,122.3821,4,3,1,59,0,2.5,59350,00146022
3714,122.3821,4,2,2,59,0,2.1,59350,00146022
3715,98.5002,1,0,0,59,0,1.0,59350,00146023
3716,98.5002,1,1,0,59,0,1.0,59350,00146023
3717,67.70402,2,1,0,59,0,1.5,59350,00147001
3718,67.57324,1,0,0,59,0,1.0,59350,00147001
3719,67.57324,1,1,0,59,0,1.0,59350,00147002
3720,103.0022,3,1,0,59,0,2.0,59350,00147002
3721,103.0022,3,1,1,59,0,2.0,59350,00147003
3722,67.57324,1,0,0,59,0,1.0,59350,00147003
3723,103.0022,3,0,0,59,0,2.0,59350,00147003
3724,67.57324,1,0,1,59,0,1.0,59350,00147003
3725,67.57324,1,0,1,59,0,1.0,59350,00147003
3726,67.57324,1,1,0,59,0,1.0,59350,00147003
3727,67.57324,1,1,0,59,0,1.0,59350,00147003
3728,67.57324,1,0,0,59,0,1.0,59350,00147005
3729,85.72904,6,2,0,59,0,3.1,59350,00147005
3730,60.80875,4,1,0,59,0,2.1,59350,00147008
3731,67.70402,2,1,0,59,0,1.5,59350,00147008
3732,67.57324,1,0,0,59,0,1.0,59350,00147008
3733,67.70402,2,1,0,59,0,1.5,59350,00147008
3734,85.72904,7,0,0,59,0,3.8,59350,00147008
3735,67.70402,2,1,1,59,0,1.5,59350,00147008
3736,60.80875,4,0,1,59,0,2.1,59350,00147008
3737,60.80875,4,1,0,59,0,2.1,59350,00147009
3738,60.80875,4,1,0,59,0,2.1,59350,00147009
3739,60.80875,4,2,0,59,0,2.1,59350,00147009
3740,85.72904,8,1,5,59,0,3.3,59350,00147009
3741,67.70402,2,1,0,59,0,1.5,59350,00147009
3742,67.57324,1,1,0,59,0,1.0,59350,00147009
3743,67.57324,1,0,0,59,0,1.0,59350,00147009
3744,67.57324,1,0,0,59,0,1.0,59350,00147009
3745,67.57324,1,1,0,59,0,1.0,59350,00147010
3746,67.57324,1,0,0,59,0,1.0,59350,00147010
3747,85.72904,5,1,1,59,0,2.4,59350,00147010
3748,67.57324,1,0,0,59,0,1.0,59350,00147011
3749,67.57324,1,0,1,59,0,1.0,59350,00147011
3750,67.70402,2,1,2,59,0,1.5,59350,00147012
3751,67.57324,1,0,0,59,0,1.0,59350,00147012
3752,67.57324,1,0,0,59,0,1.0,59350,00147012
3753,67.57324,1,1,0,59,0,1.0,59350,00147012
3754,67.70402,2,0,0,59,0,1.5,59350,00147012
3755,67.57324,1,0,0,59,0,1.0,59350,00147012
3756,139.9166,1,0,1,59,0,1.0,59350,00147012
3757,139.9166,1,0,0,59,0,1.0,59350,00147012
3758,67.70402,2,0,0,59,0,1.5,59350,00147012
3759,67.57324,1,0,0,59,0,1.0,59350,00147012
3760,67.57324,1,0,0,59,0,1.0,59350,00147012
3762,67.70402,2,0,1,59,0,1.3,59350,00147012
3763,67.70402,2,0,0,59,0,1.5,59350,00147012
3764,67.57324,1,1,0,59,0,1.0,59350,00147012
3765,67.70402,2,0,0,59,0,1.5,59350,00147012
3766,67.57324,1,0,0,59,0,1.0,59350,00147012
3767,67.70402,2,0,0,59,0,1.5,59350,00147012
3768,67.70402,2,0,0,59,0,1.5,59350,00147013
3769,67.57324,1,0,0,59,0,1.0,59350,00147013
3770,67.57324,1,0,0,59,0,1.0,59350,00147013
3771,103.0022,3,0,1,59,0,1.6,59350,00147013
3772,67.70402,2,0,0,59,0,1.5,59350,00147014
3773,67.57324,1,0,0,59,0,1.0,59350,00147014
3774,67.57324,1,2,1,59,0,1.0,59350,00147014
3775,67.70402,2,2,0,59,0,1.5,59350,00147015
3776,67.70402,2,0,0,59,0,1.5,59350,00147015
3777,67.70402,2,1,0,59,0,1.3,59350,00147015
3778,139.9166,2,0,0,59,0,1.5,59350,00147015
3779,67.57324,1,0,0,59,0,1.0,59350,00147015
3780,60.80875,4,1,0,59,0,2.1,59350,00147015
3781,67.57324,1,0,0,59,0,1.0,59350,00147015
3782,139.9166,2,0,0,59,0,1.5,59350,00147015
3783,67.57324,1,0,0,59,0,1.0,59350,00147015
3784,103.0022,3,1,0,59,0,1.8,59350,00147015
3785,103.0022,3,1,0,59,0,2.0,59350,00147015
3786,67.57324,1,1,0,59,0,1.0,59350,00147015
3787,67.57324,1,0,0,59,0,1.0,59350,00147015
3790,67.57324,1,1,0,59,0,1.0,59350,00147015
3791,103.0022,3,0,0,59,0,2.0,59350,00147015
3792,85.72904,5,1,3,59,0,2.6,59350,00147015
3793,67.57324,1,0,1,59,0,1.0,59350,00147015
3794,67.57324,1,1,0,59,0,1.0,59350,00147015
3795,67.57324,1,0,0,59,0,1.0,59350,00147015
3796,67.70402,2,1,0,59,0,1.5,59350,00147016
3797,139.9166,1,0,0,59,0,1.0,59350,00147016
3798,139.9166,1,0,0,59,0,1.0,59350,00147016
3799,67.57324,1,1,0,59,0,1.0,59350,00147017
3800,60.80875,4,2,3,59,0,2.1,59350,00147018
3801,60.80875,4,0,0,59,0,2.1,59350,00147018
3802,67.70402,2,2,0,59,0,1.5,59350,00147018
3803,67.57324,1,0,0,59,0,1.0,59350,00147018
3804,85.72904,5,2,4,59,0,2.6,59350,00147018
3805,67.57324,1,0,0,59,0,1.0,59350,00147018
3806,67.57324,1,1,1,59,0,1.0,59350,00147019
3807,85.72904,5,1,0,59,0,2.4,59350,00147019
3808,67.70402,2,0,0,59,0,1.5,59350,00147019
3809,67.57324,1,0,0,59,0,1.0,59350,00147019
3810,80.82109,1,0,0,59,0,1.0,59350,00148001
3811,55.93636,3,1,0,59,0,1.8,59350,00148002
3812,100.1535,2,0,0,59,0,1.3,59350,00148002
3813,100.1535,2,0,0,59,0,1.5,59350,00148002
3814,55.93636,3,2,0,59,0,2.0,59350,00148002
3815,55.93636,3,2,1,59,0,2.0,59350,00148002
3816,100.1535,2,1,0,59,0,1.5,59350,00148002
3817,92.65009,5,0,3,59,0,2.8,59350,00148003
3818,55.93636,3,1,0,59,0,2.0,59350,00148003
3819,55.93636,3,1,1,59,0,1.8,59350,00148003
3820,92.65009,8,0,0,59,0,4.3,59350,00148003
3821,55.93636,3,1,1,59,0,1.8,59350,00148003
3822,121.4084,4,1,2,59,0,2.1,59350,00148003
3823,92.65009,5,1,0,59,0,2.6,59350,00148003
3824,92.65009,6,1,2,59,0,2.9,59350,00148003
3825,80.82109,1,1,0,59,0,1.0,59350,00148003
3826,92.65009,7,1,3,59,0,3.8,59350,00148003
3827,55.93636,3,1,1,59,0,2.0,59350,00148004
3828,55.93636,3,2,1,59,0,1.8,59350,00148004
3829,121.4084,4,1,1,59,0,1.9,59350,00148004
3830,121.4084,4,1,0,59,0,2.5,59350,00148005
3831,100.1535,2,0,0,59,0,1.5,59350,00148005
3832,55.93636,3,1,0,59,0,2.0,59350,00148006
3833,100.1535,2,0,0,59,0,1.5,59350,00148006
3834,121.4084,4,1,3,59,0,2.1,59350,00148006
3835,55.93636,3,0,0,59,0,2.0,59350,00148006
3838,121.4084,4,0,2,59,0,1.9,59350,00148006
3839,100.1535,2,1,0,59,0,1.5,59350,00148006
3840,100.1535,2,0,0,59,0,1.5,59350,00148006
3841,55.93636,3,1,0,59,0,2.0,59350,00148008
3842,80.82109,1,0,0,59,0,1.0,59350,00148008
3843,100.1535,2,1,1,59,0,1.5,59350,00148008
3844,80.82109,1,0,0,59,0,1.0,59350,00148008
3845,80.82109,1,0,0,59,0,1.0,59350,00148008
3846,80.82109,1,0,0,59,0,1.0,59350,00148008
3847,100.1535,2,0,0,59,0,1.5,59350,00148011
3848,121.4084,4,1,1,59,0,2.5,59350,00148013
3849,100.1535,2,1,0,59,0,1.5,59350,00148013
3850,92.65009,6,1,1,59,0,3.1,59350,00148013
3851,80.82109,1,0,0,59,0,1.0,59350,00148013
3852,100.1535,2,1,0,59,0,1.5,59350,00148014
3853,92.65009,6,1,4,59,0,2.7,59350,00148014
3854,92.65009,8,3,2,59,0,4.5,59350,00148014
3855,80.82109,1,0,0,59,0,1.0,59350,00148016
3857,80.82109,1,0,0,59,0,1.0,59350,00148016
3858,92.65009,5,1,0,59,0,2.4,59350,00148016
3859,80.82109,1,0,0,59,0,1.0,59350,00148016
3860,80.82109,1,0,0,59,0,1.0,59350,00148016
3861,80.82109,1,0,0,59,0,1.0,59350,00148016
3862,55.93636,3,1,0,59,0,1.8,59350,00148016
3863,55.93636,3,1,2,59,0,1.6,59350,00148017
3864,92.65009,5,1,2,59,0,2.6,59350,00148017
3865,55.93636,3,1,3,59,0,1.6,59350,00148017
3866,92.65009,5,2,0,59,0,2.4,59350,00148017
3867,92.65009,6,1,1,59,0,3.5,59350,00148017
3868,121.4084,4,3,0,59,0,2.3,59350,00148017
3869,80.82109,1,0,0,59,0,1.0,59350,00148017
3870,80.82109,1,1,2,59,0,1.0,59350,00148017
3871,55.93636,3,1,0,59,0,2.0,59350,00148018
3872,80.82109,1,0,0,59,0,1.0,59350,00148018
3873,80.82109,1,1,0,59,0,1.0,59350,00148018
3874,55.93636,3,2,2,59,0,1.8,59350,00148018
3875,80.82109,1,0,0,59,0,1.0,59350,00148018
3876,80.82109,1,0,0,59,0,1.0,59350,00148018
3877,100.1535,2,1,0,59,0,1.5,59350,00148018
3878,92.65009,5,2,2,59,0,2.4,59350,00148018
3879,80.82109,1,0,0,59,0,1.0,59350,00148018
3880,80.82109,1,0,0,59,0,1.0,59350,00148018
3881,71.20983000000001,2,1,1,59,0,1.5,59350,00149001
3882,71.20983000000001,2,1,0,59,0,1.5,59350,00149001
3883,140.2853,3,2,0,59,0,1.8,59350,00149001
3884,71.20983000000001,2,1,0,59,0,1.5,59350,00149001
3885,71.20983000000001,2,1,0,59,0,1.5,59350,00149001
3886,71.20983000000001,2,0,0,59,0,1.5,59350,00149002
3887,71.20983000000001,2,1,0,59,0,1.5,59350,00149002
3888,102.4882,4,2,0,59,0,2.1,59350,00149002
3889,180.0289,1,0,0,59,0,1.0,59350,00149004
3890,180.0289,1,0,0,59,0,1.0,59350,00149004
3891,128.1609,6,1,1,59,0,2.9,59350,00149004
3892,140.2853,3,1,1,59,0,1.8,59350,00149004
3893,180.0289,1,1,0,59,0,1.0,59350,00149004
3894,102.4882,4,2,4,59,0,2.5,59350,00149004
3895,71.20983000000001,2,0,1,59,0,1.3,59350,00149006
3896,180.0289,1,0,0,59,0,1.0,59350,00149006
3897,102.4882,4,0,2,59,0,2.1,59350,00149006
3898,71.20983000000001,2,1,0,59,0,1.5,59350,00149006
3899,71.20983000000001,2,1,1,59,0,1.5,59350,00149006
3900,102.4882,4,2,2,59,0,2.3,59350,00149007
3901,71.20983000000001,2,2,1,59,0,1.5,59350,00149007
3902,180.0289,1,1,0,59,0,1.0,59350,00149007
3903,140.2853,3,2,1,59,0,2.0,59350,00149007
