person_id,household_id,person_weight,age,sex,employed,studies,has_license,has_pt_subscription,number_of_trips,departement_id,trip_weight,number_of_vehicles,number_of_bikes,is_passenger,socioprofessional_class,commune_id,zone_fine_id,work_study_zone_fine_id,car_availability,bike_availability
7039,3255,109.6925,11,female,False,True,False,False,5,59,109.6925,2,7,True,84,59350,00140013,140014.0,True,True
7040,3256,93.97821,71,female,False,False,True,False,7,59,93.97821,1,0,True,54,59350,00140014,aaaaa,True,False
7041,3256,93.97821,68,male,False,False,True,False,7,59,93.97821,1,0,False,41,59350,00140014,aaaaa,True,False
7042,3257,133.8248,48,male,True,False,True,False,11,59,133.8248,2,4,False,46,59350,00140015,888888.0,True,True
7043,3257,133.8248,45,female,True,False,True,False,4,59,133.8248,2,4,False,36,59350,00140015,124801.0,True,True
7044,3257,109.6925,14,female,False,True,False,False,6,59,109.6925,2,4,True,84,59350,00140015,140014.0,True,True
7045,3257,123.7298,10,female,False,True,False,False,6,59,123.7298,2,4,True,83,59350,00140015,140014.0,True,True
7046,3258,103.4807,41,female,True,False,True,False,6,59,103.4807,1,2,False,54,59350,00140015,119017.0,True,True
7047,3258,84.8203,14,female,False,True,False,True,7,59,84.8203,1,2,True,85,59350,00140015,118301.0,True,True
7052,3261,125.8517,74,male,False,False,True,False,3,59,125.8517,0,0,True,61,59350,00140015,aaaaa,False,False
7053,3262,93.97821,65,male,False,False,True,False,4,59,93.97821,2,0,False,61,59350,00140015,aaaaa,True,False
7054,3262,134.3084,63,female,False,False,True,False,0,59,134.3084,2,0,False,55,59350,00140015,aaaaa,True,False
7055,3263,133.8248,40,male,True,False,True,False,7,59,133.8248,2,3,False,51,59350,00140015,149018.0,True,True
7056,3263,172.1867,38,female,True,False,True,False,8,59,172.1867,2,3,True,56,59350,00140015,145005.0,True,True
7057,3263,109.6925,14,male,False,True,False,True,4,59,109.6925,2,3,True,84,59350,00140015,140014.0,True,True
7058,3263,180.1145,2,female,False,False,False,False,0,59,180.1145,2,3,False,0,59350,00140015,aaaaa,True,True
7059,3264,93.97821,77,male,False,False,True,False,6,59,93.97821,1,0,False,61,59350,00140015,aaaaa,True,False
7060,3264,93.97821,75,female,False,False,False,False,6,59,93.97821,1,0,True,54,59350,00140015,aaaaa,True,False
7061,3265,172.1867,36,male,True,False,True,False,9,59,172.1867,2,4,False,51,59350,00140803,145013.0,True,True
7063,3265,123.7298,7,female,False,True,False,False,2,59,123.7298,2,4,True,83,59350,00140803,140009.0,True,True
7064,3265,123.7298,5,male,False,True,False,False,2,59,123.7298,2,4,True,83,59350,00140803,140009.0,True,True
7065,3266,133.8392,83,female,False,False,True,False,0,59,133.8392,1,1,False,41,59350,00141001,aaaaa,True,True
7066,3266,92.07649,48,male,True,False,True,False,4,59,92.07649,1,1,False,47,59350,00141001,103007.0,True,True
7067,3267,113.5329,63,male,False,False,True,False,2,59,113.5329,2,4,False,23,59350,00141001,aaaaa,True,True
7068,3267,113.5329,61,female,False,False,True,False,2,59,113.5329,2,4,True,54,59350,00141001,aaaaa,True,True
7069,3268,154.7991,41,male,True,False,True,False,2,59,154.7991,3,4,False,36,59350,00141001,125102.0,True,True
7070,3268,154.7991,40,female,False,False,True,False,10,59,154.7991,3,4,False,46,59350,00141001,aaaaa,True,True
7072,3268,121.5301,8,male,False,True,False,False,4,59,121.5301,3,4,True,83,59350,00141001,141001.0,True,True
7073,3269,92.07649,45,female,True,False,True,False,5,59,92.07649,1,1,False,51,59350,00141001,141009.0,True,True
7074,3269,98.60656,12,male,False,True,False,True,2,59,98.60656,1,1,True,84,59350,00141001,138004.0,True,True
7075,3270,80.75533,65,male,True,False,True,False,3,59,80.75533,2,2,False,46,59350,00141001,131810.0,True,True
7076,3270,113.5329,60,female,True,False,True,False,2,59,113.5329,2,2,False,54,59350,00141001,106005.0,True,True
7077,3271,130.3537,40,female,True,False,True,False,3,59,130.3537,2,0,False,32,59350,00141002,145013.0,True,False
7078,3271,177.7058,32,male,True,False,True,False,3,59,177.7058,2,0,False,32,59350,00141002,107013.0,True,False
7079,3271,187.2834,1,male,False,False,False,False,0,59,187.2834,2,0,False,0,59350,00141002,aaaaa,True,False
7080,3272,132.6109,50,female,True,False,True,True,0,59,132.6109,1,0,False,36,59350,00141002,157013.0,True,False
7081,3273,132.6109,49,male,True,False,True,False,2,59,132.6109,1,1,False,61,59350,00141002,120001.0,True,True
7082,3274,92.07649,54,male,True,False,True,False,3,59,92.07649,3,5,False,36,59350,00141002,962193.0,True,True
7083,3274,92.07649,48,female,True,False,True,False,4,59,92.07649,3,5,False,36,59350,00141002,aaaaa,True,True
7084,3275,192.7588,85,female,False,False,True,True,0,59,192.7588,0,0,False,54,59350,00141002,aaaaa,False,False
7085,3276,132.6109,54,male,True,False,True,False,4,59,132.6109,1,0,False,51,59350,00141002,131807.0,True,False
7086,3277,80.75533,71,male,False,False,True,False,3,59,80.75533,2,1,False,23,59350,00141002,aaaaa,True,True
7087,3277,80.75533,68,female,False,False,True,False,3,59,80.75533,2,1,False,46,59350,00141002,aaaaa,True,True
7089,3278,211.0312,37,female,True,False,True,False,9,59,211.0312,6,6,False,36,59350,00141002,145008.0,True,True
7090,3278,121.5301,7,female,False,True,False,False,4,59,121.5301,6,6,True,83,59350,00141002,141002.0,True,True
7091,3278,222.4048,2,male,False,False,False,False,0,59,222.4048,6,6,False,0,59350,00141002,aaaaa,True,True
7092,3279,130.8738,46,female,False,False,True,False,8,59,130.8738,2,4,False,54,59350,00141002,aaaaa,True,True
7094,3279,140.1554,15,female,False,True,False,True,2,59,140.1554,2,4,True,84,59350,00141002,141008.0,True,True
7095,3279,102.7468,9,female,False,True,False,False,2,59,102.7468,2,4,False,83,59350,00141002,141001.0,True,True
7096,3279,102.7468,6,female,False,True,False,False,2,59,102.7468,2,4,False,83,59350,00141002,141001.0,True,True
7097,3280,80.75533,74,male,False,False,True,False,0,59,80.75533,2,1,False,23,59350,00141003,aaaaa,True,True
7098,3280,80.75533,71,female,False,False,True,False,5,59,80.75533,2,1,False,82,59350,00141003,aaaaa,True,True
7099,3281,80.75533,74,male,False,False,True,False,6,59,80.75533,2,3,False,47,59350,00141003,aaaaa,True,True
7100,3281,80.75533,72,female,False,False,True,False,2,59,80.75533,2,3,False,51,59350,00141003,aaaaa,True,True
7101,3282,80.75533,73,male,False,False,True,False,10,59,80.75533,2,2,False,36,59350,00141003,aaaaa,True,True
7102,3282,80.75533,66,female,True,False,True,False,7,59,80.75533,2,2,False,41,59350,00141003,119001.0,True,True
7103,3283,80.75533,70,female,False,False,True,False,5,59,80.75533,2,2,False,0,59350,00141003,aaaaa,True,True
7104,3283,80.75533,70,male,False,False,True,False,4,59,80.75533,2,2,False,0,59350,00141003,aaaaa,True,True
7105,3284,116.3059,68,female,False,False,True,False,7,59,116.3059,1,1,False,10,59350,00141003,aaaaa,True,True
7107,3285,113.5329,55,female,True,False,True,False,8,59,113.5329,2,3,True,46,59350,00141003,141801.0,True,True
7108,3286,113.5329,63,male,False,False,True,False,4,59,113.5329,2,2,False,36,59350,00141003,aaaaa,True,True
7109,3286,113.5329,60,female,False,False,True,False,5,59,113.5329,2,2,False,41,59350,00141003,aaaaa,True,True
7110,3287,114.3262,65,male,True,False,True,False,2,59,114.3262,5,2,False,23,59350,00141003,906004.0,True,True
7111,3287,160.7298,57,female,True,False,True,False,2,59,160.7298,5,2,False,32,59350,00141003,110204.0,True,True
7112,3287,245.9803,21,male,False,True,True,False,4,59,245.9803,5,2,False,86,59350,00141003,130202.0,True,True
7113,3288,80.75533,65,male,False,False,True,False,2,59,80.75533,2,1,False,36,59350,00141003,aaaaa,True,True
7115,3289,130.3537,53,male,True,False,True,True,0,59,130.3537,4,2,False,36,59350,00141004,107010.0,True,True
7116,3289,130.3537,49,female,False,False,True,False,2,59,130.3537,4,2,False,54,59350,00141004,aaaaa,True,True
7117,3289,245.9803,21,male,False,True,True,False,4,59,245.9803,4,2,False,86,59350,00141004,109304.0,True,True
7118,3290,80.75533,69,male,False,False,True,False,5,59,80.75533,2,0,False,36,59350,00141005,aaaaa,True,False
7119,3290,80.75533,67,female,False,False,True,False,2,59,80.75533,2,0,True,82,59350,00141005,aaaaa,True,False
7120,3291,130.8738,48,male,True,False,True,False,11,59,130.8738,2,8,False,32,59350,00141005,146302.0,True,True
7121,3291,130.8738,46,female,True,False,True,False,3,59,130.8738,2,8,False,46,59350,00141005,123801.0,True,True
7122,3291,140.1554,16,male,False,True,False,False,6,59,140.1554,2,8,True,85,59350,00141005,141301.0,True,True
7123,3291,140.1554,13,male,False,True,False,False,4,59,140.1554,2,8,True,84,59350,00141005,141301.0,True,True
7124,3291,102.7468,8,female,False,True,False,False,4,59,102.7468,2,8,True,83,59350,00141005,141301.0,True,True
7125,3292,130.8738,46,female,True,False,True,False,8,59,130.8738,2,6,True,32,59350,00141005,141301.0,True,True
7126,3292,130.8738,45,male,True,False,True,False,6,59,130.8738,2,6,False,36,59350,00141005,136801.0,True,True
7127,3292,140.1554,14,male,False,True,False,False,2,59,140.1554,2,6,True,84,59350,00141005,120301.0,True,True
7128,3292,140.1554,13,male,False,True,False,True,2,59,140.1554,2,6,True,84,59350,00141005,120301.0,True,True
7129,3292,102.7468,9,female,False,True,False,False,2,59,102.7468,2,6,True,83,59350,00141005,141001.0,True,True
7130,3293,130.3537,54,male,True,False,True,False,4,59,130.3537,3,2,False,36,59350,00141005,151007.0,True,True
7131,3293,130.3537,53,female,True,False,True,False,4,59,130.3537,3,2,True,46,59350,00141005,151007.0,True,True
7132,3293,245.9803,19,male,False,True,True,False,2,59,245.9803,3,2,False,86,59350,00141005,101802.0,True,True
7133,3294,113.5329,63,male,True,False,True,False,5,59,113.5329,2,4,False,36,59350,00141006,124003.0,True,True
7134,3294,113.5329,57,female,True,False,True,False,4,59,113.5329,2,4,False,46,59350,00141006,120007.0,True,True
7135,3295,154.7991,41,male,True,False,True,False,2,59,154.7991,2,4,False,36,59350,00141006,aaaaa,True,True
7136,3295,211.0312,38,female,True,False,True,True,11,59,211.0312,2,4,False,46,59350,00141006,119002.0,True,True
7137,3295,121.5301,8,female,False,True,False,False,5,59,121.5301,2,4,True,83,59350,00141006,141001.0,True,True
7138,3295,222.4048,2,female,False,False,False,False,0,59,222.4048,2,4,False,0,59350,00141006,aaaaa,True,True
7139,3296,133.8392,82,male,False,False,True,False,4,59,133.8392,2,0,True,23,59350,00141006,aaaaa,True,False
7140,3296,133.8392,81,female,False,False,True,False,4,59,133.8392,2,0,True,31,59350,00141006,aaaaa,True,False
7141,3297,80.75533,70,male,False,False,True,False,8,59,80.75533,2,1,False,48,59350,00141006,aaaaa,True,True
7142,3297,113.5329,63,female,False,False,True,False,6,59,113.5329,2,1,True,46,59350,00141006,aaaaa,True,True
7143,3298,192.7588,90,male,False,False,True,False,2,59,192.7588,1,0,False,21,59350,00141007,aaaaa,True,False
7144,3299,190.8716,55,male,True,False,True,False,4,59,190.8716,2,0,False,46,59350,00141008,141001.0,True,False
7145,3299,154.7991,52,female,True,False,True,False,2,59,154.7991,2,0,False,54,59350,00141008,131804.0,True,False
7146,3299,292.1093,20,female,False,True,False,True,2,59,292.1093,2,0,False,86,59350,00141008,143301.0,True,False
7147,3299,165.7774,17,male,False,True,False,True,2,59,165.7774,2,0,False,85,59350,00141008,145305.0,True,False
7148,3300,80.75533,67,male,False,False,True,False,4,59,80.75533,1,2,False,36,59350,00141008,aaaaa,True,True
7149,3300,113.5329,64,female,False,False,True,False,2,59,113.5329,1,2,False,46,59350,00141008,aaaaa,True,True
7150,3301,130.3537,53,male,True,False,True,False,3,59,130.3537,2,3,False,36,59350,00141008,118801.0,True,True
7151,3301,130.3537,53,female,False,False,True,False,2,59,130.3537,2,3,False,51,59350,00141008,aaaaa,True,True
7152,3301,139.5984,16,male,False,True,False,True,2,59,139.5984,2,3,True,85,59350,00141008,145303.0,True,True
7153,3302,80.75533,69,male,False,False,True,True,2,59,80.75533,2,2,False,32,59350,00141008,aaaaa,True,True
7155,3303,116.3059,72,female,False,False,True,False,2,59,116.3059,1,0,True,22,59350,00141008,aaaaa,True,False
7156,3304,113.5329,62,male,False,False,True,False,2,59,113.5329,2,2,False,36,59350,00141009,aaaaa,True,True
7157,3304,113.5329,55,female,False,False,True,False,0,59,113.5329,2,2,False,82,59350,00141009,aaaaa,True,True
7158,3305,178.4149,38,male,True,False,True,False,9,59,178.4149,2,4,True,31,59350,00141009,143020.0,True,True
7159,3305,178.4149,36,female,True,False,True,False,6,59,178.4149,2,4,False,31,59350,00141009,143020.0,True,True
7160,3305,102.7468,8,male,False,True,False,False,4,59,102.7468,2,4,False,83,59350,00141009,141009.0,True,True
7161,3305,102.7468,5,male,False,True,False,False,4,59,102.7468,2,4,False,83,59350,00141009,141009.0,True,True
7162,3305,188.0307,2,female,False,False,False,False,0,59,188.0307,2,4,False,0,59350,00141009,aaaaa,True,True
7163,3305,188.0307,1,male,False,False,False,False,0,59,188.0307,2,4,False,0,59350,00141009,aaaaa,True,True
7164,3306,116.3059,65,female,False,False,True,True,0,59,116.3059,1,1,False,41,59350,00141009,aaaaa,True,True
7165,3307,116.3059,71,female,False,False,False,False,0,59,116.3059,0,1,False,61,59350,00141009,aaaaa,False,True
7166,3308,133.8392,80,male,False,False,True,False,3,59,133.8392,2,2,True,36,59350,00141009,aaaaa,True,True
7167,3308,80.75533,72,female,False,False,True,False,3,59,80.75533,2,2,False,22,59350,00141009,aaaaa,True,True
7168,3309,80.75533,70,female,False,False,True,False,4,59,80.75533,2,2,False,51,59350,00141009,aaaaa,True,True
7169,3309,80.75533,69,male,False,False,True,False,8,59,80.75533,2,2,False,32,59350,00141009,aaaaa,True,True
7170,3310,116.3059,68,male,False,False,True,False,0,59,116.3059,0,0,False,36,59350,00141009,aaaaa,False,False
7171,3311,130.3537,52,male,True,False,True,True,6,59,130.3537,3,6,False,36,59350,00141009,aaaaa,True,True
7173,3311,139.5984,14,male,False,True,False,True,4,59,139.5984,3,6,True,84,59350,00141009,120301.0,True,True
7174,3312,154.7991,43,male,True,False,True,False,2,59,154.7991,2,4,False,36,59350,00141009,147013.0,True,True
7175,3312,154.7991,43,female,True,False,True,False,8,59,154.7991,2,4,False,46,59350,00141009,157802.0,True,True
7176,3312,121.5301,9,male,False,True,False,False,2,59,121.5301,2,4,False,83,59350,00141009,141009.0,True,True
7177,3312,121.5301,7,female,False,True,False,False,4,59,121.5301,2,4,True,83,59350,00141009,141009.0,True,True
7178,3313,92.07649,49,female,True,False,True,True,2,59,92.07649,0,1,False,41,59350,00141009,119018.0,False,True
7179,3313,98.60656,17,female,False,True,False,True,4,59,98.60656,0,1,False,85,59350,00141009,120302.0,False,True
7180,3314,92.07649,43,female,True,False,True,False,4,59,92.07649,1,2,False,36,59350,00141009,121011.0,True,True
7181,3314,98.60656,11,male,False,True,False,False,4,59,98.60656,1,2,True,84,59350,00141009,120301.0,True,True
7182,3315,116.3059,72,female,False,False,True,False,4,59,116.3059,1,0,False,46,59350,00141009,aaaaa,True,False
7183,3316,133.8392,83,male,False,False,True,False,3,59,133.8392,2,2,False,36,59350,00141009,aaaaa,True,True
7185,3317,130.3537,48,female,True,False,True,False,7,59,130.3537,1,3,False,46,59350,00141009,131808.0,True,True
7186,3317,130.3537,43,male,True,False,True,False,7,59,130.3537,1,3,True,56,59350,00141009,aaaaa,True,True
7187,3317,102.3384,10,female,False,True,False,False,8,59,102.3384,1,3,True,83,59350,00141009,141009.0,True,True
7188,3318,178.4149,34,male,True,False,True,True,9,59,178.4149,2,6,True,36,59350,00141010,aaaaa,True,True
7189,3318,178.4149,34,female,True,False,True,True,11,59,178.4149,2,6,False,41,59350,00141010,142009.0,True,True
7190,3318,102.7468,8,male,False,True,False,False,5,59,102.7468,2,6,True,83,59350,00141010,141008.0,True,True
7191,3318,102.7468,8,male,False,True,False,False,5,59,102.7468,2,6,True,83,59350,00141010,141008.0,True,True
7192,3318,102.7468,6,male,False,True,False,False,5,59,102.7468,2,6,True,83,59350,00141010,141008.0,True,True
7193,3318,102.7468,6,female,False,True,False,False,5,59,102.7468,2,6,True,83,59350,00141010,141008.0,True,True
7194,3319,113.5329,64,male,False,False,True,False,0,59,113.5329,1,0,False,22,59350,00141010,aaaaa,True,False
7195,3319,113.5329,59,female,True,False,True,False,4,59,113.5329,1,0,False,54,59350,00141010,114801.0,True,False
7196,3320,163.513,58,female,True,False,True,False,6,59,163.513,1,0,False,54,59350,00141010,123801.0,True,False
7197,3321,211.0312,35,male,True,False,True,False,4,59,211.0312,2,6,False,36,59350,00141010,157016.0,True,True
7198,3321,211.0312,35,female,True,False,True,False,9,59,211.0312,2,6,False,36,59350,00141010,123101.0,True,True
7199,3321,121.5301,5,male,False,True,False,False,4,59,121.5301,2,6,True,83,59350,00141010,141009.0,True,True
7200,3321,222.4048,3,female,False,False,False,False,0,59,222.4048,2,6,False,0,59350,00141010,aaaaa,True,True
7201,3322,130.8738,48,male,True,False,True,False,6,59,130.8738,2,5,False,36,59350,00141010,111802.0,True,True
7202,3322,130.8738,45,female,True,False,True,False,4,59,130.8738,2,5,False,46,59350,00141010,125006.0,True,True
7203,3322,246.9618,18,female,False,True,False,True,2,59,246.9618,2,5,True,86,59350,00141010,105301.0,True,True
7204,3322,140.1554,15,female,False,True,False,False,0,59,140.1554,2,5,False,85,59350,00141010,146301.0,True,True
7205,3322,140.1554,12,female,False,True,False,False,2,59,140.1554,2,5,True,84,59350,00141010,141008.0,True,True
7206,3323,80.75533,67,female,False,False,True,False,4,59,80.75533,1,2,False,32,59350,00141010,aaaaa,True,True
7207,3323,125.524,36,male,True,False,False,True,4,59,125.524,1,2,True,61,59350,00141010,888888.0,True,True
7208,3324,113.5329,60,male,False,False,True,False,5,59,113.5329,2,2,False,46,59350,00141010,aaaaa,True,True
7209,3324,113.5329,57,female,True,False,True,False,2,59,113.5329,2,2,False,46,59350,00141010,154802.0,True,True
7210,3325,125.524,28,female,True,False,True,False,3,59,125.524,3,2,False,36,59350,00141011,155801.0,True,True
7212,3326,125.524,26,male,True,False,True,False,8,59,125.524,2,1,False,36,59350,00141011,124018.0,True,True
7213,3326,125.524,25,female,False,True,True,True,3,59,125.524,2,1,True,88,59350,00141011,562063.0,True,True
7215,3327,125.524,29,female,True,False,True,False,2,59,125.524,2,0,False,41,59350,00141011,153019.0,True,False
7216,3328,154.7991,54,male,True,False,True,True,6,59,154.7991,2,4,True,0,59350,00141011,124801.0,True,True
7217,3328,154.7991,47,female,True,False,True,True,8,59,154.7991,2,4,False,54,59350,00141011,146503.0,True,True
7218,3328,165.7774,13,male,False,True,False,True,3,59,165.7774,2,4,True,84,59350,00141011,141009.0,True,True
7219,3328,121.5301,10,male,False,True,False,True,4,59,121.5301,2,4,True,83,59350,00141011,141011.0,True,True
7220,3329,190.8716,58,female,False,False,False,False,0,59,190.8716,3,3,False,82,59350,00141011,aaaaa,True,True
7222,3329,211.0312,26,male,False,False,True,False,2,59,211.0312,3,3,False,47,59350,00141011,aaaaa,True,True
7224,3330,113.5329,56,female,False,False,False,False,0,59,113.5329,0,0,False,61,59350,00141012,aaaaa,False,False
7225,3330,125.524,26,female,False,False,False,True,2,59,125.524,0,0,False,82,59350,00141012,aaaaa,False,False
7226,3331,80.75533,77,female,False,False,False,False,0,59,80.75533,1,1,False,61,59350,00141012,aaaaa,True,True
7227,3331,92.07649,42,male,True,False,True,False,2,59,92.07649,1,1,False,61,59350,00141012,155015.0,True,True
7228,3332,163.513,64,male,False,False,True,False,0,59,163.513,1,0,False,61,59350,00141012,aaaaa,True,False
7229,3333,130.3537,41,female,True,False,True,False,7,59,130.3537,1,4,False,54,59350,00141012,123012.0,True,True
7230,3333,139.5984,16,female,False,True,False,True,4,59,139.5984,1,4,True,85,59350,00141012,143301.0,True,True
7231,3333,139.5984,13,female,False,True,False,True,2,59,139.5984,1,4,False,84,59350,00141012,141008.0,True,True
7232,3334,177.7058,32,male,True,False,True,False,2,59,177.7058,2,0,False,36,59350,00141012,132008.0,True,False
7233,3334,177.7058,31,female,True,False,True,False,4,59,177.7058,2,0,False,31,59350,00141012,137012.0,True,False
7234,3334,187.2834,1,male,False,False,False,False,0,59,187.2834,2,0,False,0,59350,00141012,aaaaa,True,False
7235,3335,116.3059,67,female,False,False,True,False,9,59,116.3059,1,1,False,41,59350,00141012,aaaaa,True,True
7236,3336,116.3059,67,female,False,False,True,True,6,59,116.3059,1,0,False,32,59350,00141012,aaaaa,True,False
7237,3337,118.5853,41,female,True,False,True,False,4,59,118.5853,1,0,False,23,59350,00142001,146022.0,True,False
7238,3337,85.45155,13,female,False,True,False,True,2,59,85.45155,1,0,True,84,59350,00142001,120301.0,True,False
7239,3337,85.45155,11,female,False,True,False,True,2,59,85.45155,1,0,True,84,59350,00142001,120301.0,True,False
7240,3338,94.69264,77,male,False,False,True,False,4,59,94.69264,1,0,False,36,59350,00142001,aaaaa,True,False
7241,3339,123.23,40,male,True,False,True,False,10,59,123.23,2,5,False,36,59350,00142001,124005.0,True,True
7242,3339,98.4123,34,female,True,False,True,False,9,59,98.4123,2,5,False,36,59350,00142001,aaaaa,True,True
7243,3339,94.8827,6,male,False,True,False,False,3,59,94.8827,2,5,True,83,59350,00142001,141005.0,True,True
7244,3339,94.8827,5,female,False,True,False,False,5,59,94.8827,2,5,True,83,59350,00142001,141005.0,True,True
7245,3339,92.15133,2,male,False,False,False,False,0,59,92.15133,2,5,False,0,59350,00142001,aaaaa,True,True
7246,3340,95.5864,73,female,False,False,True,False,2,59,95.5864,1,2,False,54,59350,00142002,aaaaa,True,True
7247,3340,103.8466,64,male,False,False,True,False,0,59,103.8466,1,2,False,51,59350,00142002,aaaaa,True,True
7253,3342,95.5864,73,male,False,False,True,False,10,59,95.5864,1,0,False,61,59350,00142002,aaaaa,True,False
7254,3342,95.5864,73,female,False,False,True,False,5,59,95.5864,1,0,True,21,59350,00142002,aaaaa,True,False
7255,3343,94.69264,71,female,False,False,True,True,4,59,94.69264,1,2,False,56,59350,00142003,aaaaa,True,True
7258,3344,83.20668,20,female,False,True,True,True,2,59,83.20668,2,4,False,86,59350,00142003,104002.0,True,True
7261,3345,92.4209,55,female,True,False,True,False,2,59,92.4209,4,2,False,51,59350,00142003,125302.0,True,True
7262,3345,83.76726,24,male,True,False,False,False,2,59,83.76726,4,2,True,51,59350,00142003,145008.0,True,True
7263,3346,96.04079,60,female,True,False,True,False,4,59,96.04079,2,2,True,41,59350,00142003,109002.0,True,True
7264,3346,96.04079,59,male,False,False,True,False,4,59,96.04079,2,2,False,51,59350,00142003,aaaaa,True,True
7265,3346,98.4123,36,female,True,False,True,False,12,59,98.4123,2,2,False,41,59350,00142003,149018.0,True,True
7266,3346,94.8827,8,male,False,True,False,False,5,59,94.8827,2,2,True,83,59350,00142003,140011.0,True,True
7267,3346,92.15133,2,female,False,False,False,False,0,59,92.15133,2,2,False,0,59350,00142003,aaaaa,True,True
7268,3347,94.69264,71,female,False,False,True,False,0,59,94.69264,0,0,False,56,59350,00142003,aaaaa,False,False
7269,3348,133.2456,43,female,True,False,True,False,5,59,133.2456,1,1,False,61,59350,00142003,143009.0,True,True
7270,3348,99.64104,3,male,False,False,False,False,0,59,99.64104,1,1,False,0,59350,00142003,aaaaa,True,True
7271,3349,102.8756,60,female,False,False,True,False,10,59,102.8756,1,0,False,82,59350,00142003,aaaaa,True,False
7272,3350,98.4123,36,male,True,False,True,False,6,59,98.4123,2,0,False,61,59350,00142003,140803.0,True,False
7273,3350,98.4123,32,female,True,False,True,False,5,59,98.4123,2,0,False,46,59350,00142003,117011.0,True,False
7274,3350,94.8827,6,male,False,True,False,False,3,59,94.8827,2,0,True,83,59350,00142003,142009.0,True,False
7275,3350,94.8827,5,female,False,True,False,False,5,59,94.8827,2,0,True,83,59350,00142003,142008.0,True,False
7276,3350,92.15133,1,male,False,False,False,False,0,59,92.15133,2,0,False,0,59350,00142003,aaaaa,True,False
7277,3351,117.7917,43,male,True,False,True,False,2,59,117.7917,2,4,False,61,59350,00142004,131805.0,True,True
7278,3351,117.7917,40,female,True,False,True,True,4,59,117.7917,2,4,False,66,59350,00142004,142006.0,True,True
7279,3351,84.87969,15,female,False,True,False,True,4,59,84.87969,2,4,False,85,59350,00142004,145302.0,True,True
7280,3351,84.87969,13,female,False,True,False,False,5,59,84.87969,2,4,False,84,59350,00142004,142008.0,True,True
7281,3352,117.7917,40,female,False,False,True,False,8,59,117.7917,1,3,False,56,59350,00142004,aaaaa,True,True
7282,3352,84.87969,12,male,False,True,False,False,4,59,84.87969,1,3,True,84,59350,00142004,142008.0,True,True
7284,3352,90.69542,5,male,False,True,False,False,4,59,90.69542,1,3,True,83,59350,00142004,142013.0,True,True
7285,3353,98.4123,33,female,False,False,True,False,0,59,98.4123,2,4,False,51,59350,00142004,aaaaa,True,True
7286,3353,98.4123,32,male,False,False,True,False,6,59,98.4123,2,4,False,61,59350,00142004,aaaaa,True,True
7287,3353,94.8827,7,female,False,True,False,False,0,59,94.8827,2,4,False,83,59350,00142004,142008.0,True,True
7288,3353,94.8827,5,female,False,True,False,False,0,59,94.8827,2,4,False,83,59350,00142004,142008.0,True,True
7289,3353,92.15133,3,male,False,False,False,False,0,59,92.15133,2,4,False,0,59350,00142004,aaaaa,True,True
7290,3353,92.15133,1,female,False,False,False,False,0,59,92.15133,2,4,False,0,59350,00142004,aaaaa,True,True
7291,3354,94.06926,27,male,True,False,True,False,8,59,94.06926,2,1,False,61,59350,00142004,117102.0,True,True
7292,3354,94.06926,27,female,True,False,True,False,5,59,94.06926,2,1,False,46,59350,00142004,151007.0,True,True
7293,3354,88.08459,4,male,False,False,False,False,0,59,88.08459,2,1,False,0,59350,00142004,aaaaa,True,True
7294,3354,88.08459,1,female,False,False,False,False,0,59,88.08459,2,1,False,0,59350,00142004,aaaaa,True,True
7295,3355,94.69264,67,female,False,False,False,False,3,59,94.69264,0,0,True,61,59350,00142004,aaaaa,False,False
7297,3356,118.5853,48,female,True,False,True,False,3,59,118.5853,2,4,False,22,59350,00142004,888888.0,True,True
7299,3357,102.8756,59,female,False,False,True,False,6,59,102.8756,1,0,False,66,59350,00142004,aaaaa,True,False
7300,3358,91.80241,55,female,False,False,False,True,5,59,91.80241,1,0,False,82,59350,00142005,aaaaa,True,False
7301,3358,117.7917,54,male,True,False,True,True,0,59,117.7917,1,0,False,61,59350,00142005,153022.0,True,False
7302,3358,94.06926,29,male,True,False,False,True,4,59,94.06926,1,0,False,61,59350,00142005,119007.0,True,False
7303,3358,83.20668,19,male,False,False,False,True,5,59,83.20668,1,0,False,81,59350,00142005,aaaaa,True,False
7304,3359,103.8466,55,male,True,False,True,False,2,59,103.8466,2,0,False,61,59350,00142005,117005.0,True,False
7305,3359,133.2456,54,female,False,False,False,False,2,59,133.2456,2,0,True,82,59350,00142005,aaaaa,True,False
7306,3360,94.69264,78,female,False,False,True,False,4,59,94.69264,1,1,False,61,59350,00142005,aaaaa,True,True
7307,3361,94.70302,37,male,True,False,True,True,6,59,94.70302,1,0,False,46,59350,00142005,120801.0,True,False
7308,3361,94.70302,34,female,True,False,True,True,0,59,94.70302,1,0,False,56,59350,00142005,141003.0,True,False
7309,3361,88.67804,1,male,False,False,False,False,0,59,88.67804,1,0,False,0,59350,00142005,aaaaa,True,False
7310,3362,103.8466,55,male,True,False,True,False,0,59,103.8466,3,0,False,21,59350,00142005,888888.0,True,False
7311,3362,103.8466,55,female,True,False,True,False,4,59,103.8466,3,0,False,56,59350,00142005,145303.0,True,False
7312,3363,133.2456,48,female,True,False,False,True,2,59,133.2456,0,0,False,66,59350,00142005,402002.0,False,False
7313,3363,96.01566,17,female,True,False,False,True,3,59,96.01566,0,0,True,89,59350,00142005,888888.0,False,False
