TP1;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T8B;T8C;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;1030;0531;01;03;1;10;33;1045;1045;05;;;;;;;;1118;1676;1676;667;333;0
4;1030;0531;01;04;1;05;31;1045;1210;02;;;;;;;;7352;11028;11028;333;133;0
4;1030;0531;01;05;1;02;31;1210;1045;05;;;;;;;;7352;11028;11028;133;333;0
4;1030;0531;02;01;1;05;33;1045;1045;10;;;;;;;;1118;1676;1676;333;667;0
4;1030;0531;02;03;1;10;33;1045;1045;05;;;;;;;;1118;1676;1676;667;333;0
4;1030;0128;01;01;1;00;11;1030;1060;00;0;1;0;0;2;2;00;2423;2857;2857;0;0;0
4;1030;0128;01;02;1;00;11;1060;1030;00;0;1;0;0;1;2;00;2423;2857;2857;0;0;0
4;1030;0128;01;03;1;08;33;1095;1455;05;;;;;;;;13398;20097;20097;533;333;0
4;1030;0128;01;04;1;05;33;1455;1095;08;;;;;;;;13398;20097;20097;333;533;0
4;1030;0128;02;01;1;08;33;1095;1455;05;;;;;;;;13398;20097;20097;533;333;0
4;1030;0128;02;02;1;05;33;1455;1095;08;;;;;;;;13398;20097;20097;333;533;0
4;1030;0150;01;01;1;10;31;1095;1310;10;;;;;;;;3836;5753;5753;667;667;0
4;1030;0150;01;02;1;10;31;1310;1095;10;;;;;;;;3836;5753;5753;667;667;0
4;1030;0030;01;04;1;08;33;1035;1255;06;;;;;;;;5470;8204;8204;533;400;0
4;1030;0030;01;05;1;06;33;1255;1035;08;;;;;;;;5470;8204;8204;400;533;0
4;1030;0084;01;01;1;05;33;1025;1015;00;;;;;;;;910;1366;1366;333;0;0
4;1030;0084;01;01;2;00;32;1015;1195;02;;;;;;;;2585;3878;3878;0;133;0
4;1030;0084;01;02;1;02;32;1195;1015;00;;;;;;;;2585;3878;3878;133;0;0
4;1030;0084;01;02;2;00;33;1015;1025;05;;;;;;;;910;1366;1366;0;333;0
4;1030;0084;01;03;1;00;22;1030;1260;00;;;;;;;;8763;11406;11406;0;0;0
4;1030;0084;01;04;1;00;22;1260;1030;00;;;;;;;;8763;10855;10855;0;0;0
4;1030;0087;01;03;1;05;33;1035;1255;02;;;;;;;;5426;8139;8139;333;133;0
4;1030;0087;01;04;1;02;33;1255;1035;05;;;;;;;;5426;8139;8139;133;333;0
4;1030;0092;01;03;1;00;11;1030;1030;00;0;1;0;0;2;2;00;496;717;717;0;0;0
4;1030;0092;01;04;1;00;11;1030;1030;00;0;1;0;0;1;2;00;496;717;717;0;0;0
4;1030;0023;03;01;1;05;31;1020;1020;02;;;;;;;;1013;1519;1519;333;133;0
4;1030;0023;03;02;1;04;31;1020;1020;05;;;;;;;;421;632;632;267;333;0
4;1030;0023;03;03;1;05;31;1020;1020;02;;;;;;;;1013;1519;1519;333;133;0
4;1030;0023;03;04;1;04;31;1020;1020;05;;;;;;;;421;632;632;267;333;0
4;1030;0034;01;01;1;03;21;1030;1253;00;1;4;3;0;2;2;00;6116;9475;9475;200;0;0
4;1030;0034;01;02;1;00;21;1253;1030;01;1;4;3;0;2;2;25;5858;8090;8090;0;67;0
4;1030;0062;01;01;1;05;33;1035;1015;00;;;;;;;;1246;1869;1869;333;0;0
4;1030;0062;01;02;1;00;33;1015;1035;05;;;;;;;;1246;1869;1869;0;333;0
4;1030;0062;02;01;1;05;51;9593;1015;00;;;;;;;;75560;113340;17120;333;0;0
4;1030;0062;02;01;2;00;33;1015;1035;05;;;;;;;;2011;3017;3017;0;333;0
4;1030;0062;03;01;1;05;33;1035;1045;00;;;;;;;;567;850;850;333;0;0
4;1030;0062;03;01;2;00;33;1045;1095;03;;;;;;;;2046;3069;3069;0;200;0
4;1030;0062;03;02;1;03;33;1095;1045;00;;;;;;;;2046;3069;3069;200;0;0
4;1030;0062;03;02;2;00;33;1045;1035;05;;;;;;;;567;850;850;0;333;0
4;1030;0129;01;01;1;05;10;1030;1028;01;0;1;0;0;2;2;00;2029;2555;2555;333;67;0
4;1030;0129;01;02;1;01;10;1028;1093;00;0;1;0;0;2;2;00;1336;2238;2238;67;0;0
4;1030;0129;01;03;1;00;10;1093;1030;05;0;1;0;0;1;2;00;1370;1845;1845;0;333;0
4;1030;0129;02;01;1;00;21;1030;9591;00;1;1;0;0;2;2;00;13650;21525;15901;0;0;0
4;1030;0129;02;02;1;00;21;9591;1320;00;1;1;0;0;2;2;00;8367;11913;6606;0;0;0
4;1030;0129;02;03;1;00;21;1320;9591;00;1;1;0;0;2;2;00;8367;12134;6812;0;0;0
4;1030;0129;02;04;1;00;21;9591;1030;00;1;1;0;0;2;2;00;13650;21501;15895;0;0;0
4;1030;0130;01;01;1;02;21;1030;1210;00;1;1;0;0;2;2;00;7001;18640;18640;133;0;0
4;1030;0130;01;02;1;00;21;1210;1030;02;1;1;0;0;1;2;00;7001;19347;19347;0;133;0
4;1030;0046;01;01;1;05;33;1045;1455;05;;;;;;;;13775;20663;20663;333;333;0
4;1030;0046;01;04;1;05;33;1455;1045;05;;;;;;;;13775;20663;20663;333;333;0
4;1030;0046;01;05;1;05;33;1045;1035;01;;;;;;;;902;1353;1353;333;67;0
4;1030;0046;01;06;1;01;33;1035;1045;05;;;;;;;;902;1353;1353;67;333;0
4;1030;0114;01;01;1;05;22;1030;9594;00;;;;;;;;39667;46305;12331;333;0;0
4;1030;0114;01;02;1;00;22;9594;1030;00;;;;;;;;39937;46260;12653;0;0;0
4;1030;0114;01;03;1;00;21;1030;1220;00;1;2;1;0;2;2;00;4115;6323;6323;0;0;0
4;1030;0114;01;04;1;00;21;1220;1030;00;1;2;1;0;1;2;00;4115;6325;6325;0;0;0
4;1030;0114;02;01;1;00;11;1030;1100;00;0;1;0;0;1;2;00;968;1512;1512;0;0;0
4;1030;0114;02;02;1;00;11;1100;1030;00;0;1;0;0;1;2;00;968;1512;1512;0;0;0
4;1030;0114;02;03;1;00;11;1030;1100;00;0;1;0;0;1;2;00;968;1512;1512;0;0;0
4;1030;0114;02;04;1;00;11;1100;1030;00;0;1;0;0;1;2;00;968;1512;1512;0;0;0
4;1030;0114;02;05;1;00;22;1030;1220;00;;;;;;;;4115;6323;6323;0;0;0
4;1030;0114;02;06;1;00;22;1220;1030;00;;;;;;;;4115;6325;6325;0;0;0
4;1040;0078;01;01;1;00;22;1040;1270;00;;;;;;;;4973;8438;8438;0;0;0
4;1040;0078;01;02;1;00;22;1270;1040;00;;;;;;;;4973;8097;8097;0;0;0
4;1040;0078;02;01;1;00;21;1040;1270;00;1;2;1;0;3;2;01;4973;8438;8438;0;0;0
4;1040;0078;02;02;1;00;21;1270;1040;00;1;2;1;0;1;2;00;4973;8097;8097;0;0;0
4;1040;0129;01;01;1;01;33;1045;1045;00;;;;;;;;1118;1676;1676;67;0;0
4;1040;0129;01;01;2;00;33;1045;1255;05;;;;;;;;6565;9848;9848;0;333;0
4;1040;0129;01;02;1;05;33;1255;1045;00;;;;;;;;6565;9848;9848;333;0;0
4;1040;0129;01;02;2;00;33;1045;1045;01;;;;;;;;1118;1676;1676;0;67;0
4;1040;0146;01;01;1;05;33;1045;1085;05;;;;;;;;3308;4961;4961;333;333;0
4;1040;0146;01;02;1;05;33;1085;1015;10;;;;;;;;2026;3038;3038;333;667;0
4;1040;0166;01;01;1;00;21;1040;1330;00;1;1;0;0;2;2;00;11341;14001;14001;0;0;0
4;1040;0166;01;02;1;00;21;1330;9590;00;1;1;0;0;0;;00;4438;5844;4632;0;0;0
4;1040;0166;01;03;1;00;21;9590;1340;00;1;1;0;0;4;2;00;2531;2868;1656;0;0;0
4;1040;0166;01;04;1;00;21;1340;1040;00;1;1;0;0;1;2;00;13987;16662;16662;0;0;0
4;1040;0166;02;03;1;00;22;1040;1190;00;;;;;;;;4693;6941;6941;0;0;0
4;1040;0166;02;04;1;00;22;1190;1040;00;;;;;;;;4693;7323;7323;0;0;0
4;1040;0172;01;01;1;00;21;1040;1102;00;1;1;0;0;1;2;00;1798;2498;2498;0;0;0
4;1040;0172;01;02;1;00;21;1102;1270;00;1;1;0;0;3;2;00;4942;8757;8757;0;0;0
4;1040;0172;01;03;1;00;21;1270;1040;00;1;1;0;0;0;;00;4722;8157;8157;0;0;0
4;1040;0172;01;04;1;00;21;1040;1040;00;1;3;0;2;2;2;01;407;793;793;0;0;0
4;1040;0172;01;05;1;00;21;1040;1040;00;1;3;0;2;2;2;00;185;363;363;0;0;0
4;1040;0172;02;01;1;00;21;1040;1040;00;2;3;0;2;2;2;00;312;864;864;0;0;0
4;1040;0172;02;02;1;00;21;1040;1500;00;2;1;0;0;1;2;00;11298;21001;21001;0;0;0
4;1040;0172;02;03;1;00;21;1500;1031;00;2;1;0;0;3;2;00;10648;19057;19057;0;0;0
4;1040;0172;02;04;1;00;21;1031;1040;00;2;1;0;0;2;2;00;790;1471;1471;0;0;0
4;1040;0172;03;01;1;00;22;1040;1040;00;;;;;;;;312;864;864;0;0;0
4;1040;0172;03;02;1;00;22;1040;1040;00;;;;;;;;407;793;793;0;0;0
4;1040;0172;03;03;1;00;22;1040;1040;00;;;;;;;;185;363;363;0;0;0
4;1040;0172;04;01;1;00;22;1040;1040;00;;;;;;;;312;864;864;0;0;0
4;1040;0172;04;02;1;00;22;1040;1040;00;;;;;;;;407;793;793;0;0;0
4;1040;0172;04;03;1;00;22;1040;1040;00;;;;;;;;185;363;363;0;0;0
4;1040;0027;01;01;1;00;11;1040;1050;03;0;1;0;0;2;2;00;1015;1291;1291;0;200;0
4;1040;0027;01;04;1;02;42;1050;1330;02;;;;;;;;7914;11870;11870;133;133;0
4;1040;0027;01;05;1;02;42;1330;1050;02;;;;;;;;7914;11870;11870;133;133;0
4;1040;0027;01;06;1;03;11;1050;1040;00;0;1;0;0;1;2;00;1015;1291;1291;200;0;0
4;1040;0027;02;01;1;00;11;1040;1050;03;0;1;0;0;2;2;00;1015;1291;1291;0;200;0
4;1040;0027;02;04;1;02;42;1050;1330;02;;;;;;;;7914;11870;11870;133;133;0
4;1040;0027;02;05;1;02;42;1330;1050;02;;;;;;;;7914;11870;11870;133;133;0
4;1040;0027;02;06;1;03;11;1050;1040;00;0;1;0;0;1;2;00;1015;1291;1291;200;0;0
4;1040;0029;01;01;1;04;33;1055;1045;00;;;;;;;;1638;2458;2458;267;0;0
4;1040;0029;01;01;2;00;33;1045;1255;07;;;;;;;;5598;8398;8398;0;467;0
4;1040;0029;01;02;1;07;33;1255;1045;00;;;;;;;;5598;8398;8398;467;0;0
4;1040;0029;01;02;2;00;33;1045;1055;02;;;;;;;;1638;2458;2458;0;133;0
4;1040;0040;01;01;1;00;21;1040;1040;00;2;1;0;0;2;2;00;114;206;206;0;0;0
4;1040;0040;01;02;1;00;21;1040;1040;00;2;1;0;0;1;2;00;114;206;206;0;0;0
4;1040;0040;02;01;1;00;21;1040;1130;02;1;1;0;0;2;2;00;1796;2324;2324;0;133;0
4;1040;0040;02;04;1;05;21;1130;1040;00;1;1;0;0;1;2;00;1796;2645;2645;333;0;0
4;1040;0049;01;01;1;10;33;1055;1015;00;;;;;;;;2606;3909;3909;667;0;0
4;1040;0049;01;01;2;00;51;1015;9620;10;;;;;;;;43833;65749;18192;0;667;0
4;1040;0049;01;02;1;00;21;9620;9620;00;1;1;0;0;2;2;00;955;1719;0;0;0;0
4;1040;0049;01;03;1;00;21;9620;9620;00;1;1;0;0;2;2;00;955;1719;0;0;0;0
4;1040;0049;01;04;1;00;21;9620;9620;00;1;1;0;0;2;2;00;955;1719;0;0;0;0
4;1040;0049;01;05;1;00;21;9620;9620;00;1;1;0;0;2;2;00;955;1719;0;0;0;0
4;1040;0049;01;06;1;00;21;9620;9626;00;1;1;0;0;2;3;00;21089;24723;0;0;0;0
4;1040;0049;01;07;1;00;21;9626;9626;00;1;1;0;0;2;2;00;646;1163;0;0;0;0
4;1040;0049;01;08;1;00;21;9626;9620;00;1;1;0;0;2;2;00;21089;24426;0;0;0;0
4;1040;0049;01;09;1;10;51;9620;1015;00;;;;;;;;43833;65749;18591;667;0;0
4;1040;0049;01;09;2;00;33;1015;1055;10;;;;;;;;2606;3909;3909;0;667;0
4;1040;0049;02;01;1;10;33;1055;1045;00;;;;;;;;1638;2458;2458;667;0;0
4;1040;0049;02;01;2;00;33;1045;1255;02;;;;;;;;5703;8554;8554;0;133;0
4;1040;0049;02;03;1;05;33;1255;1045;00;;;;;;;;5703;8554;8554;333;0;0
4;1040;0049;02;03;2;00;33;1045;1055;10;;;;;;;;1638;2458;2458;0;667;0
4;1040;0052;01;01;1;00;21;1040;1190;10;1;1;0;0;2;2;03;5650;8091;8091;0;667;0
4;1040;0052;01;02;1;10;21;1190;1030;00;1;1;0;0;3;2;00;5041;6581;6581;667;0;0
4;1040;0052;01;03;1;00;21;1030;1040;00;1;1;0;0;1;2;00;1774;2238;2238;0;0;0
4;1040;0072;01;01;1;05;33;1055;1045;00;;;;;;;;1638;2458;2458;333;0;0
4;1040;0072;01;01;2;00;33;1045;1255;15;;;;;;;;6449;9674;9674;0;1000;0
4;1040;0072;01;02;1;15;33;1255;1125;01;;;;;;;;3218;4826;4826;1000;67;0
4;1040;0072;01;03;1;01;33;1125;1255;15;;;;;;;;3218;4826;4826;67;1000;0
4;1040;0072;01;04;1;15;33;1255;1035;05;;;;;;;;6574;9861;9861;1000;333;0
4;1040;0073;01;01;1;01;21;1040;1370;00;1;1;0;0;1;2;00;9480;23640;23640;67;0;0
4;1040;0073;01;02;1;00;21;1370;1560;01;1;1;0;0;2;2;02;11157;17228;17228;0;67;0
4;1040;0073;01;03;1;01;21;1560;1370;00;1;1;0;0;1;2;00;11157;16983;16983;67;0;0
4;1040;0073;01;04;1;00;21;1370;1040;01;1;1;0;0;2;2;02;9480;19963;19963;0;67;0
4;1040;0073;01;05;1;01;21;1040;9591;02;1;1;0;0;2;2;01;65073;80155;16579;67;133;0
4;1040;0074;01;01;1;00;21;1040;1318;00;2;1;0;0;1;2;00;7041;14001;14001;0;0;0
4;1040;0074;01;04;1;00;21;1318;1040;00;2;1;0;0;2;2;00;7041;14069;14069;0;0;0
4;1040;0074;02;01;1;00;21;1040;1248;00;1;1;0;0;2;1;10;8289;11707;11707;0;0;0
4;1040;0074;02;02;1;00;21;1248;1040;01;1;1;0;0;2;2;05;8352;11438;11438;0;67;0
4;1040;0082;01;01;1;00;21;1040;1010;02;1;1;0;0;2;3;07;2309;2772;2772;0;133;0
4;1040;0082;01;02;1;02;21;1010;1040;00;1;1;0;0;2;2;02;2309;2618;2618;133;0;0
4;1040;0082;01;03;1;00;21;1040;1060;03;1;1;0;0;2;3;05;2535;3473;3473;0;200;0
4;1040;0082;01;04;1;03;21;1060;1040;02;1;2;0;1;2;2;02;2535;3399;3399;200;133;0
4;1040;0082;02;01;1;05;33;1045;1045;00;;;;;;;;1118;1676;1676;333;0;0
4;1040;0082;02;01;2;00;33;1045;1015;02;;;;;;;;2086;3129;3129;0;133;0
4;1040;0082;02;01;3;02;31;1010;1060;01;;;;;;;;1209;1813;1813;133;67;0
4;1040;0082;02;02;1;01;31;1060;1010;00;;;;;;;;1209;1813;1813;67;0;0
4;1040;0082;02;02;2;00;33;1015;1045;02;;;;;;;;2086;3129;3129;0;133;0
4;1040;0082;02;02;3;02;33;1045;1045;05;;;;;;;;1118;1676;1676;133;333;0
4;1040;0082;02;03;1;05;33;1045;1045;00;;;;;;;;1118;1676;1676;333;0;0
4;1040;0082;02;03;2;00;33;1045;1015;05;;;;;;;;2086;3129;3129;0;333;0
4;1040;0082;02;04;1;05;33;1015;1045;00;;;;;;;;2086;3129;3129;333;0;0
4;1040;0082;02;04;2;00;33;1045;1045;05;;;;;;;;1118;1676;1676;0;333;0
4;1040;0082;03;01;1;05;33;1045;1045;00;;;;;;;;1118;1676;1676;333;0;0
4;1040;0082;03;01;2;00;33;1045;1015;02;;;;;;;;2086;3129;3129;0;133;0
4;1040;0082;03;01;3;02;31;1010;1060;01;;;;;;;;1209;1813;1813;133;67;0
4;1040;0082;03;02;1;03;22;1060;1040;02;;;;;;;;2535;3399;3399;200;133;0
4;1040;0088;01;01;1;02;33;1045;1045;00;;;;;;;;1118;1676;1676;133;0;0
4;1040;0088;01;01;2;00;33;1045;1105;05;;;;;;;;1128;1692;1692;0;333;0
4;1040;0088;01;02;1;00;22;1102;1090;05;;;;;;;;2728;4298;4298;0;333;0
4;1040;0088;01;03;1;05;33;1095;1045;02;;;;;;;;2430;3645;3645;333;133;0
4;1040;0092;01;01;1;00;21;1040;1190;00;1;1;0;0;1;2;00;5094;7390;7390;0;0;0
4;1040;0092;01;02;1;00;21;1190;1040;00;1;1;0;0;2;2;00;5094;7770;7770;0;0;0
4;1040;0092;01;03;1;00;21;1040;1060;00;1;1;0;0;3;3;00;2928;5599;5599;0;0;0
4;1040;0092;01;04;1;00;21;1060;1251;00;1;1;0;0;3;2;00;5126;9784;9784;0;0;0
4;1040;0092;01;05;1;00;21;1251;1040;00;1;1;0;0;2;2;00;6563;10872;10872;0;0;0
4;1040;0092;01;06;1;00;21;1040;1064;00;1;1;0;0;3;2;00;1784;2684;2684;0;0;0
4;1040;0092;01;07;1;00;21;1064;1040;00;1;1;0;0;2;2;00;1784;2504;2504;0;0;0
4;1040;0118;01;01;1;04;33;1055;1095;00;;;;;;;;3206;4809;4809;267;0;0
4;1040;0118;01;02;1;00;33;1095;1015;00;;;;;;;;1819;2728;2728;0;0;0
4;1040;0118;01;02;2;00;33;1015;1035;01;;;;;;;;1747;2621;2621;0;67;0
4;1040;0118;01;03;1;01;33;1035;1015;00;;;;;;;;1747;2621;2621;67;0;0
4;1040;0118;01;03;2;00;33;1015;1095;00;;;;;;;;1819;2728;2728;0;0;0
4;1040;0118;01;04;1;00;33;1095;1055;04;;;;;;;;3206;4809;4809;0;267;0
4;1040;0157;01;01;1;05;21;1040;1030;00;1;1;0;0;1;2;00;1214;1779;1779;333;0;0
4;1040;0157;01;02;1;00;21;1030;1040;05;1;1;0;0;2;2;00;1214;1790;1790;0;333;0
4;1040;0164;01;01;1;03;21;1040;1360;02;1;1;0;0;1;2;00;14619;19687;18000;200;133;0
4;1040;0164;01;02;1;02;21;1360;1040;03;1;1;0;0;1;2;00;14619;19260;17835;133;200;0
4;1040;0177;01;01;1;00;21;1040;1320;00;1;1;0;0;0;;00;4284;10334;10334;0;0;0
4;1040;0177;01;01;2;00;22;1320;9593;50;;;;;;;;24958;32082;14545;0;3333;0
4;1040;0177;01;04;1;60;22;9593;1144;00;;;;;;;;23943;33843;16385;4000;0;0
4;1040;0177;01;05;1;00;22;1144;1320;00;;;;;;;;4633;9063;9063;0;0;0
4;1040;0177;01;05;2;00;21;1320;1040;00;1;1;0;0;1;2;00;4284;8562;8562;0;0;0
4;1040;0015;01;01;1;05;33;1055;1095;15;;;;;;;;2892;4338;4338;333;1000;0
4;1040;0015;01;02;1;15;33;1095;1055;05;;;;;;;;2892;4338;4338;1000;333;0
4;1040;0025;01;01;1;00;11;1040;1053;01;0;1;0;0;3;2;00;1427;1794;1794;0;67;0
4;1040;0025;01;05;1;01;11;1030;1040;00;0;1;0;0;1;2;00;1240;1547;1547;67;0;0
4;1040;0030;01;01;1;15;33;1045;1015;03;;;;;;;;2466;3698;3698;1000;200;0
4;1040;0030;01;02;1;03;33;1015;1045;15;;;;;;;;2466;3698;3698;200;1000;0
4;1040;0039;01;01;1;00;21;1040;9596;00;1;1;0;0;3;2;00;45753;54140;15589;0;0;0
4;1040;0039;01;02;1;00;81;9596;9594;00;7;1;0;0;0;;00;15730;21479;0;0;0;0
4;1040;0039;01;03;1;00;81;9594;9596;00;7;1;0;0;1;2;00;15730;19922;0;0;0;0
4;1040;0039;01;04;1;00;21;9596;1040;00;1;1;0;0;1;2;00;45753;52532;14853;0;0;0
4;1040;0039;02;01;1;01;21;1040;9622;00;2;1;0;0;2;2;00;20972;33761;16665;67;0;0
4;1040;0039;02;02;1;00;21;9622;9622;01;2;1;0;0;2;2;00;898;1616;0;0;67;0
4;1040;0039;02;03;1;01;21;9622;9625;01;2;1;0;0;2;2;00;41413;63947;0;67;67;0
4;1040;0039;02;04;1;01;21;9625;9625;00;2;1;0;0;2;2;00;906;1631;0;67;0;0
4;1040;0039;02;05;1;00;21;9625;9622;00;2;1;0;0;2;2;00;33729;41079;0;0;0;0
4;1040;0039;02;06;1;00;21;9622;1040;01;2;1;0;0;2;2;00;43799;64145;16196;0;67;0
4;1040;0045;01;05;1;01;21;1040;1311;01;1;1;0;0;3;2;00;8563;15740;15740;67;67;0
4;1040;0045;01;06;1;01;21;1311;1040;01;1;1;0;0;1;2;00;8563;15338;15338;67;67;0
4;1040;0058;01;01;1;05;33;1055;1015;00;;;;;;;;3020;4530;4530;333;0;0
4;1040;0058;01;01;2;00;51;1015;9691;00;;;;;;;;558043;837064;17526;0;0;0
4;1040;0058;01;01;3;00;51;9691;9381;10;;;;;;;;94116;141175;0;0;667;0
4;1040;0061;01;01;1;01;33;1045;1095;05;;;;;;;;2430;3645;3645;67;333;0
4;1040;0061;01;02;1;05;33;1095;1045;08;;;;;;;;2430;3645;3645;333;533;0
4;1040;0070;01;01;1;12;33;1055;1045;00;;;;;;;;1638;2458;2458;800;0;0
4;1040;0070;01;01;2;00;33;1045;1255;10;;;;;;;;6565;9848;9848;0;667;0
4;1040;0070;01;02;1;10;33;1255;1045;00;;;;;;;;6565;9848;9848;667;0;0
4;1040;0070;01;02;2;00;33;1045;1055;12;;;;;;;;1638;2458;2458;0;800;0
4;1040;0070;01;03;1;12;33;1055;1045;00;;;;;;;;1638;2458;2458;800;0;0
4;1040;0070;01;03;2;00;33;1045;1255;10;;;;;;;;6565;9848;9848;0;667;0
4;1040;0070;01;04;1;10;33;1255;1045;00;;;;;;;;6565;9848;9848;667;0;0
4;1040;0070;01;04;2;00;33;1045;1055;12;;;;;;;;1638;2458;2458;0;800;0
4;1040;0070;01;05;1;06;10;1040;1040;00;0;1;0;0;0;;00;532;616;616;400;0;0
4;1040;0070;01;06;1;00;10;1040;1040;06;0;1;0;0;1;2;00;532;616;616;0;400;0
4;1040;0112;01;01;1;05;31;1040;1180;05;;;;;;;;3777;5665;5665;333;333;0
4;1040;0112;01;02;1;05;31;1180;1040;05;;;;;;;;3777;5665;5665;333;333;0
4;1040;0160;01;01;1;00;21;1040;1040;00;1;3;0;2;0;;00;388;810;810;0;0;0
4;1040;0160;01;02;1;00;21;1040;1040;00;1;1;0;0;1;2;00;388;1073;1073;0;0;0
4;1040;0160;02;01;1;10;33;1055;1015;10;;;;;;;;2606;3909;3909;667;667;0
4;1040;0160;02;04;1;10;33;1015;1055;10;;;;;;;;2606;3909;3909;667;667;0
4;1040;0160;04;01;1;00;22;1040;1040;00;;;;;;;;388;810;810;0;0;0
4;1040;0160;05;01;1;00;22;1040;1040;00;;;;;;;;388;810;810;0;0;0
4;1040;0165;02;01;1;05;33;1045;1015;00;;;;;;;;2466;3698;3698;333;0;0
4;1040;0165;02;01;2;00;32;1015;1185;03;;;;;;;;1858;2786;2786;0;200;0
4;1040;0165;02;02;1;03;32;1185;1015;10;;;;;;;;1858;2786;2786;200;667;0
4;1040;0165;02;04;1;01;32;1015;1415;05;;;;;;;;8964;13446;13446;67;333;0
4;1040;0165;02;05;1;00;22;1410;1040;00;;;;;;;;11867;24736;24736;0;0;0
4;1040;0165;03;01;1;01;21;1040;1280;01;2;1;0;0;3;2;00;3240;5824;5824;67;67;0
4;1040;0165;03;02;1;01;21;1280;1040;01;2;1;0;0;2;2;00;3240;5609;5609;67;67;0
4;1040;0165;04;01;1;00;11;1040;1050;00;0;1;0;0;2;2;00;1380;1789;1789;0;0;0
4;1040;0165;04;04;1;00;11;1050;1040;00;0;1;0;0;1;2;00;1380;1789;1789;0;0;0
4;1040;0165;05;01;1;00;11;1040;1050;00;0;1;0;0;2;2;00;1380;1789;1789;0;0;0
4;1040;0165;05;02;1;00;11;1050;1040;00;0;1;0;0;1;2;00;1380;1789;1789;0;0;0
4;1040;0165;05;03;1;00;11;1040;1010;00;0;1;0;0;2;2;00;2511;2773;2773;0;0;0
4;1040;0165;05;04;1;00;11;1010;1040;00;0;1;0;0;1;2;00;2511;2773;2773;0;0;0
4;1040;0165;05;05;1;05;33;1045;1015;00;;;;;;;;2466;3698;3698;333;0;0
4;1040;0165;05;05;2;00;32;1015;1415;05;;;;;;;;8964;13446;13446;0;333;0
4;1040;0165;05;06;1;00;22;1410;1040;00;;;;;;;;11867;24736;24736;0;0;0
4;1040;0167;01;05;1;05;33;1045;1045;01;;;;;;;;1118;1676;1676;333;67;0
4;1040;0167;01;05;2;01;33;1045;1255;08;;;;;;;;5703;8554;8554;67;533;0
4;1040;0167;01;05;3;08;22;1251;1310;00;;;;;;;;3928;6710;6710;533;0;0
4;1040;0167;01;06;1;00;22;1310;1040;00;;;;;;;;6510;10417;10417;0;0;0
4;1040;0167;02;01;1;00;21;1040;1251;01;1;1;0;0;3;2;00;6775;10439;10439;0;67;0
4;1040;0167;02;04;1;00;21;1251;1310;00;1;2;1;0;2;2;00;3928;6710;6710;0;0;0
4;1040;0167;02;05;1;00;21;1310;1040;00;1;2;1;0;1;2;00;6510;10417;10417;0;0;0
4;1040;0173;01;01;1;00;22;1040;1010;00;;;;;;;;2303;3028;3028;0;0;0
4;1040;0173;01;02;1;05;33;1015;1045;15;;;;;;;;2466;3698;3698;333;1000;0
4;1040;0173;01;03;1;00;21;1040;1050;02;1;1;0;0;2;2;05;1486;1938;1938;0;133;0
4;1040;0173;01;04;1;02;21;1050;1051;00;1;1;0;0;3;3;00;773;1007;1007;133;0;0
4;1040;0173;01;05;1;00;21;1051;1040;00;1;1;0;0;2;2;00;1775;2036;2036;0;0;0
4;1040;0173;02;01;1;00;21;1040;1010;00;8;2;1;0;0;;00;2303;3028;3028;0;0;0
4;1040;0173;02;02;1;00;21;1010;1040;00;8;1;0;0;2;2;00;2303;2789;2789;0;0;0
4;1040;0173;02;03;1;00;21;1040;1040;00;8;1;0;0;3;2;00;692;1774;1774;0;0;0
4;1040;0173;02;04;1;00;21;1040;9590;00;2;1;0;0;0;;00;25345;29286;18114;0;0;0
4;1040;0173;02;05;1;00;21;9590;1040;00;2;1;0;0;2;2;00;24652;26920;15840;0;0;0
4;1040;0175;01;01;1;01;21;1040;3030;00;1;2;1;0;2;2;00;25690;30625;17897;67;0;0
4;1040;0175;01;02;1;00;21;3030;1040;01;1;1;0;0;1;2;00;25690;29400;17196;0;67;0
4;1040;0175;01;03;1;01;21;1040;1041;00;1;1;0;0;3;2;00;437;681;681;67;0;0
4;1040;0175;01;04;1;00;21;1041;1040;01;1;1;0;0;1;2;00;437;681;681;0;67;0
4;1040;0187;01;01;1;00;21;1040;9590;00;1;1;0;0;2;2;00;43690;51334;15589;0;0;0
4;1040;0187;01;02;1;00;21;9590;1140;00;1;1;0;0;0;;00;47225;59713;24020;0;0;0
4;1040;0187;01;03;1;00;21;1140;1140;00;1;2;1;0;3;2;00;1301;2510;2510;0;0;0
4;1040;0187;01;04;1;00;21;1140;1141;00;1;2;1;0;3;2;00;2264;3674;3674;0;0;0
4;1040;0187;01;05;1;00;21;1141;1140;00;1;2;1;0;0;;00;1099;1467;1467;0;0;0
4;1040;0187;01;06;1;00;21;1140;1040;00;1;1;0;0;2;2;00;3535;10432;10432;0;0;0
4;1040;0109;01;01;1;05;33;1045;1045;02;;;;;;;;590;884;884;333;133;0
4;1040;0109;01;01;2;02;21;1040;1040;00;8;2;0;1;0;;00;388;739;739;133;0;0
4;1040;0109;01;02;1;00;21;1040;1160;00;8;2;0;1;3;2;00;3318;5543;5543;0;0;0
4;1040;0109;01;03;1;00;21;1160;1040;05;8;2;0;1;2;2;00;3689;5866;5866;0;333;0
