OP1;OP2;ECH;PER;O1;O2;O3;O4;O5;O6;O7;O8;O9;O10;O11;O12;O13;O14;O15;O16;O17;O18;O50;O51;O52;O53;O34;O35;O36;O40A;O40B;O40C;O41A;O41B;O41C;O42A;O42B;O42C;COEO;OR1;OR2A;OR2B;OR3;OR4;OR5A;OR5B;OR5C;OR5D;O43A;O43B;O43C;OFIN
5;1090;0090;01;1;1;2;1;1;1;1;6;2;2;1;2;2;2;2;1;1;3;2;2;1;2;1;1;2;03;06;24;06;05;12;29;30;21;435.9951;;3;;4;;0;0;0;0;17;15;11;0
5;1090;0100;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;6;1;1;2;1;1;1;2;03;06;14;13;09;22;15;04;11;72.69699;2;2;0;4;;2;1;1;1;13;04;17;0
5;1090;0117;01;2;2;2;2;1;1;1;6;1;1;1;1;1;1;2;1;1;8;1;1;1;1;1;1;1;03;02;05;01;11;21;10;17;04;87.44495;;3;;4;;1;2;2;2;15;16;17;0
5;1090;0135;01;1;2;2;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;2;2;1;1;2;01;03;05;05;02;06;17;03;04;202.9274;;3;;4;;2;1;2;1;03;17;02;0
5;1090;0003;01;2;1;2;1;1;2;1;2;2;1;1;1;2;1;1;2;1;9;1;1;2;2;1;3;2;03;36;24;28;03;34;03;17;33;87.44495;1;1;2;3;2;2;2;2;2;11;29;27;0
5;1090;0016;01;1;1;1;1;1;1;1;4;1;2;1;1;1;2;1;2;1;4;2;2;2;2;1;1;1;28;24;03;29;27;10;17;04;11;87.44495;2;1;0;2;2;2;1;2;2;11;17;07;0
5;1090;0029;01;1;1;1;1;1;1;1;4;1;2;1;1;1;1;1;1;1;7;2;1;2;2;2;1;2;27;25;24;35;25;26;03;01;04;113.5619;3;1;0;3;2;2;1;2;1;04;11;17;0
5;1090;0084;01;1;1;1;1;1;1;1;6;2;2;1;2;2;1;1;1;1;9;1;1;2;1;1;1;1;07;15;32;03;06;10;04;02;17;72.69699;2;3;;4;;2;1;2;2;12;15;17;0
5;1090;0099;01;1;1;2;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;13;22;32;03;10;11;25;03;32;99.36278;;3;;4;;2;3;2;3;17;33;15;0
5;1090;0129;02;1;1;2;2;1;1;1;6;1;2;1;1;2;1;1;1;1;3;1;1;2;2;1;1;2;03;10;28;22;10;35;04;21;16;184.6487;2;3;;4;;3;1;1;3;08;13;25;0
5;1090;0139;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;10;07;24;24;22;11;17;11;15;72.69699;;3;;4;;3;1;1;1;15;17;16;0
5;1090;0148;01;1;1;1;1;1;1;1;7;1;2;2;2;2;1;1;2;1;6;1;2;2;2;1;2;1;03;22;36;03;11;16;03;17;;128.9521;;1;2;4;;2;2;2;1;03;17;;0
5;1090;0002;01;1;1;1;1;1;1;1;6;1;2;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;03;10;07;01;22;04;04;11;16;115.9630;2;3;;4;;2;1;1;1;12;17;13;0
5;1090;0015;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;1;2;24;01;03;23;01;18;18;36;03;90.41267;1;1;2;4;;0;0;0;0;03;27;16;0
5;1090;0019;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;2;03;01;06;03;02;34;04;02;17;72.69699;2;3;;2;2;3;1;1;1;17;29;11;0
5;1090;0021;01;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;7;1;2;1;3;1;1;2;06;03;10;10;06;31;02;01;07;99.36278;;3;;4;;0;0;0;0;17;27;38;0
5;1090;0028;01;1;1;1;2;1;1;1;6;1;1;1;1;2;1;1;1;1;7;2;1;2;2;1;1;1;22;16;24;02;28;16;04;16;29;178.5878;;1;0;1;2;2;1;2;1;04;29;17;0
5;1090;0050;01;1;1;1;1;1;1;1;7;1;1;2;2;1;1;1;1;2;6;1;1;1;1;3;1;2;03;22;24;02;25;01;17;04;03;231.9261;;2;0;4;;2;1;2;3;17;07;16;0
5;1090;0059;01;1;1;1;1;2;1;1;4;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;25;07;24;05;11;12;32;04;01;113.5619;;1;0;4;;2;1;2;2;04;17;14;0
5;1090;0072;01;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;6;1;2;2;2;2;1;1;03;22;13;21;27;25;04;27;15;87.44495;3;1;2;4;;0;0;0;0;17;21;04;0
5;1090;0074;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;8;1;1;1;1;2;2;2;13;03;11;03;02;21;04;17;03;245.2716;3;1;0;4;;3;2;2;2;17;21;11;0
5;1090;0086;01;3;1;1;1;1;2;1;4;1;2;1;1;1;1;1;1;1;7;2;1;2;2;1;1;2;03;24;25;03;38;35;03;17;04;386.8563;;2;0;2;2;2;2;2;2;11;17;13;0
5;1090;0087;01;1;1;1;2;1;1;1;3;1;1;1;1;1;1;1;1;1;4;3;1;2;2;1;1;2;01;24;10;03;10;38;02;01;04;87.44495;1;1;2;2;2;2;1;2;1;21;02;11;0
5;1090;0088;01;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;8;1;2;1;1;2;1;1;13;01;18;02;04;21;04;01;17;87.44495;2;1;2;4;;0;0;0;0;17;21;26;0
5;1090;0096;01;1;1;1;1;1;1;1;6;1;2;2;2;2;1;1;1;1;8;1;1;2;2;1;1;2;34;03;24;03;01;22;04;03;17;90.41267;1;1;0;4;;0;0;0;0;13;04;17;0
5;1090;0106;03;1;1;1;1;1;1;1;3;2;1;1;2;2;1;1;1;1;3;1;1;2;2;1;1;1;27;32;;01;03;22;04;03;17;399.9855;2;3;;4;;0;0;0;0;04;07;09;0
5;1090;0108;02;1;1;1;1;1;1;1;4;1;1;1;1;1;2;1;1;1;3;1;1;2;2;1;1;1;03;29;10;36;32;29;04;25;03;178.5878;2;3;;4;;3;1;2;2;11;12;04;0
5;1090;0113;01;1;1;1;1;1;1;1;4;2;2;2;2;2;1;1;1;1;6;2;2;2;2;1;1;3;11;15;22;01;03;04;25;02;17;90.41267;2;1;2;4;;0;0;0;0;02;17;18;0
5;1090;0114;01;1;1;1;1;1;1;1;4;2;2;1;1;2;1;1;1;1;9;2;1;2;2;1;1;2;03;16;32;03;33;21;03;04;11;148.4682;1;1;2;4;;3;1;2;1;11;09;17;0
5;1090;0119;01;1;1;1;1;1;1;1;4;1;2;1;2;2;1;1;2;2;7;2;1;2;1;1;1;2;03;22;24;03;04;38;17;04;07;184.6487;1;3;;2;2;2;1;2;2;17;11;13;0
5;1090;0121;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;07;13;25;02;27;33;02;04;15;89.29390;1;1;2;3;1;2;1;2;1;02;21;07;0
5;1090;0124;01;1;1;1;1;1;1;1;6;2;1;1;2;3;1;1;1;1;8;1;1;2;2;1;2;1;10;22;05;04;10;29;04;03;07;90.41267;1;1;0;2;1;1;2;2;1;11;21;17;0
5;1090;0133;01;1;1;2;1;1;1;1;4;1;1;1;1;1;1;1;1;1;6;2;1;2;2;1;1;1;03;22;24;03;02;04;03;02;17;87.44495;2;1;0;4;;0;1;1;2;03;17;12;0
5;1090;0140;02;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;4;2;1;2;1;1;1;2;24;06;32;05;02;23;17;04;11;178.5878;1;1;0;2;2;0;0;0;0;18;04;17;0
5;1090;0010;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;28;24;22;21;22;23;17;26;25;87.44495;1;3;;2;1;3;1;2;1;17;26;25;0
5;1090;0012;01;1;1;1;1;1;1;1;5;1;1;2;2;2;1;1;1;1;7;1;1;2;2;1;1;2;13;03;10;03;13;02;04;21;17;87.44495;1;1;0;1;1;2;1;2;2;04;21;16;0
5;1090;0013;02;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;2;1;1;1;03;22;;03;22;34;03;16;02;188.8641;;2;0;4;;2;1;2;2;03;27;25;0
5;1090;0030;01;2;1;1;1;1;1;1;4;1;2;1;1;2;1;1;2;1;6;2;1;2;2;1;1;2;07;25;24;21;03;35;07;03;27;184.6487;1;2;0;3;1;0;0;0;0;11;17;02;0
5;1090;0042;01;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;2;2;7;2;1;2;3;2;1;1;24;28;31;01;02;09;04;08;25;99.36278;;3;;4;;2;1;2;1;11;17;01;0
5;1090;0051;01;1;1;1;1;1;1;1;6;1;1;3;3;3;1;1;1;1;9;1;1;2;1;2;2;1;24;03;;32;35;22;17;04;02;72.69699;1;2;0;3;1;3;1;1;2;17;04;02;0
5;1090;0065;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;2;1;6;2;1;2;2;1;1;1;36;30;24;03;38;22;03;04;02;87.44495;1;1;2;4;;0;0;0;0;03;11;02;0
5;1090;0068;01;1;1;1;1;1;3;1;7;2;2;1;1;1;1;1;1;1;6;1;1;2;2;1;1;1;24;03;01;04;03;01;04;03;16;90.41267;1;1;0;1;2;0;0;0;0;21;11;12;0
5;1090;0077;01;1;1;2;2;2;1;3;2;1;1;2;2;2;2;1;2;2;7;2;1;2;2;1;1;1;28;24;25;18;03;02;03;16;;128.9521;2;3;;4;;2;1;1;1;16;11;17;0
5;1090;0082;01;1;1;1;1;1;1;1;6;2;2;1;1;2;1;1;2;2;4;2;1;2;2;1;1;1;24;01;22;16;27;13;16;01;04;90.41267;1;1;2;2;2;0;0;0;0;09;05;17;0
5;1090;0098;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;6;2;1;2;2;1;2;2;01;03;06;04;13;02;02;04;21;90.41267;2;1;0;2;3;2;1;2;1;07;11;13;0
5;1090;0109;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;2;2;2;2;1;2;2;06;08;22;03;37;25;17;04;05;178.5878;1;2;0;3;3;2;2;2;1;17;04;05;0
5;1090;0112;01;1;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;3;2;1;2;1;1;1;2;07;24;18;03;25;38;07;04;17;87.44495;1;1;2;2;1;2;1;1;2;17;07;21;0
5;1090;0085;01;1;1;1;1;1;1;1;6;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;1;1;22;06;25;02;03;13;03;04;17;72.69699;2;3;;4;;2;2;1;2;17;11;03;0
5;1090;0092;01;1;2;1;1;1;1;1;7;1;2;1;1;2;1;1;1;2;6;1;1;2;2;1;2;2;03;01;05;03;05;07;04;11;07;152.4444;2;1;0;4;;0;0;0;0;04;29;21;0
5;1090;0111;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;2;2;2;1;1;24;03;01;16;01;14;10;02;16;152.4444;2;1;0;4;;1;1;2;1;11;17;02;0
5;1090;0128;01;1;1;2;1;1;1;1;4;1;2;2;2;2;1;2;2;2;6;2;1;2;2;1;2;2;03;10;11;03;05;09;29;16;17;152.4444;2;2;0;4;;0;0;0;0;17;15;14;0
5;1090;0005;01;1;1;1;1;1;1;1;4;1;2;1;1;1;1;1;2;1;1;1;1;2;1;3;2;2;07;01;03;04;03;;03;04;17;87.44495;1;1;0;3;3;0;0;0;0;17;04;;0
5;1090;0007;01;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;7;2;1;2;2;1;1;2;24;03;;03;02;18;11;25;38;178.5878;2;2;0;4;;3;2;2;1;17;25;;0
5;1090;0067;01;1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;7;2;2;2;2;2;2;1;24;28;22;22;03;01;03;04;21;90.41267;2;3;;4;;2;2;2;1;21;17;04;0
5;1090;0126;04;2;1;1;1;2;1;1;4;2;2;1;1;2;1;1;2;2;7;2;1;2;2;1;1;2;24;03;22;03;02;04;03;02;17;542.2437;2;1;0;2;3;0;0;0;0;11;10;12;0
5;1090;0146;01;1;1;2;1;1;1;1;4;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;2;11;24;25;01;10;16;01;04;03;90.41267;2;1;0;1;1;3;1;1;1;04;12;16;0
5;1090;0039;01;1;1;1;1;1;1;1;4;1;1;1;2;2;1;1;1;1;2;2;1;2;2;1;1;1;01;24;28;01;04;03;03;04;08;90.41267;1;1;0;2;2;0;0;0;0;04;21;09;0
5;1090;0095;02;1;1;1;1;1;1;1;4;1;2;1;1;2;1;1;1;1;4;2;1;2;2;1;1;1;03;01;24;04;35;03;11;04;26;178.5878;1;3;;2;1;0;0;0;0;17;04;21;0
5;1090;0130;02;2;1;1;1;1;1;1;5;1;2;1;1;2;1;2;2;1;6;2;3;1;2;1;1;2;06;28;09;34;16;04;11;01;10;245.2716;;3;;4;;2;1;2;2;21;31;33;0
5;1090;0024;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;9;2;1;2;2;1;1;1;34;32;10;10;13;16;10;03;12;113.5619;2;3;;4;;3;1;1;1;11;12;17;0
5;1090;0025;01;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;6;2;1;2;1;2;2;1;03;01;22;07;01;22;03;01;07;340.5397;3;3;;2;2;1;2;2;1;17;13;02;0
5;1090;0033;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;03;22;07;03;22;35;03;04;10;87.44495;;2;0;4;;3;1;2;1;03;17;02;0
5;1090;0047;02;1;1;1;1;1;2;1;7;1;2;2;2;2;1;1;1;1;1;1;1;2;2;1;1;1;01;22;25;08;01;22;17;04;21;399.9855;;1;0;4;;3;1;2;1;21;29;02;0
5;1090;0049;01;1;1;2;1;1;1;1;1;1;2;1;3;3;1;1;2;2;1;3;1;1;1;1;2;1;03;01;04;03;10;;03;02;17;87.44495;;3;;4;;1;1;2;1;01;29;11;0
5;1090;0080;01;1;1;1;1;1;1;1;7;2;2;1;1;1;1;1;1;1;4;1;1;2;1;1;1;1;24;25;03;03;27;18;10;04;03;202.9274;;3;;4;;2;1;1;1;17;12;15;0
5;1090;0116;01;1;1;1;1;1;1;1;6;1;2;2;2;2;1;1;1;1;8;1;1;2;1;1;1;2;24;06;01;34;01;28;03;04;21;90.41267;1;1;0;2;2;1;1;2;1;29;13;21;0
5;1090;0137;01;1;1;1;2;1;1;1;3;2;2;1;1;2;1;1;1;1;3;2;1;2;2;1;2;2;06;01;09;16;01;03;15;36;04;152.4444;2;3;;2;2;0;0;0;0;07;11;17;0
5;1090;0138;01;1;1;1;1;1;1;1;6;1;2;1;1;2;1;1;1;1;7;2;1;2;1;2;1;1;03;01;07;10;22;09;11;17;03;113.5619;;2;0;2;1;3;1;2;1;09;21;11;0
5;1090;0118;01;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;2;1;2;2;1;1;2;06;07;24;22;35;31;04;08;17;184.6487;1;1;0;4;;0;0;0;0;29;04;17;0
5;1090;0101;01;1;1;1;1;1;1;1;4;1;1;1;2;1;1;1;1;1;6;2;1;2;2;1;2;1;03;25;28;10;27;35;04;03;25;152.4444;3;1;2;4;;0;0;0;0;04;03;25;0
5;1090;0125;01;1;1;1;1;1;2;1;4;2;2;1;2;2;1;2;1;2;3;2;1;2;2;1;1;2;22;24;27;02;05;35;02;03;04;90.41267;1;3;;2;2;0;0;0;0;11;03;17;0
5;1090;0017;02;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;9;2;1;2;2;2;1;2;32;25;03;03;04;28;17;04;25;184.6487;1;2;1;3;1;2;2;2;2;17;04;21;0
5;1090;0026;01;1;1;1;1;1;1;1;6;1;2;1;2;2;1;1;1;1;9;1;2;2;2;1;2;1;03;22;27;03;35;34;29;26;25;231.9261;2;1;2;1;1;3;2;2;2;11;02;15;0
5;1090;0027;01;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;1;1;1;24;01;36;03;02;01;03;11;25;178.5878;1;1;2;4;;2;1;2;1;17;07;11;0
5;1090;0035;02;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;2;1;2;1;03;22;01;02;35;25;25;17;04;262.2225;;1;2;1;2;0;0;0;0;11;21;04;0
5;1090;0037;02;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;6;1;1;2;2;1;1;2;24;22;25;03;34;11;04;03;25;257.9042;1;1;0;4;;2;1;2;2;04;11;21;0
5;1090;0045;01;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;2;1;1;1;2;13;03;22;02;10;36;17;25;02;99.36278;;3;;1;3;3;1;1;2;13;11;12;0
5;1090;0052;02;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;9;2;1;2;2;1;1;1;01;06;07;03;22;32;25;03;30;490.5433;1;3;;4;;3;1;1;1;17;25;03;0
5;1090;0075;01;1;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;7;3;1;2;2;1;1;3;10;24;13;13;03;31;04;17;25;152.4444;3;1;0;4;;0;0;0;0;17;12;04;0
5;1090;0083;01;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;1;1;1;2;03;22;24;01;22;04;02;01;17;152.4444;1;1;0;2;2;0;0;0;0;17;02;04;0
5;1090;0094;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;6;2;1;2;2;1;1;2;13;24;22;13;38;22;04;33;25;148.4682;2;2;0;4;;3;2;2;2;13;17;04;0
5;1090;0097;01;1;1;1;1;1;2;1;4;1;2;1;2;2;1;1;2;1;6;2;1;2;2;1;1;1;03;01;24;03;01;35;25;03;01;152.4444;2;1;2;4;;0;0;0;0;02;11;03;0
5;1090;0105;01;1;1;2;1;2;1;1;6;1;2;2;2;2;1;1;2;1;1;1;1;1;2;1;2;2;01;03;22;36;03;02;17;03;02;89.29390;1;1;0;4;;2;2;2;2;17;11;03;0
5;1090;0110;01;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;2;3;2;1;2;2;1;1;1;24;03;25;04;25;35;04;25;23;99.36278;;2;0;4;;0;0;0;0;17;12;11;0
5;1090;0123;01;1;1;1;1;1;1;1;4;1;2;1;2;2;1;1;1;1;6;1;1;2;2;1;1;2;22;01;10;10;22;24;04;01;02;152.4444;1;2;0;2;2;0;0;0;0;17;21;02;0
5;1090;0134;02;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;9;2;1;2;1;1;1;1;06;03;24;03;25;02;25;33;17;202.9274;;2;0;4;;3;2;2;2;07;17;02;0
5;1090;0136;01;1;1;2;2;2;2;1;7;1;2;2;2;2;1;1;2;2;6;1;1;2;1;1;1;1;03;06;11;02;10;11;04;08;17;99.36278;;3;;4;;1;1;2;1;12;17;29;0
5;1090;0147;01;1;2;2;2;1;2;2;5;2;2;2;2;1;2;2;2;1;9;1;3;3;1;2;2;1;06;07;13;31;32;28;04;21;23;113.5619;1;1;2;4;;0;0;0;0;04;21;08;0
5;1090;0063;01;1;1;1;1;1;1;1;4;1;1;1;3;3;1;1;3;1;7;1;1;2;2;1;1;2;24;01;36;01;04;34;04;21;23;90.41267;1;1;0;4;;0;0;0;0;04;21;17;0
5;1093;0058;01;3;1;1;2;3;3;3;3;1;2;1;1;3;3;1;2;1;1;3;1;2;1;1;1;2;03;28;24;03;18;22;03;17;02;113.5619;3;2;0;4;;3;1;2;1;17;02;29;0
5;1093;0122;01;1;1;1;1;1;1;1;4;1;1;1;2;2;2;1;2;1;1;2;1;2;1;1;1;1;24;22;10;25;13;21;17;04;08;72.69699;2;3;;3;2;0;0;0;0;17;18;03;0
5;1100;0004;02;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;7;1;1;2;2;1;1;1;22;03;24;03;10;16;04;15;17;337.8292;;1;0;4;;2;1;1;1;17;12;15;0
5;1100;0023;01;1;1;1;1;1;1;2;1;1;2;3;3;3;1;3;3;1;1;3;3;2;3;3;1;1;22;13;03;25;10;33;02;25;26;67.92356;;3;;4;;3;2;2;2;03;11;02;0
5;1100;0027;01;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;2;3;2;1;2;2;1;1;2;36;32;27;03;10;35;01;11;17;162.6434;1;1;0;2;2;0;0;0;0;08;09;11;0
5;1100;0030;01;1;1;2;1;1;1;1;6;1;2;1;2;2;1;1;2;2;1;2;1;2;2;1;1;2;01;06;24;22;13;27;15;17;11;162.6434;1;1;0;3;2;2;2;2;1;11;14;09;0
5;1100;0032;01;1;1;1;1;1;1;1;7;1;2;1;2;2;1;1;1;1;3;2;1;2;2;1;1;1;24;03;14;27;05;29;04;02;17;162.6434;2;1;0;2;2;2;1;1;2;17;11;07;0
5;1100;0034;01;1;1;1;2;1;2;1;7;1;2;1;2;2;1;1;1;1;3;1;1;2;2;1;1;1;08;04;05;01;11;02;07;08;11;83.84520;;3;;4;;2;1;1;2;17;21;15;0
5;1100;0056;01;1;1;2;1;1;2;2;1;1;2;1;2;2;2;2;1;1;8;1;2;1;1;1;2;2;01;07;13;27;38;33;21;33;25;86.36198;;3;;4;;2;0;2;1;29;11;17;0
5;1100;0058;01;2;1;1;1;1;2;1;4;1;2;1;1;2;1;1;2;1;1;2;1;2;2;1;1;1;22;24;32;03;07;18;02;07;17;143.2345;2;1;2;2;2;2;2;2;1;02;07;17;0
5;1100;0060;01;1;1;1;1;1;1;1;1;3;3;3;3;3;3;1;1;1;9;1;3;2;1;2;2;2;03;13;01;03;22;25;25;04;15;146.0391;1;3;;4;;3;2;2;2;17;07;09;0
5;1100;0061;01;2;1;1;1;1;1;1;4;1;1;1;1;3;1;1;1;2;4;2;1;2;2;1;1;2;24;07;10;03;07;13;02;25;18;146.9679;;3;;4;;2;1;1;1;13;02;15;0
5;1100;0067;01;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;1;1;1;1;06;13;22;03;11;16;04;11;17;83.84520;2;3;;4;;3;1;3;2;07;17;11;0
5;1100;0069;01;1;1;1;1;1;1;1;5;1;1;1;1;3;1;1;1;1;9;1;1;2;2;1;2;1;06;24;27;01;03;04;04;21;18;491.4924;2;3;;4;;1;1;1;1;07;17;23;0
5;1100;0073;02;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;2;5;1;2;2;3;2;1;1;03;07;13;04;21;27;17;29;25;351.9158;3;1;2;2;1;1;1;2;1;11;13;18;0
5;1100;0097;02;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;1;1;1;1;2;2;1;1;2;24;22;03;22;16;03;22;25;04;309.9202;3;3;;4;;3;1;2;2;29;27;02;0
5;1100;0101;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;01;;;04;10;;;;;86.36198;;2;0;4;;2;2;2;2;17;03;;0
5;1100;0118;02;1;1;1;1;1;1;1;7;1;1;1;1;2;2;1;1;1;8;1;1;2;1;1;1;1;03;06;05;10;18;;15;11;17;135.9741;;1;0;4;;3;1;2;1;27;17;;0
5;1100;0126;01;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;1;9;2;2;2;2;1;1;1;07;22;24;21;32;04;25;11;01;135.9741;1;1;0;4;;3;3;1;3;17;04;13;0
5;1100;0128;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;2;2;2;01;03;;03;34;;03;;;181.4180;3;2;0;4;;1;1;1;1;11;03;17;0
5;1100;0008;01;1;1;1;1;1;1;1;4;1;2;1;2;2;1;2;2;2;6;3;1;2;2;1;1;1;24;36;13;01;03;07;03;04;15;98.50000;3;1;2;4;;1;1;1;1;04;07;17;0
5;1100;0022;01;2;2;2;1;2;3;1;4;2;2;2;2;2;2;1;2;1;7;3;1;2;2;1;1;3;24;28;07;22;37;04;02;04;17;98.50000;2;2;0;1;2;1;1;2;1;07;13;11;0
5;1100;0028;01;1;1;1;1;1;3;1;1;3;2;3;2;3;3;1;3;1;7;2;1;2;2;3;1;3;18;05;24;22;03;37;01;04;11;98.50000;1;3;;3;2;2;1;2;3;05;10;29;0
5;1100;0046;01;1;1;1;1;1;1;1;4;1;2;2;1;3;2;1;1;2;7;2;1;2;3;3;1;1;01;06;24;02;01;32;03;04;11;98.50000;2;2;0;4;;2;2;2;2;11;13;17;0
5;1100;0049;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;8;1;2;2;1;1;2;2;23;22;24;22;03;35;25;27;36;98.50000;2;1;0;4;;2;2;2;1;05;17;11;0
5;1100;0055;01;1;1;1;1;1;1;1;7;1;1;2;2;2;1;1;2;1;6;2;1;2;2;1;1;1;22;03;06;02;03;01;03;36;02;98.50000;2;1;0;2;2;0;0;0;0;11;03;01;0
5;1100;0070;01;1;1;2;1;1;1;1;5;1;1;2;3;3;1;1;1;1;1;2;1;2;1;1;2;1;24;32;01;09;03;21;;;;98.50000;3;1;2;4;;0;0;0;0;17;12;29;0
5;1100;0103;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;03;;;04;02;;;;;98.50000;3;1;2;2;2;0;0;0;0;;;;0
5;1100;0002;01;1;1;2;1;1;1;1;7;1;1;1;1;2;1;1;2;1;1;2;1;2;2;2;1;1;01;24;22;21;02;10;17;04;10;432.8406;3;3;;3;1;1;1;1;1;17;29;13;0
5;1100;0081;01;1;1;1;1;1;1;1;7;1;2;1;2;2;1;1;1;1;9;1;1;2;2;1;1;1;01;02;24;34;10;16;17;04;08;86.36198;;3;;4;;1;1;3;1;11;17;13;0
5;1100;0094;02;1;2;1;1;2;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;1;1;03;07;22;03;02;16;17;;;203.9056;1;1;2;4;;3;1;2;1;02;;;0
5;1100;0011;01;1;1;1;1;1;1;1;7;1;1;1;1;3;1;1;1;1;8;2;1;2;2;1;1;1;24;22;06;01;13;02;07;15;17;83.84520;3;3;;4;;1;1;2;1;17;21;10;0
5;1100;0019;01;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;2;1;9;1;1;2;2;1;1;1;25;24;36;09;36;22;17;11;02;143.2345;;1;0;4;;2;2;3;3;17;02;11;0
5;1100;0040;01;2;1;2;1;1;1;1;6;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;10;03;13;10;03;13;03;04;17;67.92356;;3;;2;2;2;2;1;1;13;11;17;0
5;1100;0065;01;1;1;2;1;1;1;1;7;1;1;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;10;24;11;27;22;32;01;31;17;83.84520;;3;;4;;2;2;1;2;11;04;16;0
5;1100;0091;01;1;1;1;1;1;1;1;1;1;2;3;3;3;3;2;1;1;1;1;1;2;2;3;1;3;01;03;10;03;27;10;17;15;12;162.6434;1;1;0;1;1;0;0;0;0;11;12;17;0
5;1100;0099;01;1;1;1;1;1;2;1;7;1;1;1;2;2;1;1;1;1;6;1;2;2;1;1;2;2;13;10;03;10;03;14;33;25;29;83.84520;;3;;4;;2;2;2;1;17;11;15;0
5;1100;0033;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;01;03;24;06;12;28;01;04;17;203.9056;2;1;0;4;;2;1;1;1;11;02;29;0
5;1100;0071;02;1;1;1;1;1;1;1;5;2;2;2;2;2;2;2;1;1;9;3;2;2;2;2;2;1;03;22;07;03;22;10;17;04;02;146.0391;1;1;2;4;;3;0;1;1;17;04;02;0
