commune_id,iris_id,geometry,departement_id
59650,596500601,"POLYGON ((717799.4 7067843.1, 717796.6 7067840.6, 717580.05 7067658.949999999, 717466 7067563, 717429.2 7067533.6, 717419.5 7067536.7, 717356.8 7067541, 717352.4 7067541.3, 717342.9 7067541.2, 717334.1 7067539, 717326 7067535.5, 717318.3 7067529, 717310.9 7067520.9, 717303.3 7067510.5, 717145.3 7067516.5, 717065.2 7067600.7, 716963.7 7067707.5, 716950.1 7067725.1, 716934.1 7067748.9, 716814.5 7067963, 716803.2 7067991.1, 716792.1 7068015.5, 716776.9 7068036.4, 716770.4 7068044.8, 716765.9 7068047.5, 716761.3 7068048.7, 716755.4 7068048.5, 716669.4 7068028.9, 716664.8 7068027.8, 716641 7068022, 716613.9 7068014.6, 716557.1 7067994.7, 716540.8 7067985.4, 716517.9 7067968.6, 716498 7067954, 716453.4 7067921, 716434.7 7067907.1, 716423.5 7067894.1, 716412 7067877.3, 716390.1 7067889.1, 716358.1 7067909, 716352.3 7067915.1, 716321.9 7067958.1, 716262 7068056.3, 716268.5 7068061.6, 716303 7068087.7, 716461.3511506043 7068190.050630976, 716701.7 7068365, 716722.4 7068381.4, 716738.6 7068393.1, 716746 7068397, 716750.8 7068397.7, 716758.9 7068389, 716882.1 7068365.1, 717185.4 7068464.6, 717353.1 7068505.5, 717384.6000000001 7068482.85, 717408.7 7068462.6, 717537.3 7068290.5, 717545.3 7068279.2, 717552.4 7068268.3, 717590.8 7068200.1, 717759.35 7067885.050000001, 717797.7 7067846, 717799.4 7067843.1))",59
59009,590090602,"POLYGON ((710952 7057573.5, 710939.6 7057564.1, 710898.2 7057519, 710858.9 7057476.8, 710854.1 7057471.7, 710840 7057457.6, 710830.9 7057450, 710825.2 7057446.4, 710820.9 7057444.1, 710815 7057441.4, 710786 7057434.6, 710748.1 7057427, 710739.1 7057426.4, 710605.1499999999 7057409.4, 710480.4 7057382.6, 710307.4 7057441.1, 710073.9 7057602, 710073.4 7057604.7, 710073.2 7057607.4, 710077.1 7057997.7, 710080.4 7058009.3, 710096.3 7058002.3, 710429.9 7057834.4, 710433.7 7057833.1, 710434.7 7057832.7, 710695.4 7057710.2, 710941.9 7057578.9, 710952 7057573.5))",59
59371,593710000,"POLYGON ((690761.6 7059365.7, 690855.7 7059426.3, 690867.4 7059432.8, 691018.4 7059541.9, 691029.6 7059550.8, 691122.7 7059624.8, 691142.9 7059642.2, 691246.6 7059370, 691338.6 7059114.7, 691397.55 7058968.25, 691471.25 7058791.6, 691564.4 7058512.7, 691582.2 7058438.3, 691601.8 7058361.3, 691610.3 7058334.4, 691618.4 7058314.8, 691704.2 7058130.7, 691711.1 7058117.5, 691737.9 7058078.6, 691757 7058056.3, 691767.6 7058044.1, 691800.6 7058006.5, 691982.7 7057818.4, 692135.1 7057683.225, 692293.6 7057649.6, 692307.6 7057653.5, 692345.7 7057579.3, 692394.3 7057371.1, 692375.2 7057089.9, 692372.7 7057081.9, 692299 7057027.7, 692203.8 7056961.7, 692007.8 7056788.5, 691962.6 7056723.4, 691918.7 7056622.1, 691736.45 7056424.949999999, 691616.2 7056330.8, 691556.3 7056292, 691532.7 7056278.3, 691482.5 7056254.6, 691458 7056246.1, 691454.3 7056244.9, 691443.6 7056240.1, 691392.2 7056330.2, 691244.8 7056555.6, 691186.1 7056669.1, 691124 7056789.2, 691064.8 7056903.7, 690975.9 7057071, 690947.2 7057124.6, 690839.4 7057325.9, 690731.5 7057527.2, 690627.3 7057737, 690577.9 7057935.4, 690514.8 7058220.5, 690452.5 7058417.25, 690402.7 7058573, 690323.7 7058748.4, 690244.6 7058902.4, 690217.7 7058953.4, 690213.6 7058960.8, 690218.2 7058964.6, 690503.3 7059200.1, 690761.6 7059365.7))",59
59350,593503002,"POLYGON ((700514.4 7060128.8, 700512.7 7060124.1, 700482.2 7060085.4, 700448.5 7060036.6, 700432.4 7060011.8, 700422 7059993.5, 700374.7 7059895.9, 700314.4 7059768.8, 700306.2 7059751.1, 700301.6 7059734, 700301.1 7059730.5, 700300.1 7059722.2, 700300.1 7059714.3, 700302.3 7059707, 700309.8 7059693.9, 700341 7059654, 700344.4 7059649.7, 700346.7 7059646.9, 700376.4 7059611, 700404.1 7059577.7, 700440.1 7059535.1, 700479.1 7059487.7, 700507.5 7059452.9, 700513.5 7059445.3, 700455.1 7059398.5, 700221.7 7059210.1, 700219.4 7059208.2, 700176.1 7059172.2, 700368.7 7058839.9, 700368.8 7058839.8, 700354.3 7058835.8, 700336.1 7058830.3, 700325.1 7058822.1, 700218.1 7058773.7, 700080.6 7058772.1, 700029 7058821.9, 700015.6 7058841.6, 699966.2 7059009.3, 699837.8 7059131.2, 699811 7059113.8, 699789.8 7059100, 699722.3 7059055.9, 699672.2 7059022.7, 699634.7 7058997.8, 699590.6 7058968.5, 699554.1 7058944.2, 699519.9 7058969.4, 699516.1 7058973.7, 699463.9 7059033.5, 699480.4 7059048.3, 699482.1 7059049.8, 699599.55 7059152.35, 699752 7059285.5, 699873.2 7059391.8, 699927.6 7059439.8, 699932.1 7059443.9, 699964.5 7059475.4, 699980.9 7059494.3, 700210 7059793.6, 700222.7 7059809.3, 700261.5 7059861.3, 700288.5 7059900.3, 700317.5 7059947.5, 700339.3 7059989.1, 700365.7 7060047.2, 700402.1 7060134.8, 700419.2 7060184.3, 700428.8 7060219.2, 700435.2 7060242.5, 700460.6 7060336.5, 700472.7 7060386.7, 700478.1 7060408.3, 700482.5 7060423.7, 700491.5 7060442.5, 700501.45 7060461.6, 700514.4 7060483.3, 700534.3 7060510.3, 700550.6 7060529.9, 700559.1 7060538.2, 700561.7 7060532.4, 700607 7060427.9, 700635 7060359.5, 700637.6 7060347.9, 700638.7 7060336.2, 700638.8 7060332.9, 700638.7 7060328.8, 700638.8 7060322.5, 700638.7 7060322.4, 700512.6 7060138.6, 700514.3 7060133.7, 700514.4 7060128.8))",59
59350,593500116,"POLYGON ((704386.5 7059416.8, 704421.7 7059453.6, 704475.9 7059491.9, 704603.2 7059575.2, 704689.3 7059629.1, 704695.1 7059633, 704704 7059640.1, 704711.4 7059648.8, 704754.3 7059683.9, 704787.6 7059707.9, 704799.7 7059715.8, 704803.1 7059710.2, 704812.7 7059664.5, 704816.2 7059647.2, 704817.3 7059635.3, 704817.7 7059629, 704818.2 7059622.2, 704818.4 7059618.5, 704819.1 7059607.2, 704822 7059564.7, 704845 7059181.8, 704846.5 7059171.5, 704852.5 7059161.1, 704859.4 7059155.6, 704867.3 7059150.6, 704873.1 7059148.4, 704878.4 7059147.3, 704882.9 7059066.6, 704880 7059049.8, 704875.9 7059041.2, 704871.9 7059037.5, 704866 7059033.2, 704843.1 7059032.5, 704831.4 7059033.6, 704826 7059035.3, 704823.5 7059036.7, 704789.7 7059063.2, 704731.3 7059114.5, 704655.4 7059181.9, 704602 7059229.4, 704578.6 7059251.1, 704517.5 7059305.6, 704461.4 7059353.3, 704433.1 7059377.3, 704386.5 7059416.8))",59
59350,593500105,"POLYGON ((704118.8 7059487.7, 704079.4 7059447.5, 704045.9 7059413.3, 703971 7059336.3, 703990.2 7059292.4, 704013.8 7059254.7, 704006.3 7059260.9, 703768.5 7059457.5, 703696.7 7059517.1, 703776.6 7059570.5, 703836.4163228419 7059663.946721102, 703923.3 7059824.7, 703977 7059882.1, 704075.9 7059782.3, 704139.2 7059633.7, 704204.9 7059574.6, 704202.8 7059572.1, 704200.6 7059569.6, 704188.6 7059557.3, 704151.2 7059520, 704118.8 7059487.7))",59
59648,596480202,"POLYGON ((703617.9 7054968.5, 703618.1 7054956.7, 703620.1 7054863.2, 703623.6 7054758.5, 703624 7054732.9, 703624.1 7054719.4, 703619.5 7054719.8, 703609.7 7054719.7, 703597.5 7054718.2, 703584.1 7054716, 703570.8 7054712.7, 703460.6000000001 7054684.25, 703302.6 7054646.9, 703208.2 7054628, 703203.5 7054627.2, 703200.3 7054638.8, 703189.3 7054679.3, 703185.5 7054693.3, 703142.5 7054859.3, 703141.3 7054866.6, 703140.9 7054871.7, 703140.8 7054875.9, 703140.6 7054884.7, 703141.1 7054894.8, 703147.8 7054929, 703156.9 7054965.5, 703161.9 7054985.4, 703166.7 7054997.3, 703169 7055000.7, 703172 7055003.2, 703176.7 7055004.3, 703182.8 7055004.2, 703187.9 7055003.8, 703330.35 7054983.15, 703502.2875 7054958.3875, 703603 7054966.3, 703617.9 7054968.5))",59
59017,590170101,"POLYGON ((690778.9 7067396.2, 690791.8 7067405.9, 690859.5 7067456.6, 690866.2 7067460.6, 690884.5 7067468.8, 690975.2 7067496.3, 691005.9 7067503.5, 691034.4 7067505.2, 691063.1 7067503.7, 691176.3 7067463.1, 691339.3 7067400.5, 691459 7067345.7, 691468.9 7067341.1, 691477.4 7067333.1, 691551 7067266.3, 691630.2 7067193.9, 691671.7 7067145.5, 691681.5 7067119.5, 691700.8 7067037.4, 691698.8 7066992.9, 691692.2 7066969.5, 691676.9 7066945.1, 691676 7066943.6, 691660.3500000001 7066810, 691621.5 7066636.2, 691525.6 7066398.9, 691523.3 7066377.1, 691503.3 7066375.3, 691419.3 7066402.1, 691278 7066447.2, 691194.6 7066475.1, 691113.2 7066505.1, 691034.7 7066522.5, 690984.3 7066527, 690912.5 7066524.9, 690875.9 7066523.8, 690840.3 7066521.3, 690751.1 7066499.8, 690640.6 7066446.6, 690629 7066441, 690516.1 7066370.5, 690498.7 7066380.9, 690486.9 7066387.9, 690422.9 7066425.45, 690336.6 7066477, 690309.5 7066493.2, 690303.2 7066497, 690332.5 7066545.3, 690366.9 7066596.9, 690444.1 7066729.6, 690571.9 7066947.5, 690696.1 7067240.5, 690721.2 7067302.8, 690760.4 7067368, 690778.9 7067396.2))",59
59017,590170301,"POLYGON ((692440.9 7064639.9, 692351.6 7064659, 692260.5 7064677.6, 692126.8 7064703.6, 692125.6 7064704, 692117.1 7064707, 692116.8 7064722.9, 691961.3 7065064.6, 691949.7 7065079.2, 691956.9 7065083.9, 691976.7 7065099.1, 691978.6 7065100.7, 692092.1 7065198.7, 692106.3 7065211.6, 692131 7065234.3, 692217.9 7065313.3, 692256.2 7065343.9, 692264.3 7065347.9, 692304.8 7065279.3, 692653.2 7065393.2, 692717.3 7065402, 692767.4 7065409, 692768.4 7065409.2, 692765 7065372, 692778.9 7065160.8, 692798.8 7065128.7, 692802.8 7065121.8, 692811.1 7065107.5, 692762.1 7064988.8, 692710.9 7064912.8, 692700.6 7064892.6, 692682.4 7064860.7, 692456.4 7064652.9, 692440.9 7064639.9))",59
59350,593500502,"POLYGON ((704338.7 7057870.3, 704338.5 7057880.9, 704340.3 7058220.8, 704340.7 7058287.5, 704340.8 7058296.2, 704342.7 7058344.2, 704413.1 7058382.5, 704477.6 7058416.8, 704485.4 7058420.9, 704551.7 7058455.4, 704547.1 7058416.3, 704522.2 7058116.7, 704519.6 7058058.2, 704543.9 7058058.3, 704590 7058058.7, 704555.8 7057990.7, 704541.3 7057960.1, 704532.6 7057938.9, 704517.3 7057891, 704510.2 7057866.7, 704505.3 7057847.7, 704502.7 7057837.4, 704489.8 7057840.1, 704345.1 7057868.8, 704338.7 7057870.3))",59
59328,593280103,"POLYGON ((702224.9 7062298.1, 702225.5 7062297.8, 702323.5 7062251.5, 702448.7 7062193, 702495.8999999999 7062181.85, 702530.3 7062200.8, 702558.3 7062209.9, 702649.3 7062237.7, 702698.9 7062252.7, 702706.7 7062243.5, 702941.6 7061961.1, 703137.1 7061674.6, 703163.8 7061593.2, 703267.9 7061498.8, 703280.2 7061487.8, 703282.1 7061486.2, 703293.3 7061481.7, 703301.8 7061478.4, 703306.6 7061476.5, 703348.5 7061459.9, 703347.7 7061439.8, 703329.6 7061402.1, 703317.7 7061377.1, 703310.7 7061361.6, 703310.1 7061361, 703303.9 7061355.5, 703259.1 7061317.5, 703224.5 7061289.1, 703199.5 7061269.2, 703184.4 7061257.5, 703137.3 7061269.3, 703118.6 7061275.3, 703111.9 7061278.3, 703106.5 7061281.7, 703101.1 7061285.2, 703097.5 7061287.6, 703069 7061315.7, 703059.8 7061324.8, 703037.3 7061350.3, 703006.5 7061383.1, 702999.5 7061390.1, 702993.4 7061396.3, 702990.5 7061399.8, 702985.3 7061411.4, 702924.5 7061547.8, 702887.9 7061655.4, 702815.1 7061739.9, 702708 7061817.1, 702702.3 7061821, 702699.7 7061823.8, 702697.1 7061826.4, 702606.8 7061911.95, 702487.7 7061879.3, 702455.7 7061851.8, 702432.2 7061874.9, 702382.3 7061924.7, 702369 7061938.5, 702377.4 7061947.2, 702387.2 7061957.2, 702392.7 7061962.3, 702399.4 7061967.8, 702405.8 7061972.8, 702422 7061983.6, 702435.2 7061991.7, 702440.2 7061994.4, 702449.3 7061998.6, 702459.7 7062003.3, 702479 7062011.2, 702520.9 7062020.1, 702548.4 7062018.8, 702551 7062015.8, 702552.2 7062014.5, 702553.6 7062013.1, 702556.4 7062011.2, 702559.1 7062010.2, 702562.6 7062009.4, 702566.3 7062008.7, 702569.7 7062008.7, 702573.1 7062008.9, 702577.5 7062009.6, 702591.2 7062014.3, 702594.5 7062016, 702598.6 7062018.9, 702601.9 7062022.7, 702604 7062026.7, 702605.9 7062030.9, 702607.1 7062036, 702607.8 7062039.8, 702608.2 7062044.5, 702608.1 7062049.2, 702607.2 7062053.9, 702605.4 7062058.2, 702602.8 7062062.7, 702600.2 7062066, 702596.9 7062069.3, 702593.4 7062071.8, 702517.8 7062115, 702506.9 7062121.2, 702493.6 7062128.5, 702484 7062133.6, 702438.2 7062154.2, 702423.5 7062160.4, 702238.1 7062238.4, 702234.3 7062239.5, 702225.9 7062241.6, 702224.7 7062256.2, 702224.1 7062269.8, 702224 7062272.3, 702223.9 7062279.2, 702223.9 7062279.8, 702224 7062284.4, 702224.8 7062297.8, 702224.9 7062298.1))",59
59646,596460103,"POLYGON ((709321.1 7064925.4, 709336.4 7064949.2, 709501.8 7065206.2, 709635.1 7065413.9, 709705.8 7065524, 709712.6 7065519.7, 710037.6 7065660.4, 710039.2 7065661, 710040.9 7065661.1, 710043.5 7065660.4, 710045.5 7065659.3, 710171.15 7065586.85, 710403.7 7065418.8, 710417.8 7065401.7, 710417.8 7065401.4, 710413.5 7065393.5, 710393.5 7065349.2, 710374.9 7065299.5, 710389.6 7065246.6, 710348.5 7065167.4, 710315.6 7065093.7, 710226.5 7064960.2, 710209.4 7064939.3, 710147.8 7064869.4, 710131.7 7064858.4, 710107.4 7064841.8, 710097.1 7064848.5, 709942.8 7064798.7, 709856.7 7064695.9, 709843.3 7064628, 709817.5 7064648, 709781.6 7064675.3, 709778.6 7064677.1, 709759.1 7064686.3, 709751.5 7064689.5, 709732.8 7064694.6, 709715.5 7064698.2, 709512.2 7064803, 709333.6 7064917.1, 709326 7064922.1, 709321.1 7064925.4))",59
59599,595991101,"POLYGON ((711866.2 7070530, 711817.5 7070558.4, 711795.2 7070570.2, 711729.4 7070579.8, 711644.4 7070588.8, 711531 7070649.5, 711511.5 7070660.5, 711474.6 7070684.3, 711442 7070705.4, 711394.6 7070736.2, 711395.3 7070739.5, 711434.2 7070950.7, 711459.2 7071089.9, 711465.8 7071128.2, 711469.4 7071150.7, 711472.5 7071177.3, 711473.9 7071197, 711476.5 7071236.9, 711476.9 7071242.7, 711478.8 7071267, 711485 7071265.9, 711613.2 7071232.1, 711701.9 7071207.5, 711846.8 7071167.3, 711847 7071167.2, 711919.5 7071147, 711928.2 7071144.6, 711932.6 7071143.4, 711934.9 7071142.7, 711925.8 7071083.2, 711921.5 7071052.7, 711920.2 7071042.4, 711911.5 7070961.1, 711873.2 7070596.4, 711866.2 7070530))",59
59316,593160000,"POLYGON ((697661.2 7052527.2, 697699.7 7052572.8, 697736.9 7052616.6, 697829.2 7052706.2, 697983.6 7052843.8, 698084.9 7052945.1, 698176.6 7053052.4, 698213.9 7053099.9, 698257.3 7053155.4, 698334.3 7053260.8, 698399.8 7053361.6, 698421.2 7053402.7, 698432.2 7053446.4, 698458 7053646.7, 698464.7 7053755.8, 698465.8500000001 7053851.55, 698463.2 7053992.2, 698459.5 7054092.7, 698505.3 7054079.8, 698748.9 7054012.6, 698940.4 7053959.9, 699132.8 7053907.8, 699223.2 7053883.3, 699232.1 7053880.8, 699255.6 7053872.2, 699330.1 7053840.3, 699346.1 7053832.4, 699587.4 7053738, 699880.2 7053646.6, 699925.5 7053632.6, 700058.6 7053591.65, 700310.8 7053496.95, 700484.9 7053446.8, 700529.6 7053444.5, 700578.6 7053440.1, 700623 7053435.1, 700705.3 7053424.5, 700715.3 7053409.1, 700720.3 7053400.3, 700723.5 7053391.4, 700732.7 7053319, 700733.1 7053301.7, 700729.5 7053255.7, 700704.5 7053172.4, 700655.9 7053052.7, 700625.6 7052984, 700602.5 7052937, 700580.7 7052899.6, 700552 7052846.2, 700544.4 7052829.8, 700723.2 7052741.1, 701081 7052563.9, 701129.3 7052437.1, 701157.2 7052339.3, 701323.3 7052286.8, 701517.8 7052226.4, 701526.1 7052223.8, 701517.2 7052205.8, 701475.1 7052127.4, 701369.5 7051932.199999999, 701328.8 7051858.9, 701292.8 7051804.9, 701279 7051787.8, 701062.3 7051557.9, 701036.5 7051529.5, 701017.2 7051504.5, 701001.1 7051480.8, 700985.5 7051456, 700971.7 7051430, 700938.6 7051365.2, 700903.4 7051263.8, 700959.4 7051206.1, 701021.6 7051134.9, 701055.1 7051094.6, 701047.2 7051078.8, 701051.75 7050801.75, 700847.5 7050753.4, 700619.6873791077 7050902.591357868, 700380.2505521756 7051134.144670192, 700215.4 7051265.9, 700128.4 7051323.9, 699995.4 7051394.3, 699866.8 7051429.5, 699704.4 7051469.1, 699687.3 7051477.4, 699446.3 7051651.8, 699247.7 7051795.5, 699161.8 7051857.6, 699137 7051875.3, 699058.3 7051931.3, 698970.2 7051971.5, 698885.2 7051862.25, 698820.2 7051778.1, 698801 7051753.8, 698749.9 7051690.1, 698717 7051650.2, 698681.3 7051690, 698674 7051695.3, 698594.2 7051708.8, 698580.8 7051710.8, 698530.5 7051712.7, 698469.9 7051715, 698447.8 7051721, 698435.1 7051725.5, 698410.4 7051736.2, 698378.5 7051755.2, 698213 7051867.5, 698184 7051890.5, 698174.7 7051899.9, 698169.8 7051910.8, 698136.3 7051986.1, 698129.2 7052003.3, 698119.2 7052027.7, 697985.2 7052223.8, 697866.6 7052317.9, 697779.5 7052387.4, 697735.7 7052423.3, 697697.7 7052457.800000001, 697680.6 7052509, 697675.5 7052513.9, 697661.2 7052527.2))",59
59350,593501006,"POLYGON ((706541.7 7059641.7, 706540.8 7059653, 706539.7 7059687.3, 706537.3 7059783.5, 706535.2 7059895, 706519.1 7059991.2, 706366.5 7060022.5, 706324.9 7060029.7, 706312.4 7060030.3, 706314.7 7060035.8, 706408.7 7060224.8, 706512.3 7060416.1, 706524.9 7060437.9, 706541.4 7060466.9, 706575.8 7060532.3, 706597.6 7060574, 706603 7060585.5, 706604.4 7060559.6, 706605.8 7060546.8, 706630.3 7060447.6, 706698.7 7060221.1, 706744.5 7060135.1, 706757.2 7060113, 706822.2 7060001.4, 706899.9 7060015.3, 706901.2 7060008.6, 706903 7059996.2, 706906.7 7059922.4, 706853.1000000001 7059732.699999999, 706679.1 7059672.6, 706664.6 7059670.8, 706622 7059664.9, 706597.2 7059659.1, 706593 7059658.1, 706565.5 7059650.3, 706562.3 7059649.2, 706541.7 7059641.7))",59
59328,593280202,"POLYGON ((701500.1 7061790, 701495.9 7061786.1, 701439.5 7061738.6, 701353.5 7061664.8, 701309.5 7061627, 701238.8 7061565.1, 701210.4 7061538.5, 701183.2 7061509.9, 701176.9 7061501.9, 701120.5 7061497.3, 701066.2 7061441.4, 701048.475 7061378.225, 701025.2 7061295.4, 701022 7061289, 701019.1 7061285.4, 701014.2 7061280.8, 701009.4 7061277.3, 701005.6 7061275, 701000.5 7061272.8, 700995.8 7061271.5, 700991.2 7061270.3, 700986.5 7061269.9, 700981.7 7061269.7, 700978.3 7061269.9, 700968.3 7061272.2, 700959.2 7061276.1, 700858.8 7061327.5, 700824.3 7061435.9, 700823.4 7061576.9, 700851.2 7061751, 700877.8 7061842.4, 700949.3 7061941.3, 701036.5 7061994.1, 701038.5 7061995.3, 701060.6 7062008.5, 701064.9 7062010.5, 701069.1 7062012, 701073.4 7062013.3, 701077.7 7062014.3, 701081.7 7062014.8, 701086.7 7062014.7, 701091.3 7062014.1, 701096.2 7062012.8, 701100.7 7062011.2, 701105.2 7062008.7, 701289.7 7061947.2, 701307.9 7061965.2, 701318.3 7061955.5, 701367.5 7061912.3, 701495 7061795.9, 701500.1 7061790))",59
59378,593780201,"POLYGON ((705420.5 7063416.1, 705438 7063414.6, 705470.4 7063412.3, 705487 7063411.9, 705497.6 7063412.1, 705508.1 7063412.3, 705516.6 7063413, 705826.4 7063436.35, 706059.5 7063438.8, 706180.5 7063245.3, 706192.2 7063224.6, 706197.4 7063216.9, 706191.3 7063208.1, 706183.4 7063197.1, 706173.6 7063185.2, 706153.6 7063166.3, 706132.5 7063149.7, 706112.5 7063134.2, 706079.9 7063109.4, 706067.4 7063101.6, 706064.5 7063100, 706026.3 7063082, 706024.9 7063068.5, 705907.5 7063080.3, 705625.05 7063133.050000001, 705390.1 7063192.6, 705380.5 7063194.8, 705382.9 7063204.2, 705384.7 7063211.3, 705387.5 7063226, 705390.4 7063244, 705394.1 7063273.8, 705399.1499999999 7063316.95, 705404.1 7063352.8, 705406.5 7063367.6, 705414.3 7063407.5, 705420.5 7063416.1))",59
59152,591520203,"POLYGON ((700196.9 7070432.6, 700197.6 7070434.4, 700239.2 7070533.5, 700257.9 7070575, 700288.2 7070635.7, 700379.1 7070817.5, 700496.3 7071049.3, 700581.7 7071218.7, 700590.6 7071239.7, 700598.5 7071261.3, 700608.8 7071289.6, 700618.6 7071318.6, 700625.1 7071343.5, 700632.9 7071376.3, 700639.7 7071411.3, 700643 7071432.2, 700647.2 7071461.3, 700650.1 7071499.4, 700651.5 7071546.1, 700651.5 7071590.3, 700646.5 7071968, 700645.9 7071987.9, 700645.2 7072005.2, 700642.8 7072024.5, 700639.3 7072044.9, 700627.6 7072087.3, 700619.7 7072111.3, 700609.9 7072137.4, 700597.4 7072165.6, 700580.1 7072200, 700439 7072440, 700254 7072741.1, 700238.3 7072765.2, 700212.3 7072806.7, 700193 7072839.9, 700183.7 7072856.6, 700176.3 7072872.8, 700169.1 7072891.2, 700160.9 7072915.1, 700153.7 7072941.4, 700147 7072968.8, 700146.7 7072970.1, 700142.7 7072990.4, 700140.3 7073010.9, 700139.1 7073027.6, 700138 7073051.8, 700137.4 7073069, 700136.9 7073090.4, 700138.1 7073115.1, 700139.5 7073131.3, 700142.9 7073153.3, 700146.1 7073172, 700153.7 7073204.8, 700170.9 7073255.4, 700177.6 7073270.6, 700192.8 7073303.5, 700201.5 7073320.3, 700209.8 7073334.8, 700210.7 7073336.3, 700219.2 7073349.7, 700229.8 7073365, 700243.7 7073384.2, 700253.2 7073395.9, 700266.8 7073409.9, 700268 7073406.4, 700271 7073399.2, 700279.4 7073384.3, 700284.4 7073378.1, 700385.5 7073255.6, 700579.7 7073284.7, 700620.9 7073303.9, 700670.3 7073326.9, 700678.5 7073308.8, 700881.8 7072973.5, 700927.9 7072895.8, 700977.25 7072809.275, 701259.7 7072731, 701396.1097232369 7072697.174246698, 701540 7072611.1, 701799.8 7072409, 701920.8 7072340.1, 701979 7072300.5, 702081.8 7072200.5, 702133 7072150.6, 702149.2 7072133, 702156.7 7072122.2, 702170.6 7072095.9, 702222.1 7071994.5, 702285.9 7071929.4, 702362.1 7071961.2, 702369.4 7071964.6, 702395.3 7071984.5, 702529.7 7072105.5, 702534.2 7072110.7, 702549 7072128.1, 702559.4 7072142.9, 702570.7 7072159.8, 702575.9 7072170.1, 702579.7 7072177.9, 702582.6 7072183.9, 702597.2 7072214.9, 702599.7 7072220.4, 702608.6 7072240.8, 702609.3 7072243.4, 702609.7 7072245.4, 702610 7072250.1, 702608.9 7072253.8, 702606.8 7072258.4, 702564.9 7072407.5, 702610.3 7072575.2, 702633.6 7072645.3, 702658.8500000001 7072687.199999999, 702695.4 7072858.2, 702722.7 7073071.7, 702724.1 7073079.4, 702726.5 7073085.8, 702730.1 7073091.4, 702743.4 7073103, 702768.1 7073124.3, 702797.4 7073148, 702836.9 7073178.2, 702864.5 7073198.7, 702881.2 7073208.1, 702930.1 7073234.1, 702937.5 7073237.9, 702977.7 7073258.4, 702982.8 7073260.9, 703014.2 7073276.9, 703029.8 7073286.4, 703032.2 7073289.1, 703034.3 7073292.9, 703034.8 7073295.2, 703034.2 7073302.7, 703031.4 7073331.1, 703042.3 7073295, 703088.3 7073183.4, 703100.9 7073155.6, 703120.9 7073123.2, 703267.2 7072924.8, 703330.5 7072865.6, 703383.2838424327 7072735.997456909, 703388.5 7072619.9, 703367.5 7072448.85, 703394 7072226.1, 703417.8 7072032, 703238.9 7071862.1, 703212.9 7071822, 703214.5 7071786.6, 703216.1 7071772.2, 703237.7 7071615.199999999, 703282.3 7071515.2, 703293.6 7071508.4, 703328.1 7071478.8, 703338.1 7071468.9, 703345.2 7071457.8, 703348.6 7071446.4, 703345.5 7071440.2, 703328.2 7071413.4, 703321.2 7071404.7, 703277.2 7071357.4, 703269.3 7071352.1, 703260.3 7071349.3, 703226.9 7071346.1, 703174.8 7071342.1, 703132 7071338.2, 703106.7 7071335.4, 703058.05 7071329.199999999, 702903.9 7071308.6, 702801.45 7071287.2, 702774.525 7071121.475, 702668.9 7070908.65, 702603.7362972731 7070787.56011644, 702492.3 7070674.5, 702459.7 7070605.4, 702473.5 7070569.4, 702476.9 7070571.1, 702468.5 7070564.1, 702305.2 7070408.5, 702110.6 7070391, 702070.1 7070437.7, 702008.8 7070491.8, 701752.5 7070653.4, 701742.8 7070645.4, 701700.9 7070570.2, 701677.4 7070515.9, 701646 7070439.9, 701591.7 7070295.2, 701590.3 7070285.4, 701587.2 7070274.5, 701552.1 7070175, 701526.8 7070105.8, 701476.3 7069975.2, 701450.3 7069908.2, 701397.2 7069829.5, 701388.4 7069816.5, 701326.7 7069829.5, 701297.9 7069835.7, 701288.6 7069839.9, 701285.5 7069843.7, 701231.2 7069955.1, 701206.7 7070007.7, 701193.4 7070037.3, 701179 7070069.5, 701173.4 7070083.3, 701172.5 7070088.8, 701173 7070093.6, 701078.2 7070300.1, 700947.8 7070508.6, 700851.3129347528 7070526.981760981, 700731.1 7070473.3, 700560.8 7070308.8, 700540 7070285.5, 700525.9 7070301.1, 700502 7070325.5, 700484.7 7070339.6, 700400.1 7070401.5, 700394.4 7070404, 700357.6 7070400.9, 700329.3 7070397.6, 700208.5 7070429.4, 700196.9 7070432.6))",59
