DP1;DP2;ECH;PER;NDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D8C;D9;D11;D12;MOD;MODP;MOIP;DOIB;DIST;DISP;DFIN;D11;;
3;1040;0142;01;02;11;;1310;2000;54;;;1310;2005;0005;1;;;21;21;21;1240;1479;1479;0;2;;4
3;1040;0142;01;03;54;;1310;2030;51;;;1318;2035;0005;1;;;21;21;21;927;1674;1674;0;2;;4
3;1040;0142;01;04;51;;1318;2200;71;01;;1040;2218;0018;1;;;21;21;21;7116;11186;11186;0;2;;4
3;1040;0142;01;05;73;01;1040;2218;01;;;1040;2220;0002;1;;;21;21;21;336;1130;1130;0;2;;4
3;1040;0142;02;01;01;;1040;0730;11;;;1560;0800;0030;1;;;21;21;21;9751;14216;14216;0;6;;1
3;1040;0142;02;02;11;;1560;1700;01;;;1040;1730;0030;1;;;21;21;21;9751;19382;19382;0;7;;1
3;1040;0156;01;01;01;;1040;0730;11;;;1142;0750;0020;1;;;33;33;33;5487;8230;8230;0;6;;1
3;1040;0156;01;02;11;;1142;1630;01;;;1040;1700;0030;1;;;33;33;33;5487;8230;8230;0;7;;1
3;1040;0156;01;03;01;;1040;1730;33;;;1040;1732;0002;0;;;01;01;01;116;133;133;0;5;;2
3;1040;0156;01;04;33;;1040;1737;01;;;1040;1739;0002;0;;;01;01;01;116;133;133;0;5;;1
3;1040;0156;02;01;01;;1040;1100;42;;;1030;1115;0015;2;;;33;33;33;2020;3029;3029;0;5;;2
3;1040;0156;02;02;42;;1030;1140;01;;;1040;1200;0020;2;;;33;33;33;2020;3029;3029;0;5;;1
3;1040;0156;02;03;01;;1040;1500;51;;;1040;1502;0002;0;;;01;01;01;116;133;133;0;5;;2
3;1040;0156;02;04;51;;1040;1800;01;;;1040;1802;0002;0;;;01;01;01;116;133;133;0;5;;1
3;1040;0120;01;01;01;;1040;0730;25;;;1093;0750;0020;1;;;10;10;10;2043;2593;2593;0;8;;1
3;1040;0120;01;02;25;;1093;1155;33;;;1090;1202;0007;0;;;01;01;01;406;467;467;0;5;;2
3;1040;0120;01;03;33;;1090;1205;25;;;1093;1210;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1040;0120;01;04;25;;1093;1900;01;;;1040;1920;0020;1;;;10;10;10;2043;2593;2593;0;9;;1
3;1040;0121;01;01;01;;1040;1330;51;;;1250;1355;0025;1;;;21;21;21;7095;10616;10616;0;5;;2
3;1040;0121;01;02;51;;1250;1725;01;;;1040;1745;0020;1;;;21;21;21;7095;11444;11444;0;5;;1
3;1040;0121;01;03;01;;1040;1925;51;;;1010;1950;0025;1;;;33;33;33;1246;1869;1869;0;5;;2
3;1040;0121;01;04;51;;1010;2205;01;;;1040;2230;0025;1;;;33;33;33;1246;1869;1869;0;5;;1
3;1040;0139;01;01;01;;1040;1245;11;;;1092;1300;0015;1;;;21;21;21;2467;3191;3191;0;6;;1
3;1040;0139;01;02;11;;1092;2200;01;;;1040;2215;0015;1;;;21;21;21;2467;3318;3318;0;7;;1
3;1040;0139;02;01;01;;1040;1315;11;;;1102;1325;0010;1;;;21;21;21;1746;2466;2466;0;6;;1
3;1040;0139;02;02;11;;1102;2130;01;;;1040;2140;0010;1;;;21;21;21;1746;3409;3409;0;7;;1
3;1040;0139;03;01;01;;1040;1330;11;;;1142;1345;0015;1;;;21;21;21;5726;11619;11619;0;6;;1
3;1040;0139;03;02;11;;1142;1500;81;;10;1160;1815;0195;1;;;21;21;21;3973;5783;5783;0;5;;2
3;1040;0139;03;03;81;;1160;1815;11;;;1142;2130;0195;1;;;21;21;21;3973;5951;5951;0;5;;1
3;1040;0139;03;04;11;;1142;2130;01;;;1040;2145;0015;1;;;21;21;21;5726;10756;10756;0;7;;1
3;1040;0169;01;01;01;;1040;0615;11;;;1102;0645;0030;0;;;01;01;01;1739;2000;2000;0;6;;1
3;1040;0169;01;02;11;;1102;1345;01;;;1040;1415;0030;0;;;01;01;01;1739;2000;2000;0;7;;1
3;1040;0169;02;01;01;;1040;0830;11;;;1180;0910;0040;2;;;33;33;33;5141;7711;7711;0;6;;1
3;1040;0169;02;02;11;;1180;1800;32;;;1011;1820;0020;1;;;31;31;31;2675;4012;4012;0;2;;2
3;1040;0169;02;03;32;;1011;1830;01;;;1040;1845;0015;1;;;33;33;33;2466;3698;3698;0;2;;2
3;1040;0181;01;01;01;;1040;0745;25;;;1050;0755;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1040;0181;01;02;25;;1050;1150;01;;;1040;1200;0010;0;;;01;01;01;580;667;667;0;9;;1
3;1040;0181;01;03;01;;1040;1300;25;;;1050;1310;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1040;0181;01;04;25;;1050;1720;01;;;1040;1730;0010;0;;;01;01;01;580;667;667;0;9;;1
3;1040;0181;01;05;01;;1040;1745;33;;;1040;1747;0002;0;;;01;01;01;116;133;133;0;5;;5
3;1040;0181;01;06;33;;1040;1748;33;;;1050;1803;0015;0;;;01;01;01;870;1000;1000;0;5;;5
3;1040;0181;01;07;33;;1050;1814;54;;;1050;1824;0010;1;;;10;10;10;284;483;483;0;5;;5
3;1040;0181;01;08;54;;1050;2100;53;;;1050;2105;0005;0;;;01;01;01;290;333;333;0;5;;5
3;1040;0181;01;09;53;;1050;2345;01;;;1040;2355;0010;1;;;10;10;10;1295;1757;1757;0;5;;1
3;1040;0181;02;01;01;;1040;0745;25;;;1050;0755;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1040;0181;02;02;25;;1050;1150;01;;;1040;1200;0010;0;;;01;01;01;580;667;667;0;9;;1
3;1040;0181;02;03;01;;1040;1300;25;;;1050;1310;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1040;0181;02;04;25;;1050;1645;53;;;1050;1700;0015;0;;;01;01;01;870;1000;1000;0;4;;2
3;1040;0181;02;05;53;;1050;1745;01;;;1040;1800;0015;0;;;01;01;01;870;1000;1000;0;4;;2
3;1040;0181;02;06;01;;1040;2100;33;;;1040;2102;0002;0;;;01;01;01;116;133;133;0;5;;2
3;1040;0181;02;07;33;;1040;2105;01;;;1040;2107;0002;0;;;01;01;01;116;133;133;0;5;;1
3;1040;0501;01;01;01;;1040;1030;51;;;9593;1115;0045;1;;;21;21;21;14089;19823;13577;0;5;;3
3;1040;0501;01;02;51;;9593;1500;54;;;9624;1600;0060;1;;;21;21;21;27537;43339;26180;0;5;;3
3;1040;0501;01;03;54;;9624;1800;01;;;1040;1830;0030;1;;;21;21;21;19215;24227;13309;0;5;;1
3;1040;0098;01;01;01;;1040;0930;33;;;1090;0940;0010;1;;;21;21;21;2122;3386;3386;0;5;;2
3;1040;0098;01;02;33;;1090;1115;01;;;1040;1125;0010;1;;;21;21;21;2122;3330;3330;0;5;;1
3;1040;0098;01;03;01;;1040;1130;42;;;1450;1215;0045;1;;;33;33;33;13641;20461;20461;0;5;;2
3;1040;0098;01;04;42;;1450;1300;01;;;1040;1345;0045;1;;;33;33;33;13641;20461;20461;0;5;;1
3;1040;0098;01;05;01;;1040;1530;33;;;1030;1540;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1040;0098;01;06;33;;1030;1550;01;;;1040;1600;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1040;0101;01;01;54;;1470;1020;01;;;1040;1100;0040;1;;;33;33;33;11690;17535;17535;0;5;;1
3;1040;0101;01;02;01;;1040;1200;53;;;1030;1210;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1040;0101;01;03;53;;1030;1245;01;;;1040;1255;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1040;0101;01;04;01;;1040;1920;54;;;1010;1935;0015;1;;;33;33;33;2431;3646;3646;0;5;;2
3;1040;0101;01;05;54;;1010;1945;01;;;1040;2005;0020;1;;;33;33;33;2466;3698;3698;0;5;;1
3;1040;0110;01;01;01;;1040;0800;13;;;1470;0845;0045;1;;;21;21;21;11662;22776;22776;0;5;;5
3;1040;0110;01;02;13;;1470;0915;13;;;1440;0930;0015;1;;;21;21;21;3704;5602;5602;0;5;;5
3;1040;0110;01;03;13;;1440;1000;13;;;1331;1030;0030;1;;;21;21;21;18003;22410;22410;0;5;;5
3;1040;0110;01;04;13;;1331;1120;13;;;1321;1130;0010;1;;;21;21;21;1833;3222;3222;0;5;;5
3;1040;0110;01;05;13;;1321;1210;01;;;1040;1230;0020;1;;;21;21;21;5753;9481;9481;0;5;;1
3;1040;0110;01;06;01;;1040;1430;42;;;1100;1445;0015;1;;;21;21;21;1152;1756;1756;0;5;;4
3;1040;0110;01;07;42;;1100;1700;13;;;1140;1715;0015;1;;;21;21;21;5044;13740;13740;0;5;;4
3;1040;0110;01;08;13;;1140;1745;13;;;1030;1815;0030;1;;;21;21;21;3749;4355;4355;0;5;;4
3;1040;0110;01;09;13;;1030;1830;01;;;1040;1835;0005;1;;;21;21;21;530;769;769;0;5;;1
3;1040;0110;02;01;01;;1040;1430;42;;;1010;1445;0015;1;;;22;22;22;1600;2506;2506;0;5;;2
3;1040;0110;02;02;42;;1010;1450;01;;;1040;1505;0015;1;;;22;22;22;1600;2290;2290;0;5;;1
3;1040;0110;02;03;01;;1040;2230;54;;;1290;2300;0030;1;;;21;21;21;4887;6468;6468;0;5;;2
3;1040;0150;02;01;01;;1040;0730;11;;;1170;0745;0015;1;;;21;21;21;4159;6183;6183;0;6;;1
3;1040;0150;02;02;11;;1170;1600;32;;;1031;1615;0015;1;;;21;21;21;3796;5850;5850;0;2;;3
3;1040;0150;02;03;32;;1031;1645;33;;;1040;1655;0010;1;;;21;21;21;396;1255;1255;0;2;;3
3;1040;0150;02;04;33;;1040;1700;01;;;1040;1705;0005;1;;;21;21;21;224;369;369;0;2;;3
3;1040;0180;01;01;01;;1040;1620;41;;;1030;1645;0025;0;;;01;01;01;1449;1667;1667;0;5;;5
3;1040;0180;01;02;41;;1030;1800;33;;;1030;1805;0005;0;;;01;01;01;290;333;333;0;5;;5
3;1040;0180;01;03;33;;1030;1810;33;;;1040;1825;0015;0;;;01;01;01;870;1000;1000;0;5;;5
3;1040;0180;01;04;33;;1040;1835;33;;;1030;1855;0020;0;;;01;01;01;1159;1333;1333;0;5;;5
3;1040;0180;01;05;33;;1030;1905;01;;;1040;1925;0020;0;;;01;01;01;1159;1333;1333;0;5;;1
3;1040;0180;02;01;01;;1040;1045;33;;;1040;1050;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1040;0180;02;02;33;;1040;1055;01;;;1040;1100;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1040;0180;02;03;01;;1040;1100;11;;;1030;1110;0010;1;;;21;21;21;982;1401;1401;0;6;;1
3;1040;0180;02;04;11;;1030;1900;01;;;1040;1910;0010;1;;;21;21;21;982;1386;1386;0;7;;1
3;1040;0180;03;01;01;;1040;0610;11;;;1030;0615;0005;0;;;01;01;01;290;333;333;0;6;;1
3;1040;0180;03;02;11;;1030;1415;13;;;1050;1425;0010;0;;;01;01;01;580;667;667;0;2;;2
3;1040;0180;03;03;13;;1050;1430;01;;;1040;1445;0015;0;;;01;01;01;870;1000;1000;0;2;;2
3;1040;0185;01;01;01;;1040;1400;42;;;1060;1430;0030;1;;;33;33;33;1549;2323;2323;0;5;;6
3;1040;0185;01;02;42;;1060;1450;32;;;1010;1505;0015;0;;;01;01;01;870;1000;1000;0;5;;6
3;1040;0185;01;03;32;;1010;1515;51;;;1030;1530;0015;0;;;01;01;01;870;1000;1000;0;5;;6
3;1040;0185;01;04;51;;1030;1600;33;;;1020;1615;0015;0;;;01;01;01;870;1000;1000;0;5;;6
3;1040;0185;01;05;33;;1020;1630;53;;;1030;1700;0030;0;;;01;01;01;1739;2000;2000;0;5;;6
3;1040;0185;01;06;53;;1030;1800;01;;;1040;1810;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1040;0185;01;07;01;;1040;1815;54;;;1050;1835;0020;0;;;01;01;01;1159;1333;1333;0;5;;2
3;1040;0185;01;08;54;;1050;2100;01;;;1040;2130;0030;0;;;01;01;01;1739;2000;2000;0;5;;1
3;1040;0185;02;01;01;;1040;1300;13;;;1030;1320;0020;0;;;01;01;01;1159;1333;1333;0;5;;2
3;1040;0185;02;02;13;;1030;1900;01;;;1040;1920;0020;0;;;01;01;01;1159;1333;1333;0;5;;1
3;1040;0068;01;01;01;;1040;0815;61;21;;1160;0915;0060;3;;;33;33;33;6309;9463;9463;0;5;;3
3;1040;0068;01;02;63;21;1160;0920;30;;;1011;1010;0050;2;;;31;31;31;4297;6446;6446;0;5;;3
3;1040;0068;01;03;30;;1011;1230;01;;;1040;1245;0015;1;;;33;33;33;2011;3017;3017;0;5;;1
3;1040;0068;01;04;01;;1040;1400;42;;;1030;1410;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1040;0068;01;05;42;;1030;1435;01;;;1040;1445;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1040;0068;01;06;01;;1040;1530;64;21;;1160;1610;0040;3;;;33;33;33;6309;9463;9463;0;5;;4
3;1040;0068;01;07;62;21;1160;1700;32;;;1251;1810;0070;3;;;33;33;33;8952;13428;13428;0;5;;4
3;1040;0068;01;08;32;;1251;1820;33;;;1040;1900;0040;1;;;33;33;33;5619;8428;8428;0;5;;4
3;1040;0068;01;09;33;;1040;1905;01;;;1040;1906;0001;0;;;01;01;01;58;67;67;0;5;;1
3;1040;0091;01;01;01;;1040;1200;29;;;1251;1216;0016;1;;;33;33;33;5703;8554;8554;0;3;;2
3;1040;0091;01;02;29;;1251;1330;25;;;1253;1340;0010;1;;;33;33;33;1177;1766;1766;0;3;;2
3;1040;0091;01;03;25;;1253;1820;01;;;1040;1850;0030;1;;;33;33;33;6565;9848;9848;0;9;;1
3;1040;0091;01;04;01;;1040;1900;51;;;1014;1915;0015;1;;;33;33;33;1650;2475;2475;0;5;;2
3;1040;0091;01;05;51;;1014;2300;01;;;1040;2320;0020;1;;;33;33;33;1650;2475;2475;0;5;;1
3;1040;0155;01;01;01;;1040;0705;11;;;9624;0745;0040;1;;;21;21;21;25861;35298;23716;0;6;;1
3;1040;0155;01;02;11;;9624;1230;01;;;1040;1300;0030;1;;;21;21;21;25861;34932;23293;0;7;;1
3;1040;0155;01;03;01;;1040;1600;91;;;1014;1610;0010;1;;;33;33;33;2086;3129;3129;0;5;;5
3;1040;0155;01;04;91;;1014;1612;33;;;1010;1620;0008;0;;;01;01;01;464;533;533;0;5;;5
3;1040;0155;01;05;33;;1010;1640;53;;;1010;1645;0005;0;;;01;01;01;290;333;333;0;5;;5
3;1040;0155;01;06;53;;1010;1755;33;;;1010;1800;0005;0;;;01;01;01;290;333;333;0;5;;5
3;1040;0155;01;07;33;;1010;1815;01;;;1040;1835;0020;1;;;33;33;33;1549;2323;2323;0;5;;1
3;1040;0053;01;01;01;;1040;0735;25;;;1302;0800;0025;1;;;33;33;33;1411;2116;2116;0;8;;1
3;1040;0053;01;02;25;;1302;1200;01;;;1040;1225;0025;1;;;33;33;33;1411;2116;2116;0;9;;1
3;1040;0067;01;01;01;;1040;0740;25;;;1302;0755;0015;1;;;33;33;33;1411;2116;2116;0;8;;1
3;1040;0067;01;02;25;;1302;1205;01;;;1040;1230;0025;1;;;33;33;33;1411;2116;2116;0;9;;1
3;1040;0144;01;01;01;;1040;0730;25;;;1302;0800;0030;2;;;33;33;33;2232;3349;3349;0;8;;1
3;1040;0144;01;02;25;;1302;1200;01;;;1040;1220;0020;2;;;33;33;33;2232;3349;3349;0;9;;1
3;1040;0144;01;03;01;;1040;1430;54;;;1090;1445;0015;1;;;33;33;33;1548;2322;2322;0;5;;3
3;1040;0144;01;04;54;;1090;1930;53;;;1010;1945;0015;1;;;10;10;10;2155;2760;2760;0;5;;3
3;1040;0144;01;05;53;;1010;2200;01;;;1040;2220;0020;1;;;33;33;33;2086;3129;3129;0;5;;1
3;1040;0001;01;01;01;;1040;1030;11;;;1253;1040;0010;1;;;21;21;21;6928;10154;10154;0;6;;1
3;1040;0001;01;02;11;;1253;1730;33;;;1250;1735;0005;1;;;21;21;21;1701;3971;3971;0;2;;5
3;1040;0001;01;03;33;;1250;1750;32;;;1251;1756;0006;1;;;21;21;21;463;1073;1073;0;2;;5
3;1040;0001;01;04;32;;1251;1805;41;;;1120;1825;0020;1;;;21;21;21;2010;3908;3908;0;2;;5
3;1040;0001;01;05;41;;1120;1905;42;;;1020;1920;0015;1;;;21;21;21;2637;3392;3392;0;2;;5
3;1040;0001;01;06;42;;1020;1921;01;;;1040;1932;0011;1;;;21;21;21;1954;2607;2607;0;2;;5
3;1040;0007;01;01;01;;1040;0740;25;;;1093;0755;0015;1;;;33;33;33;1940;2911;2911;0;8;;1
3;1040;0007;01;02;25;;1093;1500;01;;;1040;1515;0015;1;;;33;33;33;1940;2911;2911;0;9;;1
3;1040;0007;01;03;01;;1040;1930;33;;;1040;1940;0010;1;;;33;33;33;590;884;884;0;5;;3
3;1040;0007;01;04;33;;1040;1950;54;;;1020;2005;0015;2;;;33;33;33;2767;4151;4151;0;5;;3
3;1040;0007;01;05;54;;1020;2400;01;;;1040;2425;0025;1;;;33;33;33;1122;1684;1684;0;5;;1
3;1040;0007;02;01;01;;1040;0740;25;;;1093;0755;0015;1;;;33;33;33;1940;2911;2911;0;8;;1
3;1040;0007;02;02;25;;1093;0825;01;;;1040;0840;0015;1;;;33;33;33;1940;2911;2911;0;9;;1
3;1040;0007;02;03;01;;1040;0845;25;;;1093;0900;0015;1;;;33;33;33;1940;2911;2911;0;8;;1
3;1040;0007;02;04;25;;1093;2100;01;;;1040;2115;0015;1;;;33;33;33;1940;2911;2911;0;9;;1
3;1040;0033;01;01;01;;1040;0720;25;;;1253;0747;0027;2;;;33;33;33;7094;10640;10640;0;8;;1
3;1040;0033;01;02;25;;1253;1720;01;;;1040;1750;0030;2;;;33;33;33;7094;10640;10640;0;9;;1
3;1040;0051;01;01;01;;1040;0805;11;;;1578;0845;0040;2;;;33;33;33;8680;13019;13019;0;6;;1
3;1040;0051;01;02;11;;1578;1700;01;;;1040;1740;0040;2;;;33;33;33;8680;13019;13019;0;7;;1
3;1040;0158;01;01;01;;1040;0715;64;01;;9624;0745;0030;1;;;81;81;81;23302;31703;14642;0;5;;4
3;1040;0158;01;02;62;01;9624;0745;13;;;9624;0800;0015;1;;;81;81;81;1262;2272;0;0;5;;4
3;1040;0158;01;03;13;;9624;1530;61;01;;9624;1545;0015;1;;;81;81;81;1262;2272;0;0;5;;4
3;1040;0158;01;04;63;01;9624;1545;01;;;1040;1615;0030;1;;;81;81;81;23302;31305;14806;0;5;;1
3;1040;0158;01;05;01;;1040;1815;51;;;1250;1910;0055;2;;;33;33;33;6127;9190;9190;0;5;;2
3;1040;0158;01;06;51;;1250;2010;01;;;1040;2105;0055;2;;;33;33;33;6127;9190;9190;0;5;;1
3;1040;0182;01;01;01;;1040;1115;64;22;;1060;1135;0020;1;;;21;21;21;2820;3715;3715;0;5;;4
3;1040;0182;01;02;62;22;1060;1150;54;;;1420;1215;0025;1;;;21;21;21;10391;14418;14418;0;5;;4
3;1040;0182;01;03;54;;1420;1310;61;22;;1060;1330;0020;1;;;21;21;21;10391;13507;13507;0;5;;4
3;1040;0182;01;04;63;22;1060;1330;01;;;1040;1415;0045;1;;;21;21;21;2820;3862;3862;0;5;;1
3;1040;0182;01;05;01;;1040;1800;32;;;1040;1801;0001;0;;;01;01;01;58;67;67;0;5;;2
3;1040;0182;01;06;32;;1040;1830;01;;;1040;1831;0001;0;;;01;01;01;58;67;67;0;5;;1
3;1040;0182;02;01;01;;1040;0815;61;22;;1060;0830;0015;1;;;21;21;21;2820;3715;3715;0;1;;2
3;1040;0182;02;02;63;22;1060;0830;11;;;1050;0845;0015;1;;;21;21;21;1415;2076;2076;0;1;;2
3;1040;0182;02;03;11;;1050;1215;01;;;1040;1230;0015;1;;;21;21;21;1575;2180;2180;0;7;;1
3;1040;0182;02;04;01;;1040;1600;64;22;;1060;1630;0030;1;;;21;21;21;2820;3715;3715;0;5;;2
3;1040;0182;02;05;62;22;1060;1635;01;;;1040;1645;0010;1;;;21;21;21;2820;3862;3862;0;5;;1
3;1040;0182;02;06;01;;1040;1930;51;;;1060;1945;0015;1;;;21;21;21;2166;2794;2794;0;5;;4
3;1040;0182;02;07;51;;1060;2230;61;01;;1030;2235;0005;1;;;21;21;21;1405;1758;1758;0;5;;4
3;1040;0182;02;08;63;01;1030;2235;61;01;;1100;2240;0005;1;;;21;21;21;1624;2488;2488;0;5;;4
3;1040;0182;02;09;63;01;1100;2240;01;;;1040;2245;0005;1;;;21;21;21;921;1722;1722;0;5;;1
3;1040;0182;03;01;01;;1040;0815;22;;;1060;0830;0015;1;;;22;22;22;2820;3715;3715;0;8;;1
3;1040;0182;03;02;22;;1060;1150;54;;;1420;1215;0025;1;;;22;22;22;10391;14418;14418;0;5;;2
3;1040;0182;03;03;54;;1420;1310;22;;;1060;1330;0020;1;;;22;22;22;10391;13507;13507;0;5;;1
3;1040;0182;03;04;22;;1060;1635;01;;;1040;1645;0010;1;;;22;22;22;2820;3862;3862;0;9;;1
3;1040;0182;04;01;01;;1040;0815;22;;;1060;0830;0015;1;;;22;22;22;2820;3715;3715;0;8;;1
3;1040;0182;04;02;22;;1060;1150;54;;;1420;1215;0025;1;;;22;22;22;10391;14418;14418;0;5;;2
3;1040;0182;04;03;54;;1420;1310;22;;;1060;1330;0020;1;;;22;22;22;10391;13507;13507;0;5;;1
3;1040;0182;04;04;22;;1060;1635;01;;;1040;1645;0010;1;;;22;22;22;2820;3862;3862;0;9;;1
3;1040;0005;01;01;54;;1350;1430;01;;;1040;1500;0030;1;;;22;22;22;13100;17119;16405;0;5;;1
3;1040;0005;01;02;01;;1040;1700;33;;;1040;1703;0003;0;;;01;01;01;174;200;200;0;5;;2
3;1040;0005;01;03;33;;1040;1704;01;;;1040;1707;0003;0;;;01;01;01;174;200;200;0;5;;1
3;1040;0005;01;04;01;;1040;1800;33;;;1040;1803;0003;0;;;01;01;01;174;200;200;0;5;;2
3;1040;0005;01;05;33;;1040;1805;01;;;1040;1808;0003;0;;;01;01;01;174;200;200;0;5;;1
3;1040;0005;01;06;01;;1040;1930;32;;;1040;1935;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1040;0005;01;07;32;;1040;1945;01;;;1040;1950;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1040;0016;01;01;01;;1040;0725;25;;;1253;0755;0030;1;;;21;21;21;7012;10156;10156;0;8;;1
3;1040;0016;01;02;25;;1253;1200;01;;;1040;1220;0020;1;;;21;21;21;7012;10359;10359;0;9;;1
3;1040;0016;01;03;01;;1040;1500;33;;;1040;1505;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1040;0016;01;04;33;;1040;1515;01;;;1040;1520;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1040;0026;01;01;01;;1040;0800;25;;;1253;0830;0030;2;;;33;33;33;6127;9190;9190;0;8;;1
3;1040;0026;01;02;25;;1253;1630;01;;;1040;1700;0030;2;;;33;33;33;6127;9190;9190;0;9;;1
3;1040;0026;02;01;01;;1040;0750;25;;;1470;0830;0040;1;;;33;33;33;12173;18260;18260;0;8;;1
3;1040;0026;02;02;25;;1470;1800;01;;;1040;1840;0040;1;;;33;33;33;12173;18260;18260;0;9;;1
3;1040;0048;02;01;01;;1040;1615;41;;;1100;1655;0040;1;;;21;21;21;1467;3264;3264;0;5;;3
3;1040;0048;02;02;41;;1100;1910;33;;;1030;1930;0020;1;;;21;21;21;2431;4324;4324;0;5;;3
3;1040;0048;02;03;33;;1030;1950;01;;;1040;2020;0030;1;;;21;21;21;968;1695;1695;0;5;;1
3;1040;0094;01;01;01;;1040;0815;25;;;9596;0940;0085;2;;;33;33;51;47076;70615;20920;0;8;;1
3;1040;0094;01;02;25;;9596;1230;33;;;9596;1245;0015;1;;;22;22;22;1023;1841;0;0;5;;2
3;1040;0094;01;03;33;;9596;1300;25;;;9596;1315;0015;1;;;22;22;22;1023;1841;0;0;5;;1
3;1040;0094;01;04;25;;9596;1720;32;;;1031;1845;0085;2;;;33;33;51;46393;69589;20458;0;4;;3
3;1040;0094;01;05;32;;1031;1850;33;;;1030;1855;0005;0;;;01;01;01;290;333;333;0;4;;3
3;1040;0094;01;06;33;;1030;1905;01;;;1040;1915;0010;0;;;01;01;01;580;667;667;0;4;;3
3;1040;0094;02;01;01;;1040;0745;29;;;9623;0930;0105;2;;;33;33;51;28185;42278;20251;0;5;;5
3;1040;0094;02;02;29;;9623;1100;29;;;9623;1110;0010;0;;;01;01;01;580;667;0;0;5;;5
3;1040;0094;02;03;29;;9623;1200;29;;;9623;1210;0010;0;;;01;01;01;580;667;0;0;5;;5
3;1040;0094;02;04;29;;9623;1830;53;;;1060;2000;0090;1;;;51;51;51;25755;38632;16508;0;5;;5
3;1040;0094;02;05;53;;1060;2130;01;;;1040;2145;0015;2;;;33;33;33;2614;3921;3921;0;5;;1
3;1040;0116;01;01;01;;1040;0830;13;;;1260;0930;0060;3;;;33;33;33;10130;15195;15195;0;5;;7
3;1040;0116;01;02;13;;1260;1130;33;;;1260;1140;0010;1;;;96;96;96;830;1494;1494;0;5;;7
3;1040;0116;01;03;33;;1260;1145;33;;;1260;1147;0002;1;;;96;96;96;830;1494;1494;0;5;;7
3;1040;0116;01;04;33;;1260;1150;13;;;1260;1200;0010;1;;;96;96;96;830;1494;1494;0;5;;7
3;1040;0116;01;05;13;;1260;1345;61;51;;1260;1400;0015;0;;;01;01;01;870;1000;1000;0;5;;7
3;1040;0116;01;06;63;51;1260;1400;13;;;1260;1415;0015;0;;;01;01;01;870;1000;1000;0;5;;7
3;1040;0116;01;07;13;;1260;1630;01;;;1040;1710;0040;3;;;33;33;22;10130;14916;14916;0;5;;1
3;1040;0116;01;08;01;;1040;1900;51;;;1090;1925;0025;1;;;33;33;33;1940;2911;2911;0;5;;2
3;1040;0116;01;09;51;;1090;2100;01;;;1040;2115;0015;2;;;33;33;22;2663;3856;3856;0;5;;1
3;1040;0116;02;01;01;;1040;1645;51;;;1110;1705;0020;1;;;33;33;33;1678;2517;2517;0;5;;3
3;1040;0116;02;02;51;;1110;1830;53;;;1040;1900;0030;1;;;33;33;33;1678;2517;2517;0;5;;3
3;1040;0116;02;03;53;;1040;2020;01;;;1040;2030;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1040;0131;01;01;01;;1040;1930;54;;;1030;1945;0015;1;;;22;22;22;1000;1466;1466;0;5;;2
3;1040;0131;01;02;54;;1030;2330;01;;;1040;2345;0015;1;;;22;22;22;1000;1378;1378;0;5;;1
3;1040;0186;01;01;02;;9990;0900;54;;;9990;0920;0020;1;;;61;61;61;0;0;0;0;5;;1
3;1040;0186;01;02;54;;9990;1530;02;;;9990;1610;0040;0;;;01;01;01;2319;2667;0;0;5;;1
3;1040;0186;01;03;02;;9990;1700;01;;;1040;2200;0300;3;;;42;42;42;239875;283745;16884;0;5;;1
3;1050;0115;01;01;01;;1050;1330;13;;;1060;1350;0020;1;;;21;21;21;2120;3129;3129;0;1;;2
3;1050;0115;01;02;13;;1060;1600;11;;;1064;1615;0015;0;;;01;01;01;870;1000;1000;0;1;;2
3;1050;0115;01;03;11;;1064;1745;01;;;1050;1805;0020;1;;;21;21;21;2120;3066;3066;0;7;;1
3;1050;0115;02;01;01;;1050;1530;32;;;1041;1545;0015;0;;;01;01;01;870;1000;1000;0;5;;2
3;1050;0115;02;02;32;;1041;1600;01;;;1050;1615;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1050;0115;03;01;01;;1050;0815;23;;;1050;0820;0005;0;;;01;01;01;290;333;333;0;8;;1
3;1050;0115;03;02;23;;1050;1735;01;;;1050;1740;0005;0;;;01;01;01;290;333;333;0;9;;1
