PP1;PP2;ECH;PER;PP3;P1;P2;P3;P4;P4A;P4B;P5;P6;P7;P8;P9;P10;P12;P13;DP13;P15;P17;P17A;P15A;P23A;P20;P21;P23;P24;P25;P19;P19A;COEQ;PL9A;PL9B;PLP2;PL27;PL24;PL25;PL26;PL28;PL29;PWE;PFIN
2;1260;0096;02;3;1;2;2;071;2;2;1;2;7;0;54;4;;;0;;;;;1;2;5;1;1;5;1;;73.80375;5   3;;0;0;;;;;;;
2;1260;0003;01;2;1;1;1;071;1;1;1;1;7;0;48;4;;;0;;;;;1;5;5;1;5;4;1;;73.80375;4   3;;1;0;;;;;;;
2;1260;0003;02;2;1;2;2;071;2;2;2;2;7;0;55;4;;;0;;;;;1;4;5;5;1;4;1;;73.80375;4   3;;1;0;;;;;;;
2;1260;0004;01;2;1;1;1;071;1;1;1;4;7;0;61;4;;;0;;;;;1;4;5;1;4;3;1;;73.80375;5   3;;0;0;;;;;;;
2;1260;0004;02;2;1;2;2;062;1;2;1;4;7;0;41;4;;;0;;;;;1;4;5;2;2;3;1;;112.9000;5   3;;1;0;;;;;;;
2;1260;0008;01;1;1;1;1;039;1;1;1;5;1;0;36;4;5;1450;12683;1;4;;1;1;4;5;1;5;5;1;1;176.8965;5335   3;;0;0;;;;;;;
2;1260;0008;02;1;1;2;2;034;1;1;1;6;1;0;41;4;5;5530;54911;1;4;;1;1;4;5;1;2;4;1;1;176.8965;5135   3;;1;0;;;;;;;
2;1260;0008;03;1;1;1;3;006;2;2;2;0;5;0;83;4;5;1260;1475;;;;;3;4;5;5;1;5;1;;91.97110;5   3;;0;0;;;;;;;
2;1260;0008;04;1;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;112.1218;;;0;0;;;;;;;
2;1260;0013;01;2;1;2;1;086;2;2;2;2;8;0;82;4;;;0;;;;;2;5;5;5;4;5;2;;89.12895;5   1;03;0;0;;;;;;;
2;1260;0026;01;3;1;2;2;067;1;2;1;4;7;0;54;4;;;0;;;;;1;3;5;1;1;4;1;;73.80375;4   3;;0;0;;;;;;;
2;1260;0026;02;3;1;1;1;065;1;2;1;5;7;0;46;4;;;0;;;;;1;3;5;1;5;4;1;;73.80375;4   3;;0;0;;;;;;;
2;1260;0030;01;2;1;1;1;050;1;1;1;6;1;0;36;3;3;5210;82852;1;4;;1;1;4;5;1;5;2;1;1;126.9449;53332443;;1;0;;;;;;;
2;1260;0030;02;2;1;2;2;049;2;1;1;6;8;0;82;4;;;0;;;;;5;5;5;2;5;5;1;;126.9449;4   1;;0;0;;;;;;;
2;1260;0030;03;2;1;2;3;017;1;1;2;0;5;0;85;3;5;9592;9321;;;;;1;3;5;5;2;1;1;;152.1533;33513;;0;0;;;;;;;
2;1260;0030;04;2;1;1;3;015;1;1;2;0;5;0;85;3;5;9592;9321;;;;;1;3;5;5;2;1;1;;152.1533;33513;;0;0;;;;;;;
2;1260;0030;05;2;1;1;3;011;2;1;2;0;5;0;84;3;5;9591;5370;;;;;1;3;5;5;2;4;1;;152.1533;4   3;;0;0;;;;;;;
2;1260;0030;06;2;1;1;3;010;2;2;2;0;5;0;83;4;5;9591;5370;;;;;1;1;5;5;1;4;1;;108.7533;4   3;;0;0;;;;;;;
2;1260;0030;07;2;1;1;3;010;2;2;2;0;5;0;83;4;5;1260;1475;;;;;1;5;5;5;2;4;1;;108.7533;4   1;;0;0;;;;;;;
2;1260;0031;01;3;1;2;1;047;1;1;1;4;1;0;56;4;5;9591;5370;1;4;;1;5;5;5;1;5;5;1;1;86.67072;4135   3;;0;0;;;;;;;
2;1260;0031;02;3;1;2;3;015;1;1;2;0;5;0;85;1;5;1253;7867;;;;;3;5;5;5;5;1;1;;103.8815;51513;;0;0;;;;;;;
2;1260;0032;01;3;1;2;1;042;1;1;2;3;6;0;55;1;;;0;;;;;1;2;5;5;2;2;1;;167.8100;42423;;0;0;;;;;;;
2;1260;0034;01;2;1;2;1;070;1;2;2;2;7;0;46;1;;;0;;;;;1;5;5;5;2;4;2;;142.8972;5   1;01;1;0;;;;;;;
2;1260;0041;01;2;1;1;1;070;1;1;1;6;7;0;41;3;;;0;;;;;2;5;5;2;2;3;1;;73.80375;3   3;;1;0;;;;;;;
2;1260;0041;02;2;1;2;2;070;1;2;1;6;7;0;41;3;;;0;;;;;2;5;5;2;2;3;1;;73.80375;3   3;;1;0;;;;;;;
2;1260;0062;01;1;1;1;1;029;1;2;1;3;1;0;61;4;5;1548;6281;4;;3;2;2;4;5;1;3;5;1;1;176.8965;5135   3;;0;0;;;;;;;
2;1260;0062;02;1;1;2;2;027;1;1;1;3;2;0;55;4;5;1243;6746;1;2;;2;4;4;5;1;2;5;1;6;176.8965;4135   3;;1;0;;;;;;;
2;1260;0062;03;1;1;1;3;008;2;2;2;0;5;0;83;4;5;1260;1475;;;;;2;3;5;5;1;5;1;;91.97110;5   3;;0;0;;;;;;;
2;1260;0062;04;1;1;1;3;002;;;;;;;;;;;0;;;;;;;;;;;;;112.1218;;;0;0;;;;;;;
2;1260;0082;01;1;1;2;1;081;2;2;2;1;7;0;22;4;;;0;;;;;1;4;5;5;3;5;2;;89.12895;5   3;04;0;0;;;;;;;
2;1260;0084;01;4;1;2;1;045;1;1;1;2;1;0;46;4;5;1240;5908;1;1;;1;1;5;5;1;3;4;1;1;86.67072;5232   2;;0;0;;;;;;;
2;1260;0084;02;4;1;1;3;019;1;2;2;3;1;0;56;3;5;9591;5370;4;;1;5;1;5;5;5;1;1;1;1;80.70771;62352513;;0;0;;;;;;;
2;1260;0087;01;5;1;2;1;061;1;1;1;5;7;0;41;4;;;0;;;;;1;5;5;1;2;3;1;;112.9000;4   3;;0;0;;;;;;;
2;1260;0087;02;5;1;2;3;026;1;1;1;6;1;0;41;4;5;1530;9874;1;2;;1;1;5;5;1;2;3;1;1;142.8130;5134   3;;0;0;;;;;;;
2;1260;0090;01;5;1;1;1;051;1;1;1;2;9;0;23;4;;;0;;;;;1;5;5;1;2;5;1;;107.3554;5   3;;0;0;;;;;;;
2;1260;0090;02;5;1;2;2;050;1;1;1;4;2;0;55;4;5;1200;12328;1;4;;1;1;5;5;1;1;5;1;6;107.3554;2135   3;;0;0;;;;;;;
2;1260;0090;03;5;1;2;3;021;1;1;2;0;4;0;86;4;5;1253;8182;4;;3;1;1;5;5;5;1;1;1;;99.96927;311513;;0;0;;;;;;;
2;1260;0090;04;5;1;2;3;018;1;1;2;0;5;1;85;4;5;1063;12509;4;;1;5;1;5;5;5;1;1;1;;99.96927;311513;;0;0;;;;;;;
2;1260;0092;01;1;1;2;1;059;1;1;1;2;8;0;82;4;;;0;;;;;1;5;5;1;3;5;1;;218.5946;5   1;;0;0;;;;;;;
2;1260;0097;01;2;1;1;1;047;1;1;1;5;1;0;55;4;5;1141;19034;1;3;;1;1;4;5;1;4;4;1;5;126.9449;5124   3;;0;0;;;;;;;
2;1260;0097;02;2;1;2;2;042;1;1;1;5;1;0;54;4;5;1470;10557;1;3;;1;1;4;5;1;2;4;1;1;126.9449;5224   3;;0;0;;;;;;;
2;1260;0097;03;2;1;1;3;017;1;1;2;0;5;0;85;3;5;1063;13165;;;;;1;1;5;5;1;1;1;;152.1533;11513;;0;0;;;;;;;
2;1260;0097;04;2;1;1;3;014;1;1;2;0;5;0;84;1;5;9591;5370;;;;;1;1;5;5;2;1;2;;152.1533;54513;01;0;0;;;;;;;
2;1260;0097;05;2;1;1;3;014;1;1;2;0;5;0;84;1;5;9591;5370;;;;;1;1;5;5;2;1;1;;152.1533;54513;;0;0;;;;;;;
2;1260;0104;01;4;1;1;1;080;1;1;1;2;7;0;46;4;;;0;;;;;4;5;5;1;5;3;1;;46.03343;5   3;;0;0;;;;;;;
2;1260;0104;02;4;1;2;2;077;1;1;1;2;7;0;51;4;;;0;;;;;1;5;5;5;1;3;1;;73.80375;5   1;;0;0;;;;;;;
2;1260;0107;01;1;1;2;1;038;1;1;1;5;1;2;41;4;5;1040;13967;1;3;;1;1;4;5;1;4;4;1;6;142.8130;5134   3;;0;0;;;;;;;
2;1260;0107;02;1;1;1;3;007;2;2;2;0;5;0;83;4;5;1260;1475;;;;;1;4;5;5;1;5;1;;74.25058;4   3;;0;0;;;;;;;
2;1260;0025;01;3;1;1;1;072;1;2;1;1;7;0;61;3;;;0;;;;;2;2;5;2;4;4;1;;73.80375;5   3;;0;0;;;;;;;
2;1260;0025;02;3;1;2;2;072;1;2;1;3;7;0;61;3;;;0;;;;;1;2;5;1;2;4;1;;73.80375;5   3;;0;0;;;;;;;
2;1260;0033;01;1;1;2;2;064;2;2;1;2;1;0;61;4;2;;0;;;;;1;3;5;1;2;5;1;2;144.4753;73 5   3;;1;0;;;;;;;
2;1260;0033;02;1;1;1;1;060;2;2;1;2;1;0;61;4;2;;0;;;;;1;5;5;1;2;5;1;2;144.4753;73 5   3;;0;0;;;;;;;
2;1260;0033;03;1;1;1;3;020;1;1;1;0;4;1;86;4;5;1560;8148;1;4;;1;1;4;5;1;2;3;1;;103.2796;24   3;;0;0;;;;;;;
2;1260;0037;01;1;1;2;2;036;1;1;1;6;1;0;36;4;5;1270;9488;1;4;;1;1;5;5;1;5;5;1;1;182.7542;5135   3;;0;0;;;;;;;
2;1260;0037;02;1;1;1;1;029;1;1;1;4;1;0;51;4;5;1070;10272;1;2;;1;1;5;5;1;5;5;1;1;182.7542;3133   3;;0;0;;;;;;;
2;1260;0037;03;1;1;1;3;003;;;;;;;;;;;0;;;;;;;;;;;;;115.8346;;;0;0;;;;;;;
2;1260;0060;01;2;1;1;1;092;1;1;1;3;7;0;48;4;;;0;;;;;2;5;5;5;2;5;2;;89.12895;4   1;02;0;0;;;;;;;
2;1260;0091;01;4;1;1;1;076;1;2;1;2;7;0;47;4;;;0;;;;;2;5;5;2;2;3;2;;73.80375;5   1;03;1;0;;;;;;;
2;1260;0091;02;4;1;2;2;070;1;2;1;2;7;0;47;4;;;0;;;;;1;5;5;2;2;3;1;;73.80375;4   3;;0;0;;;;;;;
2;1260;0047;01;1;1;1;1;044;1;1;1;1;1;0;41;4;5;1120;5737;1;4;;1;1;2;5;1;5;2;1;5;107.3554;51252553;;0;0;;;;;;;
2;1260;0047;02;1;1;2;2;036;1;1;1;5;1;0;46;4;5;1490;4114;1;3;;1;1;5;5;1;4;5;1;1;176.8965;5125   3;;0;0;;;;;;;
2;1260;0047;03;1;1;2;3;020;1;1;3;4;1;0;41;2;5;1260;518;4;;3;1;1;5;5;2;2;1;1;1;99.96927;51351513;;0;0;;;;;;;
2;1260;0047;04;1;1;1;3;010;2;2;2;0;5;0;83;4;5;1260;518;;;;;1;1;5;5;2;5;1;;91.97110;5   3;;0;0;;;;;;;
2;1260;0050;01;2;1;1;1;078;1;2;1;1;7;0;36;4;;;0;;;;;1;5;5;2;2;5;1;;73.80375;5   1;;0;0;;;;;;;
2;1260;0050;02;2;1;2;2;076;2;2;1;1;8;0;82;4;;;0;;;;;2;5;5;1;4;4;1;;73.80375;5   3;;0;0;;;;;;;
2;1260;0066;01;3;1;1;1;067;1;1;1;4;7;0;51;4;;;0;;;;;1;3;5;1;1;3;1;;73.80375;4   3;;0;0;;;;;;;
2;1260;0066;02;3;1;2;2;067;1;1;1;3;7;0;51;4;;;0;;;;;1;3;5;1;1;3;1;;73.80375;4   3;;0;0;;;;;;;
2;1260;0073;01;2;1;1;1;062;1;1;1;5;7;1;36;3;;;0;;;;;1;5;5;1;5;2;2;;112.9000;42223;01;1;0;;;;;;;
2;1260;0073;02;2;1;2;2;058;1;1;1;5;2;0;41;4;5;1530;7722;1;3;;1;1;5;5;1;2;5;1;6;112.9000;5134   3;;0;0;;;;;;;
2;1260;0077;01;5;1;2;2;062;1;2;1;2;1;0;56;4;5;1260;518;3;;1;4;1;5;5;2;2;4;1;1;112.9000;5135   3;;0;0;;;;;;;
2;1260;0077;02;5;1;1;1;046;2;1;1;3;1;0;56;4;5;1550;3026;1;4;;1;1;5;5;1;5;4;1;1;86.67072;6135   3;;0;0;;;;;;;
2;1260;0093;01;3;1;1;1;065;1;1;1;2;7;0;61;3;;;0;;;;;1;5;5;1;4;4;1;;73.80375;4   3;;0;0;;;;;;;
2;1260;0093;02;3;1;2;2;063;1;1;1;2;7;0;36;4;;;0;;;;;1;5;5;1;2;4;1;;112.9000;4   2;;0;0;;;;;;;
2;1260;0100;01;1;1;2;1;028;1;1;2;3;2;0;56;4;5;1260;518;4;;3;1;1;5;5;5;2;1;1;6;182.7542;51355513;;0;0;;;;;;;
2;1260;0100;02;1;1;1;3;007;2;2;2;0;5;0;83;4;5;1260;518;;;;;1;2;5;5;2;2;1;;95.01663;55523;;0;0;;;;;;;
2;1260;0100;03;1;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;115.8346;;;0;0;;;;;;;
2;1270;0012;01;3;1;1;1;037;1;1;1;4;1;0;54;2;5;1560;9034;1;3;;1;1;5;5;1;2;2;1;1;95.24969;51242223;;0;0;;;;;;;
2;1270;0012;02;3;1;2;2;034;1;1;1;6;1;0;54;2;5;1560;9034;4;;2;1;1;5;5;2;1;1;1;1;95.24969;52241113;;0;0;;;;;;;
2;1270;0012;03;3;1;1;3;008;2;1;2;0;5;0;83;4;5;1270;245;;;;;1;5;5;5;1;4;2;;118.5584;4   3;01;0;0;;;;;;;
2;1270;0012;04;3;1;1;3;005;2;2;2;0;5;0;83;4;5;1270;245;;;;;1;5;5;5;1;4;2;;118.5584;4   3;01;0;0;;;;;;;
2;1270;0033;01;5;1;2;1;052;1;1;1;4;1;0;51;4;5;1028;2250;1;3;;1;1;5;5;1;5;5;1;1;136.7991;5235   3;;0;0;;;;;;;
2;1270;0053;01;1;1;2;2;041;1;1;1;6;2;2;31;4;5;1290;3464;1;3;;1;1;5;5;1;5;5;1;1;76.01510;4335   3;;0;0;;;;;;;
2;1270;0053;02;1;1;1;1;037;1;1;1;6;1;0;41;4;5;1300;4326;1;4;;1;1;4;5;1;2;2;1;1;95.24969;51452553;;0;0;;;;;;;
2;1270;0053;03;1;1;1;3;015;1;1;2;0;5;0;85;4;5;1093;742;;;;;1;2;5;5;1;2;1;;96.57126;52523;;0;0;;;;;;;
2;1270;0053;04;1;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;79.03980;;;0;0;;;;;;;
2;1270;0063;01;1;2;1;1;051;1;1;1;6;1;0;32;4;5;9991;0;;;;;;;;;;;2;;76.01510;51;;0;0;;;;;;;
2;1270;0063;02;1;1;2;2;049;1;1;1;6;1;0;32;4;5;1470;12002;1;4;;1;1;5;5;1;3;3;1;1;76.01510;5135   3;;0;0;;;;;;;
2;1270;0063;03;1;1;1;3;017;1;1;2;0;5;0;85;3;5;1053;3222;;;;;1;5;5;5;3;1;1;;96.57126;54513;;0;0;;;;;;;
2;1270;0063;04;1;1;1;3;015;1;2;2;0;5;0;85;3;5;1053;3222;;;;;1;5;5;5;3;1;1;;96.57126;54513;;0;0;;;;;;;
2;1270;0067;01;3;1;1;1;046;1;1;2;6;1;2;32;2;4;1010;3241;4;;3;1;1;5;5;5;2;1;1;1;136.7991;52431313;;1;0;;;;;;;
2;1270;0075;01;1;1;2;1;060;1;1;1;5;1;0;46;4;5;1020;2254;1;3;;2;1;5;5;1;4;4;1;1;271.5019;5234   3;;0;0;;;;;;;
2;1270;0077;01;3;1;2;1;061;1;1;1;6;9;0;41;4;;;0;;;;;1;4;5;2;2;3;1;;271.5019;4   3;;0;0;;;;;;;
2;1270;0086;01;3;1;2;2;034;1;1;1;6;8;0;36;4;;;0;;;;;1;2;5;1;2;3;1;;76.85153;4   3;;1;0;;;;;;;
2;1270;0086;02;3;1;1;1;033;1;1;1;0;3;0;41;4;2;;0;;;;;1;2;1;1;4;3;1;;76.85153;4   3;;1;0;;;;;;;
2;1270;0086;03;3;1;1;3;009;2;2;2;0;5;0;83;4;5;1270;245;;;;;1;2;5;5;1;3;1;;95.65801;5   3;;0;0;;;;;;;
2;1270;0086;04;3;1;2;3;007;2;2;2;0;5;0;83;4;5;1270;245;;;;;1;2;5;5;1;3;1;;95.65801;5   3;;0;0;;;;;;;
2;1270;0086;05;3;1;2;3;004;;;;;;;;;;;0;;;;;;;;;;;;;63.77270;;;0;0;;;;;;;
2;1270;0086;06;3;1;1;3;001;;;;;;;;;;;0;;;;;;;;;;;;;63.77270;;;0;0;;;;;;;
2;1270;0119;01;2;1;1;1;023;1;1;2;0;4;0;88;4;5;1093;1252;4;;1;4;1;1;5;5;2;4;1;;134.9024;35   3;;0;0;;;;;;;
2;1270;0102;01;4;1;2;1;056;1;2;1;3;1;0;47;2;5;1188;4114;4;;1;1;1;4;5;4;3;1;1;1;271.5019;51351313;;1;0;;;;;;;
2;1270;0011;01;3;1;2;2;028;1;1;2;3;8;0;66;4;;;0;;;;;1;5;5;5;5;1;1;;95.24969;54513;;1;0;;;;;;;
2;1270;0011;02;3;1;1;1;027;1;1;2;3;6;0;66;4;;;0;;;;;1;5;5;5;5;3;1;;95.24969;5   3;;0;0;;;;;;;
2;1270;0011;03;3;1;2;6;008;2;2;2;0;5;0;83;4;5;1270;1150;;;;;1;5;5;5;1;1;1;;118.5584;54513;;0;0;;;;;;;
2;1270;0011;04;3;1;1;3;001;;;;;;;;;;;0;;;;;;;;;;;;;79.03980;;;0;0;;;;;;;
2;1270;0034;01;1;1;1;1;058;1;2;1;2;1;0;51;4;5;1028;2577;1;3;;4;1;5;5;1;5;5;1;6;188.8045;5145   3;;0;0;;;;;;;
2;1270;0034;02;1;1;2;2;057;1;2;2;2;2;0;56;4;1;;0;;;;;1;5;5;5;2;3;1;6;188.8045;41 5   3;;0;0;;;;;;;
2;1270;0038;01;5;1;1;1;082;2;2;1;6;7;0;31;4;;;0;;;;;4;5;5;3;2;5;2;;75.25507;5   3;02;0;0;;;;;;;
2;1270;0038;02;5;1;2;2;069;1;1;1;6;7;0;41;4;;;0;;;;;2;5;5;1;3;4;1;;91.84004;5   3;;0;0;;;;;;;
2;1270;0056;01;2;1;1;1;036;1;1;1;2;6;0;61;4;;;0;;;;;1;5;5;1;5;5;1;;95.24969;5   3;;0;0;;;;;;;
2;1270;0056;02;2;1;2;2;025;1;1;2;3;8;0;66;4;;;0;;;;;1;5;5;5;1;5;1;;95.24969;5   2;;0;0;;;;;;;
2;1270;0056;03;2;1;2;3;004;;;;;;;;;;;0;;;;;;;;;;;;;79.03980;;;0;0;;;;;;;
2;1270;0056;04;2;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;79.03980;;;0;0;;;;;;;
2;1270;0058;01;2;1;2;1;054;1;2;2;9;8;0;66;4;;;0;;;;;1;5;5;5;4;2;1;;136.7991;52523;;1;0;;;;;;;
2;1270;0094;01;2;1;2;2;054;1;1;2;2;8;0;54;4;;;0;;;;;4;5;5;5;2;5;2;;81.81538;5   1;02;0;0;;;;;;;
2;1270;0094;02;2;1;1;1;050;1;1;1;5;1;0;36;4;5;1318;4444;1;4;;1;4;5;5;1;5;5;1;1;81.81538;5135   3;;0;0;;;;;;;
2;1270;0094;03;2;1;2;3;024;1;1;2;0;4;0;88;4;5;9620;41125;4;;3;2;3;5;5;5;1;4;1;;80.68101;35   3;;0;0;;;;;;;
2;1270;0001;01;3;1;1;1;086;1;2;1;1;7;0;61;4;;;0;;;;;4;5;5;3;4;5;2;;75.25507;5   2;15;1;0;;;;;;;
2;1270;0001;02;3;1;2;2;076;1;2;2;2;7;0;54;4;;;0;;;;;2;5;5;5;3;2;1;;91.84004;34523;;0;0;;;;;;;
2;1270;0055;01;1;1;2;2;067;1;2;1;2;7;0;55;4;;;0;;;;;3;5;5;2;4;5;1;;78.98491;5   3;;0;0;;;;;;;
2;1270;0055;02;1;1;1;1;065;1;2;2;2;7;0;51;4;;;0;;;;;1;5;5;5;2;5;2;;78.98491;5   1;01;0;0;;;;;;;
2;1270;0055;03;1;1;1;3;039;1;1;1;2;1;0;66;4;5;8888;0;;;;;4;5;5;1;4;5;1;1;102.5176;51 4   3;;0;0;;;;;;;
2;1270;0074;01;1;1;1;1;054;1;1;1;3;1;0;51;4;5;1120;3122;1;4;;5;1;5;3;1;5;4;1;1;76.01510;5224   3;;0;0;;;;;;;
2;1270;0074;02;1;1;2;2;054;1;1;1;4;2;0;51;2;5;1018;4343;3;;2;1;1;5;3;2;5;1;1;1;76.01510;43331513;;1;0;;;;;;;
2;1270;0074;03;1;1;1;3;025;1;1;1;4;2;0;41;4;5;8888;0;;;;;1;4;5;1;3;4;1;1;95.24969;43 4   3;;1;0;;;;;;;
2;1270;0074;04;1;1;2;6;022;1;1;1;0;4;1;87;4;5;1270;1099;1;2;;5;1;5;5;1;3;4;1;;74.96115;34   3;;0;0;;;;;;;
2;1270;0091;01;5;1;2;2;042;1;1;1;6;2;0;41;4;5;9590;6832;1;4;;5;2;5;5;1;5;5;1;1;61.33225;3135   3;;1;0;;;;;;;
2;1270;0091;02;5;1;1;1;039;1;1;1;3;1;0;51;4;5;1240;5140;1;4;;1;1;5;5;1;5;5;1;1;76.85153;3135   3;;0;0;;;;;;;
2;1270;0091;03;5;1;2;3;014;1;1;2;0;5;0;84;1;5;1310;2595;;;;;1;5;5;5;1;1;1;;77.91783;55513;;0;0;;;;;;;
2;1270;0091;04;5;1;2;3;009;2;2;2;0;5;0;83;4;5;1270;319;;;;;1;5;5;5;2;5;1;;95.65801;5   3;;0;0;;;;;;;
2;1270;0091;05;5;1;2;3;002;;;;;;;;;;;0;;;;;;;;;;;;;63.77270;;;0;0;;;;;;;
2;1270;0105;01;2;1;1;1;025;1;1;1;6;1;0;47;4;5;1230;6019;1;4;;1;2;4;5;1;4;4;1;1;119.2028;5135   3;;0;0;;;;;;;
2;1270;0105;02;2;1;2;2;024;1;1;1;6;1;0;46;2;5;8888;0;;;;;1;3;5;5;2;1;1;1;93.81219;51 51513;;0;0;;;;;;;
2;1270;0059;01;5;1;1;1;045;1;1;1;6;1;0;47;4;4;9622;14609;1;4;;1;3;5;5;1;3;4;1;6;81.81538;5334   3;;1;0;;;;;;;
2;1270;0059;02;5;1;2;2;043;1;1;1;6;2;0;41;4;5;1020;4012;1;3;;1;3;5;5;1;3;5;1;6;81.81538;4134   3;;1;0;;;;;;;
2;1270;0059;03;5;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;85.07087;;;0;0;;;;;;;
2;1270;0062;01;2;1;2;1;085;1;2;1;2;7;0;54;4;;;0;;;;;4;5;5;5;4;5;2;;108.2172;5   1;14;0;0;;;;;;;
2;1270;0090;01;5;1;2;2;031;1;1;1;6;2;0;31;4;5;9593;27093;1;4;;1;2;5;5;1;2;4;1;1;102.5176;5335   3;;1;0;;;;;;;
2;1270;0090;02;5;1;1;1;030;1;1;1;6;1;0;32;4;5;1432;17976;1;4;;1;2;3;5;1;4;4;1;5;102.5176;5135   3;;1;0;;;;;;;
2;1270;0090;03;5;1;1;3;003;;;;;;;;;;;0;;;;;;;;;;;;;85.07087;;;0;0;;;;;;;
2;1270;0095;01;1;1;1;1;078;2;2;1;2;7;0;61;4;;;0;;;;;5;5;5;5;2;5;2;;78.98491;5   1;03;0;0;;;;;;;
2;1270;0095;02;1;1;1;3;045;1;1;2;3;6;0;61;4;;;0;;;;;2;3;5;5;2;5;2;;81.81538;5   3;02;1;0;;;;;;;
2;1270;0095;03;1;1;1;3;035;1;1;1;3;6;0;55;3;;;0;;;;;1;5;5;1;2;1;1;;102.5176;41512;;1;0;;;;;;;
2;1270;0014;01;2;1;1;1;047;1;2;2;2;6;0;21;3;;;0;;;;;1;1;5;5;4;2;1;;136.7991;53523;;1;0;;;;;;;
2;1270;0025;01;5;1;2;2;024;1;1;1;4;1;0;51;4;5;1310;6527;1;4;;5;1;5;5;1;4;4;1;1;80.68101;5145   3;;0;0;;;;;;;
2;1270;0025;02;5;1;1;1;022;1;1;2;3;6;0;55;4;;;0;;;;;2;4;5;5;2;3;2;;80.68101;5   3;03;0;0;;;;;;;
2;1270;0025;03;5;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;85.07087;;;0;0;;;;;;;
2;1270;0029;01;4;2;1;1;053;1;1;1;2;1;0;61;4;5;8888;0;;;;;;;;;;;2;;81.81538;51;;0;0;;;;;;;
2;1270;0029;02;4;1;2;2;053;1;1;1;2;8;0;66;4;;;0;;;;;4;5;5;2;4;2;2;;81.81538;52523;04;0;0;;;;;;;
2;1270;0029;03;4;1;2;3;023;1;1;1;0;4;0;88;3;5;1253;3592;4;;1;1;1;5;5;5;2;1;2;;80.68101;451513;01;0;0;;;;;;;
2;1270;0035;01;4;1;1;1;035;1;1;1;6;1;0;47;4;5;1100;2819;1;3;;1;1;5;5;1;4;5;1;1;119.2028;5145   3;;0;0;;;;;;;
2;1270;0035;02;4;1;2;2;031;1;1;1;6;6;0;47;4;;;0;;;;;1;5;5;5;2;2;1;;119.2028;54523;;0;0;;;;;;;
2;1270;0057;01;5;1;1;1;043;1;1;1;5;1;0;32;4;5;1050;4939;3;;1;1;1;1;5;1;5;4;1;6;76.01510;5145   3;;1;0;;;;;;;
2;1270;0057;02;5;1;2;2;042;1;1;1;6;2;0;46;4;5;9628;21106;1;3;;5;1;5;5;1;4;3;1;1;76.01510;4133   3;;0;0;;;;;;;
2;1270;0057;03;5;1;1;3;013;1;1;2;0;5;0;84;1;5;1310;2029;;;;;1;4;5;5;2;1;1;;96.57126;55513;;0;0;;;;;;;
2;1270;0057;04;5;1;2;3;011;1;1;2;0;5;0;84;4;5;1270;197;;;;;1;5;5;5;2;5;1;;96.57126;5   3;;0;0;;;;;;;
2;1270;0069;01;2;1;2;1;045;1;1;1;4;1;0;54;4;5;1281;1646;1;4;;5;1;5;5;1;5;5;1;6;136.7991;5145   3;;0;0;;;;;;;
2;1270;0018;01;3;1;2;1;053;1;1;1;6;1;2;36;4;5;1220;4911;1;2;;1;1;5;5;1;5;4;1;1;95.13118;5345   3;;1;0;;;;;;;
2;1270;0018;02;3;1;1;3;018;1;1;2;0;4;0;86;3;5;1093;2596;4;;1;1;1;5;5;5;2;1;1;;93.81219;452513;;0;0;;;;;;;
2;1270;0037;01;2;1;1;1;050;1;1;1;2;1;0;51;4;5;1541;13013;1;3;;1;3;5;5;1;5;5;1;5;81.81538;3145   3;;0;0;;;;;;;
2;1270;0037;02;2;1;2;2;046;1;1;2;2;1;0;41;4;5;1270;957;4;;1;5;1;1;5;5;2;5;1;1;81.81538;5135   3;;0;0;;;;;;;
2;1270;0037;03;2;1;2;3;017;1;1;2;0;5;0;85;3;5;1093;2596;;;;;1;5;5;5;2;1;1;;103.9400;52513;;0;0;;;;;;;
2;1270;0039;01;2;1;1;1;042;1;1;1;5;1;0;23;4;5;1318;3714;1;3;;4;2;5;4;1;4;5;1;1;81.81538;5325   3;;0;0;;;;;;;
2;1270;0039;02;2;1;2;2;035;1;1;1;4;1;0;56;4;1;;0;;;;;1;5;5;2;4;5;1;2;102.5176;51 5   3;;1;0;;;;;;;
2;1270;0039;03;2;1;1;3;005;2;2;2;0;5;0;83;4;5;1270;336;;;;;1;3;5;5;2;5;1;;127.6049;5   3;;0;0;;;;;;;
2;1270;0052;01;2;1;1;1;070;1;1;1;2;7;0;61;4;;;0;;;;;4;5;5;2;5;4;2;;91.84004;5   3;03;0;0;;;;;;;
2;1270;0052;02;2;1;2;2;069;2;2;1;2;7;0;54;4;;;0;;;;;4;5;5;3;2;4;2;;91.84004;5   3;04;0;0;;;;;;;
2;1270;0068;01;1;1;2;2;074;1;1;2;7;8;0;82;4;;;0;;;;;3;5;5;5;2;5;2;;91.84004;5   3;01;0;0;;;;;;;
2;1270;0068;02;1;1;1;1;074;2;2;1;4;7;0;32;4;;;0;;;;;3;5;5;1;5;5;1;;91.84004;5   3;;0;0;;;;;;;
