MP2,ECH,ANNE,M5,M14,M20,M21,COEM,ML2B,ML24,menage_id_constr,household_id
1470,0063,20160322,0,0,0,,67.57324,3.0,4,14700063,3718
1470,0512,20160123,1,0,0,,67.57324,,3,14700512,3719
1470,0605,20160311,1,0,0,,103.0022,,3,14700605,3720
1470,0016,20160130,1,0,1,0.0,103.0022,,3,14700016,3721
1470,0035,20160130,0,0,0,,67.57324,,3,14700035,3722
1470,0051,20160130,0,0,0,,103.0022,,3,14700051,3723
1470,0071,20160206,0,0,1,0.0,67.57324,1.0,4,14700071,3724
1470,0086,20160129,0,0,1,0.0,67.57324,1.0,3,14700086,3725
1470,0097,20160119,1,0,0,,67.57324,2.0,3,14700097,3726
1470,0100,20160114,1,0,0,,67.57324,1.0,3,14700100,3727
1470,0060,20160106,0,0,0,,67.57324,2.0,3,14700060,3728
1470,0075,20160108,2,0,0,,85.72904,,4,14700075,3729
1470,0020,20151212,1,0,0,,60.80875,3.0,3,14700020,3730
1470,0024,20160119,1,0,0,,67.70402,2.0,3,14700024,3731
1470,0038,20160105,0,0,0,,67.57324,2.0,3,14700038,3732
1470,0043,20160322,1,0,0,,67.70402,2.0,4,14700043,3733
1470,0047,20160106,0,0,0,,85.72904,3.0,4,14700047,3734
1470,0099,20160311,1,0,1,0.0,67.70402,1.0,3,14700099,3735
1470,0127,20160317,0,0,1,0.0,60.80875,2.0,4,14700127,3736
1470,0018,20151208,1,0,0,,60.80875,2.0,3,14700018,3737
1470,0030,20151212,1,0,0,,60.80875,1.0,3,14700030,3738
1470,0034,20160120,2,0,0,,60.80875,1.0,3,14700034,3739
1470,0061,20160114,1,0,5,0.0,85.72904,1.0,3,14700061,3740
1470,0072,20160115,1,0,0,,67.70402,,3,14700072,3741
1470,0082,20160322,1,0,0,,67.57324,3.0,3,14700082,3742
1470,0102,20160226,0,0,0,,67.57324,2.0,3,14700102,3743
1470,0126,20160319,0,0,0,,67.57324,2.0,4,14700126,3744
1470,0003,20160128,1,0,0,,67.57324,2.0,3,14700003,3745
1470,0041,20160305,0,0,0,,67.57324,2.0,3,14700041,3746
1470,0069,20160322,1,0,1,0.0,85.72904,2.0,1,14700069,3747
1470,0119,20160330,0,0,0,,67.57324,2.0,4,14700119,3748
1470,0125,20160317,0,0,1,0.0,67.57324,3.0,4,14700125,3749
1470,0006,20151201,1,0,2,0.0,67.70402,2.0,2,14700006,3750
1470,0008,20160322,0,0,0,,67.57324,2.0,4,14700008,3751
1470,0014,20160114,0,0,0,,67.57324,2.0,3,14700014,3752
1470,0022,20160121,1,0,0,,67.57324,2.0,3,14700022,3753
1470,0023,20160322,0,0,0,,67.70402,3.0,4,14700023,3754
1470,0026,20160128,0,0,0,,67.57324,2.0,4,14700026,3755
1470,0046,20160107,0,0,1,1.0,139.9166,1.0,3,14700046,3756
1470,0048,20151216,0,0,0,,139.9166,2.0,3,14700048,3757
1470,0053,20151218,0,0,0,,67.70402,1.0,3,14700053,3758
1470,0056,20151216,0,0,0,,67.57324,1.0,3,14700056,3759
1470,0080,20160120,0,0,0,,67.57324,1.0,4,14700080,3760
1470,0095,20160119,1,0,0,,67.57324,2.0,3,14700095,3761
1470,0107,20160322,0,0,1,0.0,67.70402,2.0,4,14700107,3762
1470,0111,20160308,0,0,0,,67.70402,1.0,3,14700111,3763
1470,0129,20160317,1,0,0,,67.57324,2.0,4,14700129,3764
1470,0131,20160330,0,0,0,,67.70402,2.0,3,14700131,3765
1470,0594,20160225,0,0,0,,67.57324,1.0,3,14700594,3766
1470,0613,20160318,0,0,0,,67.70402,,3,14700613,3767
1470,0005,20160305,0,0,0,,67.70402,,3,14700005,3768
1470,0036,20151210,0,0,0,,67.57324,2.0,3,14700036,3769
1470,0052,20160122,0,0,0,,67.57324,1.0,3,14700052,3770
1470,0101,20160226,0,0,1,0.0,103.0022,2.0,3,14700101,3771
1470,0010,20160203,0,0,0,,67.70402,,3,14700010,3772
1470,0058,20160311,0,0,0,,67.57324,1.0,3,14700058,3773
1470,0059,20151216,1,1,1,0.0,67.57324,2.0,3,14700059,3774
1470,0009,20151204,2,0,0,,67.70402,,3,14700009,3775
1470,0013,20160205,0,0,0,,67.70402,,3,14700013,3776
1470,0015,20151204,1,0,0,,67.70402,2.0,3,14700015,3777
1470,0021,20160126,0,0,0,,139.9166,3.0,4,14700021,3778
1470,0028,20151212,0,0,0,,67.57324,1.0,3,14700028,3779
1470,0029,20151208,1,0,0,,60.80875,1.0,3,14700029,3780
1470,0039,20151215,0,0,0,,67.57324,2.0,3,14700039,3781
1470,0045,20151215,0,0,0,,139.9166,2.0,3,14700045,3782
1470,0062,20160126,0,0,0,,67.57324,,3,14700062,3783
1470,0066,20160107,1,0,0,,103.0022,2.0,3,14700066,3784
1470,0070,20160107,1,0,0,,103.0022,2.0,3,14700070,3785
1470,0077,20160107,1,0,0,,67.57324,2.0,4,14700077,3786
1470,0084,20160121,0,0,0,,67.57324,,3,14700084,3787
1470,0089,20160113,1,0,0,,67.57324,2.0,3,14700089,3788
1470,0098,20160112,1,0,0,,67.57324,2.0,3,14700098,3789
1470,0103,20160309,1,0,0,,67.57324,1.0,3,14700103,3790
1470,0109,20160323,0,0,0,,103.0022,2.0,4,14700109,3791
1470,0110,20160309,1,0,3,0.0,85.72904,1.0,3,14700110,3792
1470,0118,20160312,0,0,1,0.0,67.57324,2.0,3,14700118,3793
1470,0121,20160316,1,0,0,,67.57324,1.0,3,14700121,3794
1470,0132,20160323,0,0,0,,67.57324,2.0,4,14700132,3795
1470,0019,20151204,1,0,0,,67.70402,,3,14700019,3796
1470,0027,20151212,0,0,0,,139.9166,1.0,4,14700027,3797
1470,0050,20151216,0,0,0,,139.9166,2.0,2,14700050,3798
1470,0122,20160318,1,0,0,,67.57324,2.0,1,14700122,3799
1470,0002,20160116,2,0,3,0.0,60.80875,1.0,2,14700002,3800
1470,0044,20160126,0,0,0,,60.80875,1.0,3,14700044,3801
1470,0049,20160311,2,0,0,,67.70402,,3,14700049,3802
1470,0091,20160128,0,0,0,,67.57324,2.0,3,14700091,3803
1470,0094,20160126,2,0,4,0.0,85.72904,1.0,3,14700094,3804
1470,0128,20160317,0,0,0,,67.57324,3.0,4,14700128,3805
1470,0017,20160126,1,0,1,0.0,67.57324,,4,14700017,3806
1470,0068,20160128,1,0,0,,85.72904,1.0,3,14700068,3807
1470,0085,20160113,0,0,0,,67.70402,1.0,3,14700085,3808
1470,0115,20160302,0,0,0,,67.57324,1.0,3,14700115,3809
1480,0018,20160126,0,0,0,,80.82109,2.0,3,14800018,3810
1480,0015,20160119,1,0,0,,55.93636,2.0,3,14800015,3811
1480,0017,20151209,0,0,0,,100.1535,,3,14800017,3812
1480,0041,20160305,0,0,0,,100.1535,,3,14800041,3813
1480,0060,20160319,2,0,0,,55.93636,,3,14800060,3814
1480,0068,20160304,2,0,1,0.0,55.93636,,3,14800068,3815
1480,0086,20160318,1,0,0,,100.1535,,3,14800086,3816
1480,0002,20151203,0,0,3,0.0,92.65009,,3,14800002,3817
1480,0008,20151209,1,0,0,,55.93636,2.0,3,14800008,3818
1480,0011,20151204,1,0,1,0.0,55.93636,1.0,1,14800011,3819
1480,0029,20160116,0,0,0,,92.65009,1.0,3,14800029,3820
1480,0042,20160309,1,0,1,0.0,55.93636,1.0,3,14800042,3821
1480,0050,20160323,1,0,2,0.0,121.4084,2.0,1,14800050,3822
1480,0051,20160127,1,0,0,,92.65009,,3,14800051,3823
1480,0078,20160303,1,0,2,0.0,92.65009,1.0,3,14800078,3824
1480,0079,20160309,1,0,0,,80.82109,2.0,3,14800079,3825
1480,0092,20160319,1,0,3,0.0,92.65009,2.0,1,14800092,3826
1480,0014,20151217,1,0,1,0.0,55.93636,,3,14800014,3827
1480,0054,20160319,2,0,1,0.0,55.93636,1.0,3,14800054,3828
1480,0102,20160331,1,0,1,0.0,121.4084,2.0,3,14800102,3829
1480,0067,20160305,1,0,0,,121.4084,,2,14800067,3830
1480,0101,20160331,0,0,0,,100.1535,2.0,4,14800101,3831
1480,0004,20151203,1,0,0,,55.93636,,3,14800004,3832
1480,0005,20160116,0,0,0,,100.1535,,3,14800005,3833
1480,0038,20160224,1,0,3,0.0,121.4084,2.0,3,14800038,3834
1480,0039,20151218,0,0,0,,55.93636,,3,14800039,3835
1480,0046,20160123,1,0,0,,80.82109,1.0,3,14800046,3836
1480,0058,20160301,3,0,1,0.0,55.93636,,3,14800058,3837
1480,0083,20160318,0,0,2,0.0,121.4084,2.0,4,14800083,3838
1480,0090,20160318,1,0,0,,100.1535,,4,14800090,3839
1480,0095,20160318,0,0,0,,100.1535,2.0,4,14800095,3840
1480,0023,20151210,1,0,0,,55.93636,,3,14800023,3841
1480,0034,20160206,0,0,0,,80.82109,2.0,3,14800034,3842
1480,0036,20160323,1,0,1,0.0,100.1535,2.0,4,14800036,3843
1480,0045,20160206,0,0,0,,80.82109,2.0,3,14800045,3844
1480,0048,20160123,0,0,0,,80.82109,,3,14800048,3845
1480,0096,20160318,0,0,0,,80.82109,2.0,4,14800096,3846
1480,0047,20160123,0,0,0,,100.1535,,3,14800047,3847
1480,0044,20160107,1,0,1,0.0,121.4084,2.0,3,14800044,3848
1480,0069,20160302,1,0,0,,100.1535,,3,14800069,3849
1480,0085,20160301,1,0,1,0.0,92.65009,1.0,3,14800085,3850
1480,0091,20160323,0,0,0,,80.82109,3.0,4,14800091,3851
1480,0035,20160322,1,0,0,,100.1535,3.0,4,14800035,3852
1480,0056,20160127,1,0,4,0.0,92.65009,2.0,3,14800056,3853
1480,0074,20160316,3,0,2,0.0,92.65009,,3,14800074,3854
1480,0009,20160113,0,0,0,,80.82109,,3,14800009,3855
1480,0022,20151218,1,0,0,,100.1535,2.0,3,14800022,3856
1480,0030,20160123,0,0,0,,80.82109,2.0,3,14800030,3857
1480,0053,20160129,1,0,0,,92.65009,,3,14800053,3858
1480,0055,20160130,0,0,0,,80.82109,2.0,3,14800055,3859
1480,0062,20160301,0,0,0,,80.82109,1.0,3,14800062,3860
1480,0065,20160301,0,0,0,,80.82109,1.0,3,14800065,3861
1480,0088,20160323,1,0,0,,55.93636,2.0,3,14800088,3862
1480,0003,20160113,1,0,2,0.0,55.93636,2.0,3,14800003,3863
1480,0016,20151203,1,0,2,0.0,92.65009,,4,14800016,3864
1480,0020,20160119,1,0,3,0.0,55.93636,2.0,3,14800020,3865
1480,0028,20151204,2,0,0,,92.65009,1.0,4,14800028,3866
1480,0033,20151211,1,0,1,0.0,92.65009,,3,14800033,3867
1480,0059,20160305,3,0,0,,121.4084,,2,14800059,3868
1480,0093,20160317,0,0,0,,80.82109,,3,14800093,3869
1480,0098,20160323,1,0,2,0.0,80.82109,,3,14800098,3870
1480,0001,20160113,1,0,0,,55.93636,2.0,3,14800001,3871
1480,0007,20160112,0,0,0,,80.82109,,3,14800007,3872
1480,0019,20160119,1,0,0,,80.82109,,3,14800019,3873
1480,0021,20151208,2,0,2,0.0,55.93636,2.0,3,14800021,3874
1480,0026,20160305,0,0,0,,80.82109,,3,14800026,3875
1480,0027,20160123,0,0,0,,80.82109,,3,14800027,3876
1480,0032,20160119,1,0,0,,100.1535,,3,14800032,3877
1480,0040,20151217,2,0,2,0.0,92.65009,2.0,3,14800040,3878
1480,0043,20160205,0,0,0,,80.82109,,3,14800043,3879
1480,0057,20160130,0,0,0,,80.82109,2.0,3,14800057,3880
1490,0036,20160114,1,0,1,0.0,71.20983000000001,,2,14900036,3881
1490,0039,20160122,1,0,0,,71.20983000000001,3.0,3,14900039,3882
1490,0058,20160316,2,0,0,,140.2853,2.0,3,14900058,3883
1490,0060,20160128,1,0,0,,71.20983000000001,,3,14900060,3884
1490,0061,20151218,1,0,0,,71.20983000000001,2.0,3,14900061,3885
1490,0015,20160109,0,0,0,,71.20983000000001,2.0,3,14900015,3886
1490,0057,20160112,1,0,0,,71.20983000000001,2.0,2,14900057,3887
1490,0065,20160115,2,0,0,,102.4882,2.0,4,14900065,3888
1490,0019,20160105,0,0,0,,180.0289,2.0,3,14900019,3889
1490,0040,20160121,0,0,0,,180.0289,2.0,4,14900040,3890
1490,0045,20160202,1,0,1,0.0,128.1609,2.0,4,14900045,3891
1490,0087,20160301,1,0,1,0.0,140.2853,,3,14900087,3892
1490,0093,20160226,1,0,0,,180.0289,1.0,3,14900093,3893
1490,0111,20160324,2,0,4,0.0,102.4882,,3,14900111,3894
1490,0048,20151216,0,0,1,0.0,71.20983000000001,2.0,3,14900048,3895
1490,0050,20160116,0,0,0,,180.0289,3.0,4,14900050,3896
1490,0056,20160119,0,0,2,0.0,102.4882,2.0,3,14900056,3897
1490,0074,20160122,1,0,0,,71.20983000000001,,4,14900074,3898
1490,0114,20160324,1,0,1,0.0,71.20983000000001,2.0,3,14900114,3899
1490,0013,20151216,2,0,2,0.0,102.4882,1.0,1,14900013,3900
1490,0028,20160113,2,0,1,0.0,71.20983000000001,,4,14900028,3901
1490,0090,20160227,1,0,0,,180.0289,1.0,3,14900090,3902
1490,0092,20160226,2,0,1,0.0,140.2853,1.0,3,14900092,3903
1490,0110,20160330,2,0,2,0.0,71.20983000000001,,2,14900110,3904
1490,0007,20160113,0,0,0,,71.20983000000001,2.0,3,14900007,3905
1490,0044,20160107,1,0,1,0.0,140.2853,2.0,3,14900044,3906
1490,0049,20151209,0,0,0,,180.0289,2.0,3,14900049,3907
1490,0075,20160119,0,0,0,,71.20983000000001,2.0,3,14900075,3908
1490,0043,20151203,1,0,0,,180.0289,,4,14900043,3909
1490,0091,20160223,1,0,1,0.0,180.0289,,3,14900091,3910
1490,0008,20160109,1,0,2,0.0,71.20983000000001,,1,14900008,3911
1490,0030,20151219,1,0,2,0.0,128.1609,,4,14900030,3912
1490,0086,20160224,0,0,1,0.0,180.0289,,3,14900086,3913
1490,0102,20160318,1,0,1,0.0,102.4882,1.0,3,14900102,3914
1490,0032,20151208,1,0,0,,140.2853,,1,14900032,3915
1490,0071,20160120,1,0,0,,71.20983000000001,2.0,2,14900071,3916
1490,0077,20160120,2,0,1,0.0,71.20983000000001,2.0,3,14900077,3917
1490,0088,20160226,2,0,1,0.0,128.1609,2.0,2,14900088,3918
1490,0094,20160312,2,0,0,,71.20983000000001,,4,14900094,3919
1490,0004,20160202,0,0,0,,180.0289,2.0,3,14900004,3920
1490,0021,20151208,2,0,2,0.0,102.4882,,3,14900021,3921
1490,0037,20160119,0,0,0,,140.2853,1.0,4,14900037,3922
1490,0054,20151210,1,0,1,0.0,102.4882,2.0,3,14900054,3923
1490,0104,20160324,2,0,1,0.0,128.1609,1.0,3,14900104,3924
1490,0041,20160113,1,0,0,,102.4882,2.0,2,14900041,3925
1490,0017,20160109,2,0,2,0.0,71.20983000000001,1.0,3,14900017,3926
1490,0018,20160121,3,0,0,,102.4882,,3,14900018,3927
1490,0046,20160309,0,0,0,,140.2853,2.0,3,14900046,3928
1490,0063,20160113,2,0,1,0.0,102.4882,1.0,4,14900063,3929
1490,0067,20160115,1,0,0,,71.20983000000001,,2,14900067,3930
1490,0079,20160324,0,0,0,,180.0289,2.0,3,14900079,3931
1490,0024,20160128,0,0,2,0.0,128.1609,2.0,3,14900024,3932
1490,0026,20160107,0,0,0,,71.20983000000001,2.0,3,14900026,3933
1490,0064,20160130,1,0,1,0.0,71.20983000000001,,4,14900064,3934
1490,0035,20160112,0,0,0,,140.2853,2.0,3,14900035,3935
1490,0025,20160107,0,0,0,,71.20983000000001,,3,14900025,3936
1490,0029,20151218,1,0,1,0.0,128.1609,2.0,4,14900029,3937
1490,0051,20160115,1,0,0,,71.20983000000001,2.0,4,14900051,3938
1490,0080,20160322,1,0,2,0.0,71.20983000000001,2.0,3,14900080,3939
1490,0081,20160322,1,0,1,0.0,71.20983000000001,2.0,3,14900081,3940
1490,0095,20160302,1,0,3,0.0,128.1609,1.0,3,14900095,3941
1490,0096,20160302,1,0,1,0.0,71.20983000000001,,3,14900096,3942
1490,0097,20160303,1,0,3,0.0,140.2853,1.0,3,14900097,3943
1490,0016,20151212,1,0,0,,128.1609,,3,14900016,3944
1490,0022,20160206,1,0,0,,128.1609,3.0,4,14900022,3945
1490,0023,20160105,1,0,1,0.0,102.4882,,3,14900023,3946
1490,0052,20151210,0,0,1,0.0,180.0289,2.0,3,14900052,3947
1490,0083,20160225,0,0,1,0.0,180.0289,,3,14900083,3948
1490,0089,20160305,1,0,0,,180.0289,2.0,3,14900089,3949
1490,0109,20160319,1,0,0,,71.20983000000001,,3,14900109,3950
1500,0036,20151208,2,0,2,0.0,78.23702,2.0,3,15000036,3951
1500,0066,20160119,1,0,1,0.0,120.7732,1.0,3,15000066,3952
1500,0087,20160223,2,0,0,,78.23702,2.0,2,15000087,3953
1500,0040,20160109,1,0,2,1.0,78.23702,2.0,3,15000040,3954
1500,0077,20160309,0,0,0,,78.23702,1.0,3,15000077,3955
1500,0002,20160316,1,0,0,,78.23702,1.0,3,15000002,3956
1500,0028,20160106,0,0,0,,170.3455,1.0,3,15000028,3957
1500,0032,20151211,0,0,2,0.0,170.3455,1.0,3,15000032,3958
1500,0056,20151217,2,0,0,,78.23702,2.0,3,15000056,3959
1500,0071,20160114,0,0,0,,78.23702,2.0,3,15000071,3960
1500,0078,20160323,0,0,0,,170.3455,1.0,3,15000078,3961
1500,0119,20160325,0,0,1,0.0,170.3455,3.0,3,15000119,3962
1500,0005,20151205,1,0,1,0.0,78.23702,1.0,3,15000005,3963
1500,0008,20160203,2,0,3,0.0,190.2685,,3,15000008,3964
1500,0057,20160106,1,0,0,,78.23702,2.0,3,15000057,3965
1500,0113,20160326,2,0,3,0.0,120.7732,1.0,3,15000113,3966
1500,0018,20160109,1,0,1,0.0,93.0419,2.0,3,15000018,3967
1500,0021,20151205,0,0,0,,170.3455,2.0,3,15000021,3968
1500,0045,20151216,1,0,0,,170.3455,2.0,3,15000045,3969
1500,0046,20151216,0,0,0,,170.3455,2.0,3,15000046,3970
1500,0006,20151210,1,0,0,,93.0419,1.0,4,15000006,3971
1500,0014,20160113,2,0,4,0.0,93.0419,1.0,3,15000014,3972
1500,0044,20151215,1,0,5,0.0,78.23702,,3,15000044,3973
1500,0054,20151215,2,0,3,0.0,78.23702,2.0,1,15000054,3974
1500,0099,20160322,0,0,0,,170.3455,,3,15000099,3975
1500,0106,20160325,2,0,0,,78.23702,,1,15000106,3976
1500,0011,20160106,1,0,0,,170.3455,,3,15000011,3977
1500,0012,20151204,1,0,0,,170.3455,,3,15000012,3978
1500,0015,20160226,0,0,0,,139.9166,1.0,3,15000015,3979
1500,0035,20151218,0,0,0,,139.9166,2.0,3,15000035,3980
1500,0048,20160109,1,0,3,0.0,93.0419,2.0,3,15000048,3981
1500,0059,20151217,1,0,1,0.0,120.7732,2.0,3,15000059,3982
1500,0065,20160119,2,0,4,0.0,190.2685,,3,15000065,3983
1500,0070,20160113,0,0,0,,120.7732,1.0,3,15000070,3984
1500,0075,20160123,0,1,1,0.0,78.23702,1.0,3,15000075,3985
1500,0079,20160304,1,0,1,0.0,78.23702,,3,15000079,3986
1500,0080,20160322,1,0,1,0.0,170.3455,2.0,3,15000080,3987
1500,0081,20160304,0,0,1,0.0,139.9166,1.0,3,15000081,3988
1500,0089,20160304,2,0,3,0.0,190.2685,2.0,3,15000089,3989
1500,0091,20160325,1,0,0,,139.9166,1.0,3,15000091,3990
1500,0092,20160317,2,0,4,0.0,93.0419,1.0,2,15000092,3991
1500,0107,20160325,1,0,1,0.0,120.7732,2.0,3,15000107,3992
1500,0116,20160325,2,0,1,0.0,93.0419,2.0,3,15000116,3993
1500,0022,20160113,1,0,0,,170.3455,2.0,4,15000022,3994
1500,0027,20151216,0,0,0,,78.23702,1.0,3,15000027,3995
1500,0049,20151219,1,0,0,,170.3455,,3,15000049,3996
1500,0055,20160128,2,0,2,0.0,78.23702,,3,15000055,3997
1500,0058,20151218,1,0,1,0.0,170.3455,,3,15000058,3998
1500,0062,20160204,1,0,1,0.0,78.23702,2.0,3,15000062,3999
1500,0067,20160113,0,0,0,,78.23702,,3,15000067,4000
1500,0068,20160205,2,0,2,0.0,190.2685,,3,15000068,4001
1500,0120,20160325,2,0,0,,120.7732,,1,15000120,4002
1500,0562,20160121,1,0,0,,78.23702,,3,15000562,4003
1500,0026,20160226,2,0,1,0.0,78.23702,1.0,3,15000026,4004
1500,0029,20160204,1,0,0,,93.0419,2.0,3,15000029,4005
1500,0110,20160330,1,0,0,,78.23702,2.0,3,15000110,4006
1500,0024,20151216,0,1,0,,190.2685,2.0,3,15000024,4007
1500,0038,20151212,0,1,3,0.0,93.0419,,3,15000038,4008
1500,0060,20160128,0,0,0,,170.3455,,3,15000060,4009
1500,0063,20160120,1,0,0,,190.2685,1.0,3,15000063,4010
1500,0112,20160326,0,0,1,0.0,78.23702,2.0,3,15000112,4011
1500,0003,20151212,1,0,0,,78.23702,,2,15000003,4012
1500,0094,20160226,0,0,1,0.0,78.23702,2.0,3,15000094,4013
1500,0004,20160128,1,0,0,,120.7732,,3,15000004,4014
1500,0009,20151201,3,0,0,,120.7732,2.0,3,15000009,4015
1500,0039,20151212,1,0,1,0.0,120.7732,2.0,3,15000039,4016
1500,0064,20160116,1,0,0,,93.0419,1.0,3,15000064,4017
1500,0074,20160119,1,0,0,,78.23702,,3,15000074,4018
1500,0076,20160301,0,0,0,,78.23702,2.0,3,15000076,4019
1500,0010,20160107,0,0,0,,78.23702,3.0,4,15000010,4020
1500,0041,20151218,1,0,2,0.0,120.7732,2.0,4,15000041,4021
1500,0051,20160119,1,0,0,,170.3455,1.0,3,15000051,4022
1500,0093,20160322,2,0,4,0.0,93.0419,1.0,4,15000093,4023
1500,0101,20160316,1,0,0,,78.23702,,3,15000101,4024
1500,0105,20160303,1,0,0,,78.23702,1.0,3,15000105,4025
1510,0003,20151209,1,0,1,0.0,89.29409,,4,15100003,4026
1510,0050,20160129,2,0,2,0.0,89.29409,,3,15100050,4027
1510,0011,20160317,1,0,3,0.0,138.2769,1.0,3,15100011,4028
1510,0019,20151201,0,0,0,,82.87961,,3,15100019,4029
1510,0023,20160121,1,0,0,,86.55263000000001,2.0,3,15100023,4030
1510,0071,20160315,1,0,0,,86.55263000000001,,3,15100071,4031
1510,0078,20160130,1,0,0,,86.55263000000001,2.0,3,15100078,4032
1510,0096,20160119,1,0,1,0.0,138.2769,2.0,3,15100096,4033
1510,0116,20160324,0,0,0,,86.55263000000001,2.0,3,15100116,4034
1510,0027,20160129,0,0,0,,139.634,,3,15100027,4035
1510,0009,20160203,2,0,0,,138.2769,2.0,3,15100009,4036
1510,0055,20160303,0,0,0,,139.9166,1.0,3,15100055,4037
1510,0059,20160303,1,0,0,,139.9166,2.0,3,15100059,4038
1510,0060,20160203,2,0,0,,86.55263000000001,2.0,3,15100060,4039
1510,0062,20160126,1,0,1,0.0,82.87961,1.0,3,15100062,4040
1510,0068,20160315,2,0,5,0.0,138.2769,,1,15100068,4041
1510,0076,20160116,1,0,0,,89.29409,1.0,3,15100076,4042
1510,0083,20160114,1,0,1,0.0,82.87961,,2,15100083,4043
1510,0084,20160126,1,0,0,,82.87961,,3,15100084,4044
1510,0086,20160123,1,0,3,0.0,139.634,,3,15100086,4045
1510,0094,20160119,1,0,0,,82.87961,,3,15100094,4046
1510,0102,20160312,2,0,2,0.0,86.55263000000001,1.0,3,15100102,4047
1510,0106,20160301,1,1,1,0.0,82.87961,2.0,3,15100106,4048
1510,0114,20160326,2,1,2,0.0,89.29409,,3,15100114,4049
1510,0124,20160324,2,0,1,0.0,89.29409,,1,15100124,4050
1510,0080,20160318,1,0,0,,82.87961,,2,15100080,4051
1510,0016,20151209,0,0,0,,89.29409,3.0,3,15100016,4052
1510,0031,20160121,1,0,0,,89.29409,,2,15100031,4053
1510,0046,20160129,0,0,0,,138.2769,2.0,3,15100046,4054
1510,0047,20160129,0,0,1,0.0,82.87961,,3,15100047,4055
1510,0058,20160114,0,0,0,,82.87961,1.0,3,15100058,4056
1510,0108,20160309,1,0,1,0.0,139.634,2.0,3,15100108,4057
1510,0111,20160309,1,0,0,,139.634,1.0,3,15100111,4058
1510,0121,20160324,0,0,0,,89.29409,,3,15100121,4059
1510,0008,20160120,1,0,0,,138.2769,2.0,3,15100008,4060
1510,0020,20160326,1,0,2,0.0,138.2769,,3,15100020,4061
1510,0022,20151219,0,0,0,,82.87961,,3,15100022,4062
1510,0077,20160108,1,0,0,,139.634,1.0,4,15100077,4063
1510,0087,20160112,0,0,0,,82.87961,,3,15100087,4064
1510,0098,20160120,1,0,0,,139.634,,3,15100098,4065
1510,0044,20151210,0,1,1,0.0,89.29409,2.0,3,15100044,4066
1510,0109,20160303,0,0,0,,82.87961,,3,15100109,4067
1510,0007,20160106,0,0,0,,82.87961,,4,15100007,4068
1510,0033,20160105,0,0,0,,86.55263000000001,2.0,3,15100033,4069
1510,0035,20151209,1,0,0,,89.29409,,3,15100035,4070
1510,0066,20160112,0,0,0,,82.87961,1.0,3,15100066,4071
1510,0092,20160120,1,0,1,0.0,138.2769,1.0,3,15100092,4072
1510,0001,20160123,1,0,0,,86.55263000000001,2.0,3,15100001,4073
1510,0054,20160116,2,0,2,0.0,138.2769,,3,15100054,4074
1510,0067,20160120,1,0,0,,86.55263000000001,,3,15100067,4075
1510,0081,20160123,0,0,0,,138.2769,2.0,3,15100081,4076
1510,0042,20160105,1,0,1,0.0,139.634,1.0,3,15100042,4077
1510,0053,20160116,0,0,0,,82.87961,,4,15100053,4078
1510,0072,20160126,0,0,0,,82.87961,,3,15100072,4079
1510,0090,20160120,0,0,0,,86.55263000000001,2.0,3,15100090,4080
1510,0093,20160120,0,0,0,,82.87961,2.0,3,15100093,4081
1510,0002,20151204,0,0,0,,82.87961,1.0,4,15100002,4082
1510,0069,20160123,1,0,0,,82.87961,,3,15100069,4083
1510,0005,20151205,0,0,0,,86.55263000000001,1.0,3,15100005,4084
1510,0026,20151208,1,0,0,,89.29409,,3,15100026,4085
1510,0041,20151210,0,0,0,,82.87961,3.0,4,15100041,4086
1510,0095,20160323,1,0,0,,89.29409,,3,15100095,4087
1510,0104,20160225,1,0,0,,82.87961,,3,15100104,4088
1510,0006,20151210,1,0,0,,89.29409,2.0,4,15100006,4089
1510,0097,20160324,2,0,0,,89.29409,,3,15100097,4090
1510,0004,20160330,1,0,1,0.0,82.87961,2.0,3,15100004,4091
1510,0030,20151215,0,0,0,,82.87961,1.0,3,15100030,4092
1510,0057,20160116,0,0,0,,82.87961,2.0,3,15100057,4093
1510,0063,20160115,1,0,1,0.0,82.87961,,1,15100063,4094
1510,0065,20160316,0,0,1,0.0,89.29409,2.0,3,15100065,4095
1510,0101,20160324,1,0,0,,82.87961,2.0,3,15100101,4096
1510,0103,20160303,0,0,0,,89.29409,1.0,3,15100103,4097
1510,0122,20160324,0,0,0,,82.87961,3.0,4,15100122,4098
1520,0001,20151201,1,0,2,0.0,169.9261,,3,15200001,4099
1520,0009,20151203,1,0,0,,169.9261,,4,15200009,4100
1520,0023,20151217,2,0,2,0.0,118.4516,1.0,4,15200023,4101
1520,0042,20160109,1,1,3,0.0,107.281,,4,15200042,4102
1520,0052,20160113,0,0,0,,93.80593,1.0,3,15200052,4103
1520,0053,20160121,2,0,1,0.0,169.9261,,3,15200053,4104
1520,0060,20160203,1,0,0,,118.4516,1.0,3,15200060,4105
1520,0077,20160223,2,0,1,0.0,169.9261,,1,15200077,4106
1520,0079,20160302,1,0,0,,93.80593,,3,15200079,4107
1520,0080,20160304,1,0,0,,169.9261,,2,15200080,4108
1520,0031,20160123,0,0,0,,93.80593,,3,15200031,4109
1520,0035,20151218,1,0,3,0.0,171.2664,1.0,3,15200035,4110
1520,0049,20160109,2,0,1,0.0,118.4516,2.0,2,15200049,4111
1520,0069,20160202,1,0,2,0.0,93.80593,,3,15200069,4112
