MP1;MP2;ECH;ANNE;M1;M2;M3;M3A;M3D;M5;M6A;M7A1;M13A;M14A;M7A;M8A;M9A;M6B;M7B1;M13B;M14B;M7B;M8B;M9B;M6C;M7C1;M13C;M14C;M7C;M8C;M9C;M6D;M7D1;M13D;M14D;M7D;M8D;M9D;M14;M15A;M16A;M20A;M17A;M18A;M19A;M15B;M16B;M20B;M17B;M18B;M19B;M15C;M16C;M20C;M17C;M18C;M19C;M15D;M16D;M20D;M17D;M18D;M19D;M20;M21;M22;COEM;ML2A;ML2B;ML2C;M22B;M22C;ML24;MP3;MFIN
1;1350;0106;20160315;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;142.8583;2013;2;59017;00;03;4;1;0
1;1350;0001;20151209;2;2;1;4;1;2;1;3;2005;08;1;1;2;1;3;2009;08;1;3;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;142.8583;2011;1;59017;00;03;2;2;0
1;1350;0008;20151203;1;1;1;1;1;1;1;3;2004;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;129.9622;1985;;;;;3;3;0
1;1350;0016;20160311;2;1;1;3;1;1;1;3;2014;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;129.9622;2006;2;59017;;;3;4;0
1;1350;0075;20160302;2;3;1;4;1;1;1;1;2010;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;128.9355;2015;2;59017;00;00;3;2;0
1;1350;0087;20160311;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;128.9355;2000;;;;;2;4;0
1;1350;0100;20160316;2;2;2;;1;2;1;3;1999;04;1;3;2;1;3;2001;07;1;3;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;129.9622;2015;2;59143;;;3;2;0
1;1350;0114;20160311;2;2;1;4;1;1;1;3;2006;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;129.9622;1963;;;;;3;4;0
1;1353;0057;20160114;3;4;1;3;1;2;1;3;2003;07;1;1;2;1;1;2001;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;129.9622;2002;;;;;3;3;0
1;1360;0021;20160109;2;1;2;;1;1;1;3;2008;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;2014;2;59017;;;3;5;0
1;1360;0027;20151211;3;3;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;107.8644;2004;;;;;3;4;0
1;1360;0033;20151216;2;3;1;4;1;1;1;3;1995;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;1;3;5;2;1999;1;2;;;;;;;;;;;;;;;;;;;05;00;1;107.8644;2012;1;59508;00;02;1;2;0
1;1360;0044;20151212;1;1;1;4;1;2;1;3;2005;04;1;1;2;1;3;2007;09;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;59.79706;2003;;;00;00;3;5;0
1;1360;0065;20160109;1;1;1;3;1;2;1;1;2015;06;1;1;2;1;1;2005;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;1994;;;00;00;1;5;0
1;1360;0080;20160203;2;2;1;1;1;1;1;3;2000;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;107.8644;1983;;;00;00;2;2;0
1;1360;0081;20160202;2;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;167.5768;1977;;;00;00;3;1;0
1;1360;0082;20160224;2;1;1;4;1;2;1;3;2000;06;1;1;2;1;3;2015;06;1;1;2;;;;;;;;;;;;;;;1;3;4;2;1999;1;2;;;;;;;;;;;;;;;;;;;02;00;1;151.0516;2011;2;59368;00;01;3;2;0
1;1360;0083;20160205;2;3;1;3;2;1;1;3;1998;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;107.8644;1996;;;;;4;4;0
1;1360;0005;20151205;2;1;1;4;1;2;1;3;2001;04;1;2;2;1;3;2010;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;151.0516;2012;1;59431;00;02;3;5;0
1;1360;0009;20151205;2;1;1;3;1;4;3;2;1972;05;1;1;2;1;3;2008;10;1;1;2;3;3;2000;08;2;1;2;1;3;2011;06;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;167.5768;1990;;;00;00;3;5;0
1;1360;0012;20151212;2;1;1;3;1;2;3;3;2015;05;3;2;2;1;3;2014;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;167.5768;2000;;;00;00;3;5;0
1;1360;0014;20151203;1;1;1;1;1;1;1;3;2010;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;107.8644;1991;;;00;00;3;3;0
1;1360;0016;20151210;2;1;1;1;1;2;1;1;2013;04;1;2;2;1;3;2011;07;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;151.0516;2008;3;59295;00;01;3;3;0
1;1360;0018;20151203;1;1;1;4;1;2;1;3;2006;08;1;1;2;3;3;2005;08;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;160.5388;2010;1;59143;;;1;3;0
1;1360;0029;20160115;2;1;1;3;1;1;1;1;2013;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;1986;;;00;00;3;4;0
1;1360;0030;20160114;2;1;1;4;1;2;1;3;2012;07;1;1;2;1;3;2001;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;1980;;;00;00;3;3;0
1;1360;0066;20160114;3;2;1;4;1;2;1;1;2006;05;1;1;2;1;1;9999;99;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;160.5388;2012;1;59017;;;3;3;0
1;1360;0093;20160308;2;2;1;4;1;2;1;3;2003;06;1;1;2;1;3;2000;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;151.0516;2009;2;59252;00;02;3;1;0
1;1360;0099;20160324;2;2;1;4;1;2;1;3;2006;07;1;1;2;1;3;1998;07;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;151.0516;2013;2;59017;00;03;3;3;0
1;1360;0015;20151212;1;1;1;4;1;2;1;1;2012;05;1;1;2;1;1;2011;09;1;1;2;;;;;;;;;;;;;;;1;3;4;2;2012;1;2;;;;;;;;;;;;;;;;;;;03;00;1;167.5768;2011;2;59143;00;01;3;5;0
1;1360;0041;20151212;1;3;1;3;1;3;1;3;2013;06;2;1;2;1;3;2013;15;2;1;2;1;3;2011;05;1;1;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;151.0516;2012;2;59508;00;00;3;5;0
1;1360;0046;20151215;2;2;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;2011;1;59104;;;3;1;0
1;1360;0047;20160305;1;1;1;4;1;3;1;3;2011;17;1;1;2;1;1;2014;05;1;1;2;3;3;2008;06;1;1;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;151.0516;2007;2;59421;00;00;2;5;0
1;1360;0055;20160317;1;1;1;3;1;2;1;3;2015;08;1;1;2;1;1;2009;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;160.5388;2007;1;59350;;;2;3;0
1;1360;0056;20160115;2;1;1;3;1;2;1;3;2003;09;1;1;2;1;3;2010;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;1975;;;;;3;4;0
1;1360;0061;20160315;2;1;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;1976;;;;;4;1;0
1;1360;0063;20160115;2;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;59.79706;1996;;;00;03;3;4;0
1;1360;0089;20160316;2;1;1;3;1;2;1;3;2013;05;1;1;2;1;3;2015;05;3;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;160.5388;1983;;;00;00;2;2;0
1;1360;0098;20160322;2;3;2;;1;1;1;3;2006;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;160.5388;2014;2;59317;00;00;3;1;0
1;1360;0019;20151211;2;1;1;4;1;2;1;3;2000;06;1;2;2;1;1;2012;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;2008;1;59017;00;00;2;4;0
1;1360;0054;20151219;2;2;1;4;1;2;1;3;2005;06;1;2;2;1;3;2005;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;59.79706;1971;;;00;00;3;5;0
1;1360;0077;20160121;2;3;1;3;1;1;1;3;2007;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;160.5388;2015;2;59017;;;3;3;0
1;1360;0028;20151210;2;3;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;1985;;;;;3;3;0
1;1360;0043;20160114;2;4;1;3;1;2;1;3;2013;07;1;1;2;1;1;2010;07;3;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;167.5768;1990;;;00;01;2;3;0
1;1360;0052;20151219;2;1;1;1;1;1;1;3;2015;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;2002;;;00;00;3;5;0
1;1360;0002;20151201;2;2;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;2009;2;59143;;;3;1;0
1;1360;0040;20160311;2;2;1;3;1;1;1;1;2003;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;107.8644;1995;;;00;00;1;4;0
1;1360;0011;20160315;1;1;1;3;1;2;1;3;2008;08;1;2;2;1;3;2000;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;06;00;1;59.79706;2011;1;59410;00;01;4;1;0
1;1360;0017;20151205;1;1;1;4;1;2;1;3;2010;06;1;1;2;1;3;2010;07;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;59.79706;2015;2;59009;00;02;2;5;0
1;1360;0020;20160330;1;2;1;4;1;2;1;3;2009;04;1;1;2;1;1;2007;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;160.5388;2015;2;59378;00;01;2;2;0
1;1360;0022;20151211;2;1;1;3;1;1;1;3;2011;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;2010;1;59317;;;3;4;0
1;1360;0035;20151219;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;2012;1;59043;;;3;5;0
1;1360;0067;20160308;2;2;1;4;1;1;1;1;2015;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;1;2;2;1;2015;1;2;;;;;;;;;;;;;;;;;;;01;00;1;160.5388;1999;;;00;00;3;1;0
1;1360;0070;20160123;2;1;1;4;1;2;1;3;2015;05;1;1;2;1;1;2015;06;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;151.0516;2000;;;00;02;4;5;0
1;1360;0078;20160225;1;1;1;1;1;3;1;3;2012;06;2;1;2;1;3;2009;07;1;1;2;1;1;2000;07;1;1;2;;;;;;;;1;3;2;2;1991;1;2;;;;;;;;;;;;;;;;;;;05;00;1;59.79706;2013;1;59017;00;01;1;3;0
1;1360;0025;20151212;2;1;1;4;1;3;1;1;1989;10;1;1;2;1;3;2009;07;1;2;2;3;3;2005;09;1;2;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;167.5768;2005;;;;;2;5;0
1;1360;0049;20151219;2;1;1;4;1;1;1;3;2003;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;167.5768;1987;;;;;2;5;0
1;1360;0051;20151211;1;1;1;3;1;2;1;3;1993;06;1;1;2;1;3;1998;07;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;151.0516;1986;;;00;00;1;4;0
1;1360;0001;20160106;2;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;59.79706;2013;1;59317;00;04;3;2;0
1;1360;0003;20160317;2;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;59.79706;2015;2;59457;00;01;3;3;0
1;1360;0039;20151210;2;1;1;4;1;2;1;3;2003;05;1;1;2;1;3;2000;07;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;59.79706;2000;;;00;00;1;3;0
1;1360;0048;20151202;3;3;2;;2;1;1;1;2007;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;107.8644;1995;;;00;00;3;2;0
1;1360;0069;20160122;2;1;1;3;1;2;1;1;1999;09;1;1;2;1;3;1993;06;1;1;2;;;;;;;;;;;;;;;1;3;4;2;1997;1;2;;;;;;;;;;;;;;;;;;;00;;1;160.5388;1995;;;;;3;4;0
1;1360;0074;20160128;2;1;2;;1;2;1;3;2007;05;1;2;2;1;3;2015;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;2010;2;59350;00;00;4;3;0
1;1360;0032;20160109;1;3;1;3;1;2;1;3;2013;06;1;1;2;1;3;2014;07;2;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;160.5388;2015;2;59295;;;3;5;0
1;1360;0090;20160311;2;1;1;4;1;1;1;1;2015;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;160.5388;1983;;;;;2;4;0
1;1360;0092;20160322;2;1;2;;1;1;1;3;2010;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;107.8644;2010;2;75056;;;3;1;0
1;1360;0004;20160322;2;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;107.8644;2004;;;;;3;1;0
1;1360;0086;20160317;3;1;1;4;1;2;1;3;2001;05;1;3;2;1;3;1999;06;1;3;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;59.79706;2006;2;59360;00;01;3;3;0
1;1360;0037;20151212;2;1;1;3;1;2;1;3;2012;06;2;2;2;1;1;2010;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;167.5768;1997;;;00;01;2;5;0
1;1360;0060;20160106;2;1;1;4;1;1;1;3;2010;08;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;107.8644;1980;;;;;2;2;0
1;1360;0062;20160114;2;1;1;1;1;2;1;3;1999;07;1;1;2;1;3;2009;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;167.5768;2000;;;00;00;3;3;0
1;1360;0068;20160120;1;1;1;3;1;2;1;3;2015;07;1;1;2;1;1;2004;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;06;00;1;59.79706;1993;;;00;01;3;2;0
1;1360;0006;20160106;3;3;2;;1;1;1;1;2009;08;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;107.8644;2015;2;62190;00;00;3;2;0
1;1360;0036;20151217;1;1;1;2;1;2;1;3;2015;08;1;1;2;1;3;2008;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;160.5388;1973;;;00;00;1;3;0
1;1360;0045;20151219;1;1;2;;1;2;1;3;2012;06;1;1;2;1;1;2013;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;151.0516;2013;2;59252;00;00;1;5;0
1;1360;0053;20160107;1;1;1;4;1;2;1;3;2009;06;1;1;2;1;1;2010;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;160.5388;1996;;;00;00;1;3;0
1;1360;0096;20160324;1;1;1;3;1;2;1;1;2011;08;1;1;2;1;3;2013;05;2;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;59.79706;2001;;;00;02;3;3;0
1;1360;0097;20160324;3;1;1;4;1;1;1;3;2009;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;2;107.8644;2004;;;00;00;3;3;0
1;1370;0015;20151208;1;1;1;3;1;2;1;3;2006;07;1;1;2;1;3;2004;06;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.48944;2000;;;;;2;1;0
1;1370;0049;20151217;1;1;1;3;1;2;1;1;2000;04;1;2;2;1;3;1997;08;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;08;00;1;110.8394;1990;;;00;00;2;3;0
1;1370;0052;20160202;2;1;1;3;1;2;1;3;2011;06;1;2;2;1;1;2011;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;1990;;;00;00;2;1;0
1;1370;0056;20160127;1;1;1;1;1;3;1;3;2014;07;1;1;2;1;3;2015;05;3;2;2;1;1;2008;04;1;2;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;110.8394;2006;1;59352;00;01;2;2;0
1;1370;0061;20151210;1;1;1;1;1;2;1;1;2013;05;1;1;2;1;3;2013;07;2;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;110.8394;2011;1;59636;00;02;2;3;0
1;1370;0005;20151203;1;1;1;3;1;2;1;1;2013;07;1;1;2;1;3;2006;06;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;2007;1;59152;00;00;2;3;0
1;1370;0026;20151203;2;2;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;137.6633;1954;;;;;3;3;0
1;1370;0036;20151208;2;2;1;4;1;1;1;3;2006;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;2004;;;00;01;4;1;0
1;1370;0051;20151217;1;1;1;4;1;2;1;3;2014;08;1;1;2;1;1;2015;08;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;110.8394;2014;1;59656;00;01;1;3;0
1;1370;0075;20160301;1;1;1;3;1;1;1;3;2009;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;1996;;;00;00;2;1;0
1;1370;0016;20160205;2;1;1;3;1;2;1;3;2004;05;1;1;2;1;3;2000;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;121.0570;2014;1;59152;;;3;4;0
1;1370;0034;20151204;2;1;1;1;1;2;1;3;2010;07;1;1;2;1;3;2008;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.48944;1975;;;00;00;3;4;0
1;1370;0045;20151209;2;1;1;1;1;2;1;3;2012;06;2;1;2;1;1;2005;04;1;1;2;;;;;;;;;;;;;;;1;3;4;2;1996;1;2;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;1998;;;00;00;1;2;0
1;1370;0079;20160114;2;1;1;3;2;1;1;1;2012;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;137.6633;1980;;;;;3;3;0
1;1370;0090;20160311;2;3;2;;2;1;1;3;2001;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.48944;2015;2;80182;;;4;4;0
1;1370;0092;20160311;2;3;2;;1;1;1;3;2009;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;137.6633;2010;2;59152;00;00;2;4;0
1;1370;0105;20160323;2;3;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.48944;1977;;;00;00;3;2;0
1;1370;0002;20151202;2;1;1;4;1;1;1;3;2009;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;2009;1;59279;00;00;4;2;0
1;1370;0013;20160130;2;2;1;3;1;4;1;3;2012;06;1;1;2;1;3;2004;04;1;1;2;1;3;2009;04;1;3;2;1;1;1997;04;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;164.7561;1996;;;00;00;3;5;0
1;1370;0025;20151209;1;1;1;4;1;3;3;3;2012;10;3;1;2;1;3;2008;07;1;1;2;1;3;2012;10;1;1;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;164.7561;2011;1;59152;00;02;1;2;0
1;1370;0057;20151215;2;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;121.0570;2005;;;00;00;1;1;0
1;1370;0060;20160121;1;1;1;4;1;1;1;1;2012;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;121.0570;2002;;;00;00;3;3;0
1;1370;0062;20160105;2;1;1;3;1;1;1;3;2015;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;137.6633;1967;;;00;00;2;1;0
1;1370;0076;20160113;2;1;1;3;1;2;1;3;2010;07;1;1;2;1;1;2005;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;164.7561;2012;1;59508;00;01;1;2;0
1;1370;0101;20160322;3;2;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;137.6633;1998;;;;;4;1;0
1;1370;0003;20160324;2;3;1;1;1;1;1;3;2009;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;121.0570;2015;1;59152;;;3;3;0
1;1370;0011;20160109;2;1;1;4;1;2;1;3;2009;05;1;1;2;1;3;2008;05;1;1;2;;;;;;;;;;;;;;;1;2;3;2;2015;1;2;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;1998;;;00;00;3;5;0
1;1370;0031;20151216;2;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;121.0570;1973;;;;;4;2;0
1;1370;0054;20151215;2;2;1;3;1;1;1;3;2001;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.48944;2005;;;00;00;3;1;0
1;1370;0024;20151209;2;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;164.7561;2012;2;59152;00;00;3;2;0
1;1370;0032;20151203;3;3;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;137.6633;1999;;;;;4;3;0
1;1370;0038;20160202;4;1;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;137.6633;2004;;;;;4;1;0
1;1370;0039;20151208;2;1;1;3;2;1;1;3;2008;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;1970;;;00;00;4;1;0
1;1370;0055;20160203;2;3;2;;1;1;3;3;2010;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;137.6633;2016;2;59317;;;3;2;0
1;1370;0070;20160106;1;1;1;3;1;2;1;1;1999;09;1;1;2;1;1;2013;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;164.7561;1996;;;00;00;1;2;0
1;1370;0073;20160107;2;1;1;3;2;1;1;1;2009;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;137.6633;1970;;;00;00;2;3;0
1;1370;0080;20160113;2;2;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;137.6633;1977;;;00;00;3;2;0
1;1370;0099;20160323;4;3;2;;1;1;1;3;2010;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.48944;2014;1;59152;00;00;3;2;0
1;1370;0103;20160326;3;2;1;1;1;1;1;3;2012;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;110.8394;2014;1;59152;00;00;3;5;0
